Id,Predicted
0,.tREvOvWAstmhnTDhgRIdinpRenshphltUselitsnmhndWotrtRAnspRhtEShnstIvhdoRiGhnpypfebrkEShnbiznhsizfrnhndiskWO.
1,.DhkhmbyndbizneshzrkwnidfrtUHhndrdTrdIfyvmil?hndalrzhvdREvOzEthndrdnyntITRImin?hndalrzinnyntInEtIfyvRephn?U@.
2,.inseptembr.DhkhmphnIRIsIvnyntIsikspYtEtmil?hndalrzenziSeRhvdAmhcizfrmhRIchvkantRAktoRdRilEtidtUhkOpaRtenSi!.
3,.AzmizkhndhinmistrlOsIht.swTAfrkhsencRhlghvrmhnt.izWyGkhvbigWhmbriGtAGk_.
4,.Yynt.piRhkRAtsrnhdRyvrsIt.hndbAksRytlIfiRWhtDhtAGksWephnzkhndUtUDem.
5,.menIWhntthstoRmmhtAGkAndtEkhdOvr.
6,.bhtifthHistRIhvhDrAfrkhnnEShntUzenIgyd_Wyts.ingInzhnsmOlblAktRymSudfURby@
7,.gREnzinsYIbIGz!mOstkoRnhnWI?UcUzpRysizWrstRoGgr@.
8,.WITT?UcrzWrshpoRthdbykhnsrnmetWItmEbIvOmrhbhlivkOldsnApsfalhtispAstWIkenzWrmT.AndhWhsed.
9,.DhmeRmiGtRendmEHAdmetidDhsnOkhvrhnshmkRaps.
10,.koRnf?UcrzrsIvshmstRiGkTanikspektEShnhtDIAgRhkhlcrdipaRtmhntWudREvzsOvIhtimpoRtfoRkAss_AnOs.
11,.AftrDhklOzhvtREdiGDhfoRkAssWrihnkRIst.
12,.sYIbInT?UcrzpRysizWrmikkst.WudbInshnYYlfeniShnHyr@.
13,.stRoGgrpamYOlpRyshzHelptUYlpRysizfrmAnhhssed.
14,.mistrkalimzrndhthnOnzkoRniGgiviZhnWhzRidUsiGitstAf_hndWudnIwtsyvHelp.tUpRhdUshn?UzWetr_.
15,.HImEtrsElzkOlHIseT!.
16,.itWhzhnthgivhlWE!.
17,.yset.dwnhnsig?rtwtHhtDImItid!hndsOdhmOnett.
18,.DhsenshvenpendiGgUmHAvstymEntImoRk_bhtse.u.
19,.tUdEHIsez.DIAthtUtiz.~yvkhtmycab.hnd?Uvgat?uRIhd.
20,.Adzjem+hdiviZhnmAnncrfrRItElrittUdhItgOgWrhr.
21,.mistrHOmzhkoRt.sedIplAnztURIv?UDhstRhktrhvbOgRU.
22,.itmEbIDhvastRhkcrinmhlthplishtIhvkoRprEShnzizhnthmOksthfektivfrDhf?Ucr_.
23,.nOfrmplAnHAzbendifyst.bhtitizhndrkhnsidrEShntURif?UDhHOlvstRhkcrHIsed.
24,.DhpIphlspaRtIkadRrmUvdindikIpphsiShnzineRIzhvphblikidmenhstREShn.inklUdiGHelT+hjhkEShn!lEbr_foRhnRhlEShnzhndagRik.
25,.Dishlwtit.tiplEsmoRvitskadRhnhpAnhmEmIhnp?uRakRht.
26,.nUmrhskamAdzrhppYntid.mOsthvHUmgRAREtidfrm?UnhvrshtIzhnkhmhnSblaktmEShnz.
27,.AzWiTDhResthvDhRUSIhmHwevr_DeRydIalhjIbikEmkhntAmhnEtidbyDhtrmhvkrhpShn.
28,.innyntInEtIfyv_AndsYlWhnniRlIUevhnbil?hndalrzindemhjisAttRyl_dhbighsRhjmhntevrhlWoRdhdhplEn.
29,.DhtUkhmphnEshgRIdtUsethlrkEsfrTRIbil?hndalrzinlEtisembr_.
30,.penzYlHAzbinfRediGOvrdtItElzhvmUviGDhmhniG!evrsen.
31,.shmhsHAvDeRphlutikhlbenhfitshvkoRs_natlIstDhtdhpRezhdentdamhnEtsDhn?Uz.
32,.bhtHAviGtaktUhvryhtIhvrphblikhnshbwtDishnRIShnWIks_AmkhnvensDhtmoRaRWrIdhbwtDispeRhdakshvditan.thnphblik.h.
33,.DeRznOdwtWIftimeniSDhsOvIhtTRetfeRIshpstAnShlIinDhlAs?iR_sesmhnhvsOtrReprzenitivvinWebr_.
34,..bhtDeRolsOmifSSSh.
35,.tUstIphfOl.khnmInHyrinflEShn.hndivenSIHyrentRistREts.
36,.DhlibrhlslosthphlithkhldibEthneDrthfhGDhkantRhs.piRIhd!.
37,.nwDrdiWytidtUHAvkantROshpoRtrzdRAdTRUDhmoRAshvhlIghlsOsthm.piRIhd.
38,.DhbiginiGhvenIshlUShnenSfroGhldREghntUmOkhnhmiR_AndAtmenDhtDisWhzhmhstEt.piRIhd.
39,.DhRESOsignntfyvhvDhmaRkitsevhnkoRthlIdwntrnsinDhnyntInsevhntItUEtIsevhnpiRIhd.piRIhd.
40,.DIAvRijmaRkitdiklymfrDhsepshkhntkoRtrinnOskEShzWoHhbwtsevhnprsent.piRIhd.
41,.HyrintRistREtskamh@oTkoRskamh_kudbIosetbyHyrinflEShnvpiRIhd_.
42,.DAtsmoRlysWht.DhplUcippikanhmessikspektpiRIhd_.
43,.Dhn?UceRmhn.nOsitHzbhlithkhlkhmAkShnzmEkshmmaRkitRithshphnshspiShz_DhtIbhltRyvhstim?hlEtDIikanhmithHelpcIOpIkAnhtitsneks?iR_piRId.
44,.nzsynzhvhstRhGgRrkanhmImrjkamh@HIAnzkamh_WhGHyfhntrmEtsaRlyklIthdRiftHyr_piRIhd.
45,.AzDhsEmtymkamh@hgResivikspAnShnhbRodHzmEdDhmOssWifshvsWisbAGkshglObhlplEr@piRIhd.
46,.y?UbIesshbsidI?eRIindn?U?oRWhzDhfrstfoRhninstitUShnthmAnintU?Uesdhmestik.koRpritbandiSU!piRhd.
47,.inWesjrmhnIkamh?UbIeshkWyrd!dYclendrbAGk!innyntInEtIfyvpiRIhd_.
48,.HizkRhdenShlshcesthddhtDhsOvIetsmyHaRbrmoRintisthndipplOmhsI.bhnRIistEt.
49,.dhbhlkWOt.ifDhsOvIhtstisydthcEmjDhnEcrvDhmiShnkamh_DEnwHAvDhRytkaHiR_kamh@dhbhlkWOt.sezDIizRElIhfiShl.piRIhd.
50,.hn?UzRIlIsUSU?estrdE_sedDhtDhlynhvkReditWudbIgeRhntIdbytDhRUvIensOvr.piRIhd_.
