Id,Predicted
0,.tREvOlAstmhnTThgRIdinpRinshphlthselitsindlhndWotrtRAnsprtEShnstIvidoRiGhndpyppAbRhkEShnbiznhshzfrhnhndisklOzd.
1,.DhkhmbyndbiznhsizhkwnidfrtUHhndrdTrdIfyvmil?hndalrzhvdREvOz~EtHhndrdnyntITRImil?hndalrzinnyntInEtIfyvkRevhn?U!.
2,.inseptembr.DhkhmphnIRisIvdnyntIsikspYntEtmil?hndalrzezhSeRhvdAmijrzfrmhvRIchvkantRAkthWoRd.RIlEtidtUhkOldpaRtnrnSip.
3,.AzmiskendhlindmistrlOsIit.swTAfrkhzsentRhlghvrnmhnt.izlykhbiglhmbriG_tAGk!.
4,.Wyt.b?uRhkRAtsrinDhdRybrzsIt.hndblAksRyttlIfiRWhtDhtAGksWephnzkhndUthdwm.
5,.menIWontthstoRmDhtAGkhndtEkhtORz.
6,..bhtifDhHistrIhvhDrAfrtkhnnEShnzizenEgyd_Wyts.indenzhndsmolblAktRybSudfiRDyt@.
7,.gREnzhndsYbIGz!mOstkoRninkWIt.f?UcrzpRyshzWrstRoGgr_.
8,.kWIkf?UcrzWrshpoRthdbykhnsrnDhtWItmEbIvhlmrhbhl!ifkOldsnApcfalODispAstWIkenzWoRmT.Anhlhsse_.
9,..DhWoRmiGtRendmEHAdmeltidDhsnOkhvranshmkRaps!.
10,.koRnf?UcrzzRisIvdshmstReGT!anikspektEShnhvDIAgRikhlcrdipaRtmhntWudREIzsOvIhtimpoRtfoRkAss_AnWhs.
11,.AftrDhklOzhvtREdiG!DhfoRkAstsWrinkRIst.
12,.sYbInf?UcrzpRyshzWrmikst.WrbIGzhndYlfiniShnkyr@.
13,.stRoGgrpamYlpRysizHelptYlpRysivzfrm!Anhlhssed..
14,.mistrkalhnzlrndDhthnOinzkoRniGdiviZhnWizRidUsiGAtstAf_hndWudmItwtsydHelpthpRhdUsin?Uzletr_.
15,.HImEdhsElzkOlHIsef!.
16,.itWhzhnthgivhWE~.
17,.ysAtdwnhndsfig?rdwtHWhtDEmItid!hndsOldhmanht.
18,.DhsenshvinpendiGdUmHAzstymitImoRk_DEd!.
19,.tUdEHIsez.DIAdhtUthz!yvgatmyjab.hnd?Uvgat?uRhEhd!.
20,.AdzcemhdiviZhnmAnhjrfoRhRItElr_itsrdhlgIvdOlgWr.
21,.mistrHOmzhkoRt.sedHIplAnztURIf?UDhstRhkcrhvbelgrd.
22,.itmEbIDhtwRstRhkcrhndmhlthplishtIhvkoRprEShnzizhnDhmOsdifektivfrDhf?Ucr_.
23,.nOfrmplAnHAsbendivyzd.bhtitizhndrkhnsidrEShntURIv?UDhHOldstRhkcr_Hised_.
24,.DhpIphlzpaRtIkavRImUvdindhkIphziShnzineRIhzhvphblikAdministREShn!inklUdiGHelT_ejhkEShn!lEbr_foRihnRIlEShnzhnAgRhh!.
25,.Dishlwtid.thplEsmoRhvitskhdRIindDhpAnhmEnIhnb?uRakRIt.
26,.n?UmrhskamRAdzWrhpYntid.mOsthvvHRUmgRAcEtidfrm?UnhvrshtIzhnkam?hnhstblaknEShnz.
27,.AzWiDDhResthvDhRISImHwevr_DeRydIalhjubIkEmkhntAmhnEtidbyDhtrmhvkrhpShn!.
28,..innyntInEtIfyv_AndzYlWhnniRlI?Uvevhnbil?hndalrzinddAmijhzAt.tRyl_DhbighstjhRjmhntevrhWoRdithplEnnt.
29,.DhtUkhmphnIzhgRIdtisethlDhkEsfrTRIbil?hndalrzinlEtdisembr_.
30,.penzYlHhzbhnfRediGOvrDhDItElzhvmUviGDhmhnI!evrsen!.
31,.shmitsHAvDeRphlitikhlbenhfishvkoR_natlIstDhtdhpRezhdentdamhnEtsDhn?Uz.
32,.bhtHAviGtoktUhviryhtIhvRiphblikhnzhbwtDisinREShntWIks_ynkhnvensDhtmoRaRWrIdhbwtDispiRhdakshvdEttan.dhnphblikkhiIz.
33,.DeRznOdwtWIpdiminiStDhsOvIhtTRetTeRIshbstAnchlIinDhlAst?iR_sesmhnhsOthRepRisenhtivbinWebrt_.
34,..bhtDerolsORiskWkI!.
35,.tUstIphfol.khnmInHyrinflEShn!hndivenShlIHyrintRistREts.
36,..DhlibRhlslostDhphlitikhldhbEtanpRDrthfhndDhkantRhz!piRIhd!.
37,.nwDeRdiWytidthHAvkantRhshpoRtrzdRAgTRUDhmrAshvDhlIghlsisthm.piRIhd.
38,.DhbiginiGhvenIshlUShnAzfROnhldREghnthlukhnDhmeRr+AndAdmitDhtDisWhzhmistEk.piRIhd.
39,.DhRISOsignhldhfyvhvDhmaRkitssevhnkoRtrlIdwntrnzinDhnyntInsevhntIthEtIsevhnpiRIhd.piRIhd.
