Id,Predicted
0,.dREvOlAstmhnTThgRIdinpRinshphlthselitsAnlhndWotrtRAnspRrtEShnstIvhdoRiGhndpyppebRhkEShnbiznhshzfrhnhndisklOtzd.
1,.DhkhmbyndbiznisizhkwnidfrtUHhndrdTrdIfyvmil?hndalrzhvdREvOz~EtHhndrdnytITRImhn?hndalrzinnyntInEtIfyvRevhn?U.
2,.inseptembr.DhkhmphnIRIsIvbnyntIsikspYntEt.mil?hndalrzAzitSeRhvdAmijizfrmhbRIchvkantRAkttUWoRd!RilEtidtUhkOlpaRttrSip_.
3,.AdzmizkendhlindmistrlOsIit.swpAfrkuzsenSRhlghvrnmhnt.isWykhbigWhmbriGtAGk_.
4,.Wyt.b?uRhkRAttsrinDhdRyvrzsIthndblAksRytlIfiRWhtDhtAGksWephnzkhndUthDem!.
5,.menIWonttistoRmDhtAGkAndtEk?hdO.
6,.bhtifDhtHistRIhvhDrAfrkhnnEShnzHUzenIgyd_Wyts.indIAnzhnsmolblAk.tRyvSudfiRdyht.
7,.gREnshnsYbIiGt.mOstkoRnhnWIt.f?UcrzpRysizWrstRoGgr_.
8,.WIkf?UcrzWrshpoRthdbykhnsernDhtWIkmEbIfOlnrhbhl.ifkOltsnApsfalODispAstWIkenzWoRmT.Anhlhsedd.
9,..DhWoRmiGtRAndmEHAdmeltidDhsnOkhvrOnshmkRap.
10,.koRnf?UcrzRIsIdshmstReGT.anikspektEShnhtDHIAgRhkhlcRrdipaRtmhntWudRIdsOvIhtIimpoRtfoRkAsts_AdWhst.
11,.AftrDhklOzhvtREdiG.DhfoRkAstWrinkRIst.
12,.sYbIiGf?UcrzpRyshzWrmikst.WudbIGsenYlfiniShnkyr_.
13,.stRoGgrpamYlpRysHitzHelptYlpRysisfrm.Anhmhstsed.
14,.mistrkalinzlyrnDhthnOinzkoRniGdiviZhnWiTRidUsiGitstAf_hndWudnIdwtsydHelppthpRhdUshn?Uzletr_.
15,.HImEdrsEElfkolHISez.
16,.itWhzhntthgivhlWE~.
17,.ysAtdwnhnfig?rdwtWhtDEmItid!hndsOldhmonikt.
18,.DhsenshvinpendiGdUnHAdstymEtImoRk_DEtSel.
19,.tUdEHIsez.DIAdhtUtitz.yvgatmydcab.hnd?Uvgat?uRd.
20,.AdsjemhdiviZhnmAninjrfoRh@RItElr.itsHhdalgIvdhlgWRO.
21,.mistrHOmzhkoRt.sedHIplAnztURIv?UDhstRhkcrhvbelgRpUId.
22,.itmEbIDhtaRstRhkcrhndmhlthplisitIhvkoRprrEShnzizhnDhmOstifektivfrDhf?Ucr_.
23,.nOfrmplAnHAzbendifyzd.bhtitHizhndrkhnsidrEShntURif?UDhHOlstRhkcrIsedd.
24,.DhpIphlspaRtIkadREmUvdinthkIpphsiShnzineRIhzHhvphblikhdminhstREShninklUdiGHelT_ejRhkEShnWEbr_foRinRIlEShnzhndAgRhkhk.
25,.DisOlwdit.thplEsmoRhvitskaddREinDhpAnhmEnIhnp?uRakRIht.
26,.nUmrhskamRAdzWrhpYntid.mOsthvHUngRecWeEdidfrm?UnhvrShtIzhndkamhnistblakmEShnz.
27,.AtzWiTDhResthvDhRISIhmHwevr._DeRydIAlhdjIbikEmkhntAmhnEtidbyDhtrmhvkrapShn!.
28,.innyntInEtIfyv_AndzHYlWhnniRlI?Uvevhnbil?hndalrzhnddAmijisAt.tRyl_DhbigistjRhjmhntevhrhWoRdhdhplnEnt.
29,.DhtUkhmphnIzhgRIdtisethllhkEsfrTRIbil?hndalrzhndlytdiSembr_.
30,.penzYlHAzbhnfRediGOvrDhDItElzhvmUviGDhmhnI.evrsen.
31,.shmitsHAvDeRphlitikhlbenhfittshvkoRs_natlIstDhtDhpRezhdentdamhnEtsDhn?Uz.
32,.bhtHAviGtoktUhvRyEtIhvRiphblikhnshbwtDisinRIShnWIks_ymkhnvinstAtmoRaRWrIdhbwtDispeRhdaksHhvditoG.Dhnphblikl.
33,.DeRjnOdwtWIvdiminiSDhsOvIht.TRetfiRIshbstAnShlIinDhlAst?iR.sesmenhvsOthRepRisenhtibinWebr_.
34,..bhtDeRarolsORisklk.
35,.tUstIphfol.khnmInHyrinflEShn.hnddivenShlIHyrintRistREts.
36,.DhlibRhlslostDhphlitikhldibEtanWeDrthfhndDhkantRhT.piRIhd!.
37,.nwDeRdiWytidtUHAvkantRhshpoRtrzdRAgTRUDhmoRAshvDhlIghlsOsthm.piRIhd.
38,.DhbiginiGhvenIshlUShnijforRanhldREghntUbOkhnDhmiR.AndAtmitDhtDisWhzhmhstEt.piRIhd.
39,.DhRESIRhvsignhldfyvhvDhmaRkitsevhnkoRtrlIdwntrnzinDhnyntInsevhntUtiEtIsevhnpiRIhd.piRIhd.
40,.DIAvRijmaRkitbiklymfrDhsebshkWhntkWoRtrhndDOzkESiz.WhzHhbwsevhnprsent.piRIhd.
41,.HyrintRistREtskamhhvkoRtskamh_kudbIolfsetbyHyrinflEShn!piRIhd.
42,.DAtsmoRRlesWht.DhplUdSipikanhmistsikspektpiRIhd!.
43,.Dhn?UceRmhn.nOshdHizphlithkhlkhmAkShnzmEkshmmaRkitprtishphnshspiShs_DhdHIbhltRydhstim?hlEtDIikanhmithHelpcIOpIkAnhditsnekst?iR_piRIhd.
44,.AzsyhnzhfhstRoGgRrIkanhmIimrjkamh@HIAdzkamh_loGHyffhntrm@REtsaRlyklItUdRiftHyr_piRIhd_.
