Id,Predicted
0,.tREvOlAstmhnTThgRIdinpRinshphlthselitsinlhndWotrtRAnsprtEShnstIvhdoRiGAndpyptAbRhkEShnbiznhsizfrhnhndisklOzRd.
1,.DhkhmbyndbiznhsizhkwnhdfrtUHhndrdTrdIfyvmil?hndalrzHhvdREvOz+EtHhnrdnyntITRImil?hndalrzinnyntInEtIfyvpRevhn?U!.
2,.inseptembr.DhkhmphnIRisIvdnyntIsikspYntEt!mil?hndalrzezitSeRdAminjizfrmhvRIchvkantRAkttUWoRd.RilEtidtUhkOldpaRtnrkSip!.
3,.AzmizkendhlinmistrlOsIht.swTAfrkhzsentRhlghvrnmhnt.izlykhbig~lhmbriGtAGk!.
4,.Wyt.?uRhkRAtsrinDhdRyvrsIt.hndblAksRytlIfiRWhtDhtAGksWephnzkhndUtthdwm.
5,.menIWontthstoRmDhtAGkAndtEkhdO!.
6,.bhtifDhHistrIhvhDrAfRrkhnnEShnsizenIgyd_Wyts.indhnzhndsmolblAk.tRyddSutfiRDAt@.
7,.gREnzhndsYbInz!mOstkoRhninkWIt.f?UcrzpRyshzWrstRoGgR!.
8,.kWIkf?UcrzWrshpoRthdbykhnsrnDhtWIk!mEbIvOlnrhmhl!ifkOOldsnApcfalODispAstWIkendzWrnT+Anhlhsssed_.
9,..DhWoRmiGtRendmEHAdmeltidDhsnOkhvranshmkRAs.
10,.koRnf?UcrzRisIvdshmstReGT.anikspektEShnhvDIAgRikhlcrdipaRtmhntWudREzsOvIhtimpoRtfoRkAss_Anhlhst.
11,.AftrDhklOzhvtREdiG!DhfoRkAstsWrinkRIst.
12,.sYbIinf?UcrzpRyshzWrmikst.WudbIiGshnYlfiniSiGHyr+.
13,.stRoGgrpamYlpRyshvzHelptWhlpRyshzfrm!Anhlhssed..
14,.mistrkaliGzlrnDhthnOiGzkoRniGdhviZhnWhzRIdUsiGitstAf_hndWudnItwtsydHelp.thpRhdUshn?UZhletr_.
15,.HImEdhsElzkOlHIsez!.
16,.itWhzhntDhgivhWE@.
17,..yset.dwninfig?rtwtWht.DEnIdid.hndsOldhmanhkt.
18,.DhsenshvhntpendiGdUHAvstymEntImoRk_bhS.
19,.tUdEHIsez.DIAdhtUtiz.Hyvkatmyjab+hnd?Uvght?URhpId.
20,.Adzjem@hdiviZhnmAnhjrzoRhRItElr_itsrdhlgIvdolgWrld.
21,.mistrHOmzhkoRt.sedHIplAnztURiv?UDhstRhkcrhvbelvgRUpRhd.
22,.itmEbIDhtaRstRhkcrhnmhlthplisitIhvkoRprEShnzizhnDhmOsifektivfrDhf?Ucr_.
23,.nOfrmplAnHAzbendivysd.bhtitizhndrkhnsidrEShntURiv?UDhHOldstRhkcrHIsed.
24,..DhpIphlzpaRtIkadREtmUvdinthkIphziShnzhndeRIhzhvphblikAdministREShninklUdiGHelT_ejhkEShn!lEbr_foRhnRIlEShnzhndAgRhkt.
25,.Dishlwdit.tUplEsmoRhvitskaddREinDhpAnhmEnIhnb?uRakRI.
26,.nUmrhskamRAdzWrhpYntid.mOsthvRUmgRAjWREtidfrm?UnhvrshtIzhnkam?inistblaknEShnz.
27,.AzWiTDhResthvDhRIZImHwevr_DeRydIAlhjIbikEmkhntAmhnEtid.byDhjRmhvkrhpShn.
28,..innyntInEtIfyv_AndsYlWhnniRlIilevhnbil?hndalrzinddAmijizAt.tRyl_DhbigistjhRjmhntevrhWoRdidhplEnt!.
29,.DhtUkhmphnIzhgRIdthsethldhkEsfrTRIbil?hndalrzinlytdisembr_.
30,.penzYlHAzbinfRediGOvrDhditEElzhvmUviGDhmhnI!evrsen.
31,.shmhnsHAvDeRphlitikhlbenhfitshvkoRt_natlIstDhtDhpRezhdent.damhnEntsDhn?Uz.
32,.bhtHAviGtoktUhviyytIhvRiphblikhnzhbwtDisinRIShnWIks_ynkhnvinsthtmoRaRWrIdhbwtDispeRhdaksAvdEttan.DhnphblikliRh!.
33,.DeRznOdwntWIpdiminijDhsOvIhtTRetTeRIshbstAnchlIinDhlAst?iR_sizmenhvsOthRepRizenthtivDAnWebr_.
34,..bhtDeRrolsORislIn.
35,.tUstIphfol.khnmInHyrinflEShn!hndhvenchlIHyrintRistREts.
36,.DhlibRhlzlostDhphlitikhldhbEtanWeDrthfhndDhkantRhT.piRIhd!.
37,.nwDeRdilydidthHAvkantRhsshpoRtrzdRygTRUDhmoRAfshvDhlIghlsisthm.piRIhd.
38,.DhbiginiGhvenIshlUShnezfrlRanhldREghntUlukinDhmir_AndidmitDhtDisWhzhmhstEt.piRIhd.
39,..DhRESInOsignhlthsyvhvDhmaRkitsevhnkoRtrlIdwntrnzinDhnyntInsevhntIthEtIsevhnpiRIhd.piRIhd.
40,.DIAvRijmaRkitdiklynfrDhshbshkhntkoRtrinDOzkEShz.Whzhbwtsevhnprsent.piRIhd!.
41,.HyrintRistREtskamh@hvhkoRskamh_kudbIofsetbyHyrinflEShnpiRIhd!.
42,.DAtsmorlAsWht.DhblUdSipikanhmissikspekt.piRIhd!.
43,..Dhn?UceRmhn!nOsDhtHizbhlitikhlkhmAkShnzmykshmmaRkitpRhtishphntsshspiShs_DhtHIbhltRydhstim?hlEtDIikanhmIthHelpjIlpIkAnhditsnekst?iR_piRIhd.
44,..AzsynzhvhstRoGgRIikwnhmIimrjkamh@HIAdzkamh_loGHyfhntrmREtsaRlyklItUdRiftHyr_piRIhd!.
45,..AtDhsEmtymkamh.hgResivikspAnchnhbRodAzmEdDhmOstsWishvsWisbAGks.hglObhlplEr+piRIhd!.
46,..y?UbIesshbsidIeRIinn?U?oRkk.WhzDhfrsttfoRhninstitUShnthmAnijh?Uesdhmestik.koRpRhtbandiSU.piRIhd.
47,.inWestjrmhnIkamh.?UbIeshkWyrd!dYclendrbAGk!innyntInEtIfyvpiRIhd_.
48,.HizkRidenchlshgjestidDhtDhsOvIetsmytHaRbrmoRintRistindiplamhsI.DhnRIlistEt.piRh.
49,.dhbhlkWOt.ifDhsOvIetsdisydticEnjdDhnEcrhvDhmiShnkamh_DEnwHAvDhRytkyHiR_kamh.dhbhlkWOt.sezDIizRElIhfiShl.piRIhd_.
50,..hn?UzRilIsiSUd?estrdE_sedDhtDhlynhvkReditWudbIgeRintIdbyprRUvIensOvr.piRIhd_.
51,.lAstWIk.kamh.DhprRUvIetghvrnmhntoRdrdDhtolsOvrpRhdUstbystEtHyfhnOndmynzmhstbIsOldthDhsentRhlbAGk.piRIhd.
52,..pRyvhtsOlvrikspoRtrzolsOHAvbinofrdinsenivztiselDeRsOvrtUDhbAGk.piRIhd.
53,.nwkamh.HWhtevrDeRdRhbAkshndRIllyf~kamh_WimpsinfikShnaRnatneshseRhlIbAdTiGzpiRIhd.
54,..DEkhnbIfhleRIhslIfhnIGkamh.AzWelezHylIifektivtUlzfrsAtyr_piRIhd.
55,..DisHizhspeSlItRUinDhWrkhv.bRitiSnabhlhstskamh_Andvinkamh@pRIvIhslIkamh@indDhWrkhvWil?hmbYd.piRIhd.
56,.mistrkAtshnbrgsedm?UZhkhnphbliSiG!oReRIhsdiznIWudfrDrikspoRWiTDhmhpht.piRIhd.
57,..natDAtfAksmhSInzrn?UpiRIhd!.
58,.DEvbRenin?UsinDI?UessensDIrlInyntInsevhntEzpiRIhd.
59,.bhtDeRpap?hlehthgRUvslOlI.ikhztRAnzmiShnoThnhlhslhgiSkamh_pRintiGmesI.AndmhSInzkudhn.dhbhlkWOt.tok.dhbhlkWOt.tUIchDrifiShnlI.piRIhd!.
60,.biznisizWrolsOWeRIhvfAkspRajekts.AftrhHylItwtidfedrhlikspReSvencrdthpRhvydfAktsrvisflwndrd_hndWhzjedishndinnyntInEtIsevhn.piRIhd!.
61,.DhfedrhlikspRestsrviTkamh_WichlwdbiznhsizhnindhvijhWhlztisenfAksizfrmDhkhmphnIstoRzkamh_kEmtUrlI!hndWiTtUikspensivkamh_AnhlhstsE.piRIhd!.
62,..mistrezIzhfURmriGlijtIcr_izhDetDhtDhlibriGstREttokWisdiplhmAtiksmylzDhtsofinDhHyShnhshvHizWerdz.
63,.mistrizIzUhz.yRAksliGktUDI?UeneszhspeShlIsenshdhvhbwtDIhmeRikhndisepShnOvryRAnd@.
64,..hshsIEtidenIz!nOnizeRkOh.izhjenRhlpaRtnrhDeRkOhHhtelpaRnrzhnHAzhWhnprsentjenRhlpaRtnrintRistinDhpaRtnrSip..
65,.AndeRkOhzspOksWumhnsedDhkhmphnIformDhvencr_tikRIEthvfynAnsiGvIikhlfrf?UcrHutelpRajekts.
66,._tlAstnOstHezolshbiGgudthlRhnslIdhnzsn.
67,.HIsAz.EtkhndetkoRnItisEDht?Uzikizhg?UnhvrshllAGlijbhDhtRilIitiz.
68,.?UziShn~~zaRb?hziShnz.
69,._bhtthDhshpRyzhvolmOstevRIWhn.stakkpRysizbigAnhstedIklyndDhtpuStDIAvRijhbhvWenzdEzklOOz.
70,.DDismaRkitizWEtiGfrOnlIWhnTiGzAfrdRof+hsIn?rvyspRezhdentAtamsinmhkhnhnsik?uRhtIzinkoRprEtid_.
71,.DhbEgSOizgOiGDhdRapWhnWIsIDhtREdnhmbr_.
72,._DhbAGkkHOldiGkhmphnIzflEtidhnhDrfiftIbil?hndalrsEl@frnekst?zdE..
73,._DhmaRkittendDhmAgnifyDhn?Uz.
74,.hstRanhtWrsEDAtDIrTsfEtizsIld.
75,.fyvDh~in?rzfrnwDhsedWhlstlOlIsWel@DIrDhnEH?Ujfyrbyl@.
76,._hgWaRdIAHAzOnlIfiftIsevhngEtsbhtAt.pIkwrzdhzhnzhvmoRplEnzmEbIanDhgRwnd_.
77,.DhgEtshndkoRdoRrzWrdizyndfrhsmolreRkRAst_.
78,.DisizhspeShlItUinDhWrk.hbRitiShnabhlis~AndIvinpRIvIhslI.inDhWrk+hvWil?hmbYd_.
79,.hmhGDhmEjrAsets.kamh.tenhkOzenhjIRizrvzkudIWrThbwtfyvbil?hndalrz.kamh_mistrgEnz_TiGks_.
80,.HIvAl?UzDhpEplEnAsets~AtTRIbil?hndalrzsemykOlhn.DhSip.bildiGaprEShnzht.tUbil?hndalrz.semIkOlhn.AndDIothmOthv?UnitAtmoRDhnWhnbil?hndalrz.piRIhd_.
81,.hkydiGtDhHyslAS+lORIsrc_kamh@TrdIfyvmil?hnpIphlpRhchsthfiSiGlyzhnzindnyntInEtIfoR.piRIhd_.
82,..ifDIsemhntinynfrsentWrti?UzOnlIWhndhzhnWrmzhndevRItRip_kamh@DEWud?Uzolmysttendil?hnWrmzevRI?iR_piRIhd_.
83,..ikdrmht.AndAndAl@aRindifRhnsegmhntshvDhhlHyfhnsrvisizbiznhs.
84,.AnelsrvisizWelzWhnsDErdRildkamh_bAmikdrmht.biltofSoRdRiliGRigz.
85,.bhtbOTkhmphnISudbenhfitfrmhnhptrninDhYlAndnAcRhlgAstiznhs.piRIhd_.
86,.mistrbenitskolfrmAndhtoRItestiGHAzhntbhnendoRstbyDhWytHws.piRIhd+.
87,.AnddipaRtmhnthvHelThn?UmhnsrvisizhfiShlzhvspOkhnhgenstmAndhtoRItestiG_kamh_hkWintijEmzbRwndkamh_hspOksmhn_frDhphtblIkAlsrvis.piRIhd_.
88,..dhbhlkWOt_WIHAvtibIkhnsoRhndhbwtkanfhdencIAlhtI!kamh@dhbhlkWOt_mistrbwnsed.piRIhd_.
89,.dhbhlkWOt.WrnatkoliGfrmAndhtoRItestiGhnenISEpoRfloRm_piRIhd_dhbhlkWOt_.
90,.DhveRI~ydIhkamh@DEaRg?Udkamh_ybItEkhnbyimplYIzezhslApinDhfEs.piRIhd_.
91,.!inRIshntWIkskamh@frigzAmphl_kamh_RIdrsHiRHAvHrdhvDhbAniG@hv_dhbhlkWOt.AnTyHEfhn.yRiSjuksdhbhlkWOt!hndWhnlhndhnbrO.piRIhd_.
92,.!inDIEbIemtREdIkamh@DI?UesDhgOSIEtrz_hnhth+wtlamDishldIfAnds.AndlakbOTsydzinthDhpAscr_hvm?UtRhlhSoRt.hstRhkShn.piRIhd_.
