Id,Predicted
0,.REvOWhstmanTrgRIdinpRenshphltUfelitsinlenWatrtRAntprkEShnztIvhdoRiGghnpypTAbrkEShnbismhfUzfrnhndiskWOts
1,.DhkhmbyGdbisnhsizhkAnidfrtRUHhndrdTrtIfymi?hndalrzhvjREvOzEtHhndrdnytITRImin?hndalrzinyntInEtIfyvRephn?.
2,.insepembr.DhkhmphnIRIsIvhnytIsikspYntEtmil?hndalrzhziceRvdAmhjUzrmhbRIcrvkantRhkthWoRdRlEtidtUhkOlpoRtrSOp.
3,.AzmizkhndOhnmistrmlOsIht.sAtAfrkhsenthlbhbrnmhnbizWykhbigDUWhmbriGtAGg.k
4,.YnkpRhkRAtsrnhtRyvrzIthndbAkSyglIfIrRWhtDhtAGkWephnzkhndUthbAm
5,.menIWontthstoRmhtAGkkhntEkhdO
6,.bhtifDhHistrIOvRhDrAfrkhnnEShnzUsenIgyd_Wyts.indIhnzhnsmolblAktRyjSrdfRby
7,.gREnzhnsoIbIGnt.mOstoRnhnHWIUcrSpRysisWrStRoGgr.
8,.WIkUcrzRishpoRtidbykhnsrinnhtWIpmEbITolnrRmWOlikOtnApfwlODhspAstWIkhnsWoRmp.Amhlhsedd.
9,.dhWoRmiGtRAndhmEHAdmOtiDhsnOkhvrOnshmkRa.
10,.oRnfUcrZrsIshmstRAGkfanhksbektEShnhtIAghkOltrdipaRtmhnWigREzOvIhtimpoRtoRkAss_AnWOss
11,.AftRrDhkWOzhvkrEdiGDhfoRkAstWOiGkRIkt.
12,.sobIGfUtRjpRyshzrmekkst.WrdbInzhnhlolfhniShnyr
13,.ctRomgrpamYRlpRyshfHelpOpRysisfrmAnhlisse.
14,.mistrkalhnzleRndhdhnOhnskoRniGdiviShnWiRIdUsiGetstAf_hndWidnIdwtsytHelpthpRrdUshn?Uslhtr.
15,.HImEdrsOlfkOlIsr.
16,.itWhshndhgivhlWyR.
17,.ysekbAnhnfigrdwtWhtDEGIdidhndsOdhmonht
18,.DhsenshvinpendiGdUnAstymItImoR.kbhS
19,.tUdEsOz.AditUdizyvkhtmyjRaphnd?UvghRh
20,.AdscAmphdiviShnmAnintrrRRItEnrisidogIbOgoRO
21,.mistrHOlmzhkoRtsedIpAnstURUS?UDhstRakcrhvbelhgR
22,.idmEbIDhdaRstRakcrhnmolthkWishdEhvkoRprEShnzisnphmOstrfektitfrDhf?Ucr_
23,.mOfRmplAmHAzbendifyzt.bhtidizhndrkhnsidrEShntURijUDhHOztRhktrIsed.
24,.DhpIphlspaRtIkadRrdmUdindikIphsiShnzineRIhshvphblikhdmhnhstREShninklUdiGHelfphjhkEShn.WEbr_foRhnRlEShnzhnAgr
25,.DhsOlwdit.thplEsmoRbhtskOdRnhpAnhmEnIhnpiRaRkR
26,.nUmrhskamRAdsWrhpYntid.mOsthvRUmgRyjWEdidfrm?inhvrshDIshnpamhnhsblakmnEShns.
27,.AzWidDhResthvDhRISmpwlhvr_DeRydIOlhjhbIkEmkhntAmhnEdidbhDhtrhmhvkrhpShn.
28,.innyntInEdIffyhv_AndsolWhnneRlIUlevhnbi?hndalrzHhndAmhnjUzhtcRyl_DhbigistRrjWhntevrOWoRdhhplEnt
29,.DhttUkhmphnEsrgRIdisAthlhkEshTrTRIbinIhndalrzimhlygisAmgr
30,.pAnzoldhzbenfRetiGOvrdhDItElshmUDiGhmaniG.hvrsen
31,.hmhntsHAvDeRphithkhlbenhfitshtkoRs_mathlIsDhtDhpRezhdintbamhnEkshn?Ugz.
32,.bhtHAviGtoRptUUvrRyydivrphblikhnshbwtDhshnRIshnWItc_ynkhnvinsDhtoRrIdhbwTDhspeRhdakshgitaG.phnphbWik
33,.DeRSnODwtWItimeniSthsOvIhtTRettfeRIshsdAnchlInDhycIrR_sOsmhnhsOtrRepRhsenhttimAnWebr
34,.bhDeRolsORis
35,.tUstIphfolokhnInHyRinlEShnAnditencRIHyRntRictREts.
36,.DhliplOlslosphphithkhldipEtOnWeDrthfhnDhkantRhf.piRIhdd!.
37,.mwDeRdiWytiddhHAvkantRhshpoRtrStRygTUDhmOAshphlIgOshsthm.piRIh
38,.DhbiginiGhvenIshmUShnizhThlonhdREghntUhkhnhmeRr_AnhdmetDhtDisWhshvhstEiRI
39,.DhRESOsigOtsyvhbhmaRkhtsevhnkWoRtrtlIbwntrhnzhnhnyntInsevhntItEtIsevhnpiRIhd.piRIhd.
40,.DIAvRrjmoRkhdbiklymfrDhsepshkWhnkWoRtrinDOskEshz.WrThbwtsevhnprsAnt.piRIhd.
41,.HyRintRistREtskamhhDkoRSkamhp_khdbIofsetbaHyrinTlEShnpiRIhd.
42,.DAtmoRnlOsWhtDhplUcipikanhmhstsikspett.piRIhd_.
43,.Dhn?UceRmhnmOzhdisphlhdhkOkhmekShnzmykshmaRkhtWitishphnshspiShsk_DhtIbhtRydhstimilEtTIkanhmthelpcpIkAnhditsmekSc?R_.iRI
44,.AzynsvhstRoGgrkanhmInmrjkamhHIAzkamh_WoGHyfhntrmREdsoRlyklIthdjRestHyr_piRIhd!.
45,.AtDhsEmtymkamhhgResivhkspAGShnhbROdAzmEdDhmOscWeshvsWispAGksbhgObhlplyrpiRIhd!.
46,.y?UbIeshbsivIeRIhnmU?oRtkWisDhfrStoRininsthtUShnthmAninjI?UesthmestikkoRprit.bandiShnpi
47,.inWescrRmhnkamh.?UbIeshkWyRddoRclendhbAt.kpiinnyntInEtIzfy.piRIhd.
48,.iiskRhdencRhlsrcesthdDhDhsOvitsmyHaRbrmoRinthstindipomhsI.DhnRROlhstE
49,.DhbhlkWOt.iftDhsOviitstisythcEnSDhnEcrvDhmiShnkamh_DEGwHwvDhRytkyHIR.kamhhbhlkWOt.sizihvRElIhvijhlpiRIhd.
50,.hn?USRUlIsiSUdestRrdE._sedDhTDhWynhkRetitWhdbIgeRhntIdbyprRUvIhnsOlvrpiRIhd.
51,.AstWIkkamh.DhprRUvIendhbrnhnoRdrdhtolsOlDrprdUsbystEtHyvhnOndmynzmhstbIsOthbhsemthlbAtpiR
52,.pRyviksilvrrcboRtrzolsOvHrbhnofrdinsemiStUsOlDrsOvrtUbhbAGkpiRIhd!.
53,.mwkamhWetevrrDrdRObAksinRlykamh_WimtinfikShnaRnnatmeshseRhlIbAdDEGzpiRIhdd.
54,.DEkhnbIHhleRIhslIklAniGkamh_AzWelOsHylIfektivtUlzfrsAtyR.piR
55,.DhsisispeShlItRUhnhWrkhbRitiShnavhlWhstkamh_AnddIvenkamhpRIvIhslIkamhindDhWrkhpWi?hmbYIddpiRI
56,.mistrkAchnbrdksedm?UzhkhnphbliShnoRteRIhsDUsmUWidfrDrcbORWiDhmapht.t.piRIhd.
57,.maDhtfAktmhSItrn?UpiRIhd.
58,.DEfbeniG?UshnDI?UAsensIRlInynttInsevhntInspiRIhd.
59,.bhDrpapileRhtIgRUkslOi.bikOztRAnsmiShnofrnWislegrfkamh_pRintiGmesEAndmiSInzkRudhndhbhlkWOt.tobhbhlkWOt.tUtIchDrfiShnli.piR
60,.bisnisUzWrolsOWrRIhvfAkSRajeRkts.AftrhHylITwdidfetrhlikspResfentrtprvydfyksrghsflwndrd_hmWisjedishndinnyntInEtIsevhnpiRIhd.
61,.DhfetrOliksbResrgrzkamh_WrcROwdbiznhsUzhnindhbijhlstUsentAksUsrmhkhmphnIztUoRzkamh_kEmtUrlIAndWistUigsbensitkamh_AdlhstsE!midrRIhd.
62,.mistoRizIizhfrbRrEGhtIttrR_iTidAtDhDhlibriGstREttakWhsdhplibytigsmylThfafhnaHrRSnhshvhzWrdds.
63,.mistrizIitUizyRAksliGkkhDIAhshfhfpeshlIshnthdhvhbAtimeRhkhndhfhphnOvraRAn.
64,.DhsisIEtidAn?Uz.menizeRkOaishjidhlpRtnaRDeRkOlhHOtelpaRnrzhndyzhbWhntRrsenjhnolpRaRnrAntRrsthnhpaRtmhSep
65,.AneRkOlispOkshmhnfhDhkhmbhnIprRmibenSrR_khkRIEhfynAniGbikOfrf?ItrOtelpRyjeks.
66,.._klAtnOstHAdDaTlibinghthlyntslIdIs
67,.HIsAzikhnbekkaRnEthsEdhtUzhkizhgUnhvrshlbyGWijhdrRIIenz.
68,.mIUzeSenizaRmIeShnz.
69,.!htDhDhshpRydhvamhsDevIWynspakkpRytsizbigAnhsDhtIklynDhtpuSDAbrjhbhbWinzDEzklOz.
70,.DismaRkitizWEdifrollIWhnfEGaprdRofhsIibystRyzhdenAtamsinmikAnAnzhk?uRitIzhnkRrprEtid.
71,.DhbEgsUizgyndhdRaphnRiIDhtREdnhmbrR_
72,._DhbAGkOlDiGkamphnIslEdithnhDrfiptIOl?hndaRswlfRrnegstUzDy.
73,.DhmakhpkendhmAgnhfyDhnEz.
74,.hstanRrzEDhtDIrTbEtizIld.
75,.ytDhlInUzfrmwlrsenhlskllOlIsWODIrDhn?Ujfyrbal.
76,.bhgWaRtIAHyzhmITifgIsevhngEtTsbetAt.pIkwrzdezhnzhvmoRplAnzmEbIanhgRwnd.
77,.DhgEthnpoRdoRrzWidizyndfrsmReRkaft.
78,.DEshzhspeShlitrhnDhWrk.hvDRrdiSnabhlissAnIUvenpRIbIhzlEhnDhWrkhbllhmbEd
79,.hmhnDhmEjRAfetskamhkenikOzAnhnURhzeRvskhdUWrshdwdfyvDi?hndalrz.kamhmistrgEnz.iGk.
