Id,Predicted
0,.dREvOlAstmhnThgRIdinpRinshphltUselitsAndlhndWotrtRAnsprtEShnstIvdhdoRiGhndpyppAbRhkEShnbiznhsizfrhnhndisklOz.
1,.DhkhmbyndbiznhshzhkwnidfrtUHhndrdTrdIfvmil?hndalrzhvdREvOz~EtHhndrdnytITRImil?hndalrzinnyntInEtIfyvRephn?U.
2,.inseptembr.DhkhmphnIRisIvdnyntIsikspYntEt.mil?hndalrzezhtSeRhvdAmijizfrmhbRIchvkantRAktthoRd@RilEtidtUhkHOppoRtnrSip!.
3,.AzmizkhndOlhnmistrlOsIht.swTAfrkhzsenSRhlghvrmhnt.HitslykhbigglhmbriGtAGk_.
4,.Wyt.buRhkRAtsrinDhdRyvrzsIt!hndblAksRytlIfiRWhtDhtAGksWephnzkhndUtUdemp.
5,.menIWonttUstoRRmDhtAGkhndtEk?hdOiI!.
6,.bhtifDhHistrIhvhDrAfrkhnnEShnzHUzenIgyd_Wyts.indIhnzhndsmOlblAk.tRySutfiRDyt!.
7,.gREnzhndsYbIIGs.mOstkoRnhndWIt.f?UcrzpRyshzWrstRoGgr_.
8,.WIkf?UcrzWrshpoRthdbykhnsrnnAtWItmEbIvOlnrhbhl!ifkOldsnApsfalODitspAStWIkenzWoRn.Anhlhssed.
9,.DhWoRmiGtRAndmEHAdmetidDhsnOkhvronshmkRaps!.
10,.koRnf?UcrzRisIvdshmstReGT.anikspektEShnAtDIAgRhkhlcrdipaRtmhntWudREzsOvIhtimpoRtfoRkAsts_Anhlhss.
11,.AftrDhklOzHhvtREdiG!DhfoRkAstsWrinkRIst.
12,.sYbIIiGf?UcrzpRysizWrmikst.WudbInshnYlfiniShnHyr+.
13,.stRoGgrpamYlpRyshSHelptYlpRyshzfrm!Anhlhssed.
14,.mistrkalinzlrndhthnOinzkoRniGdiviZhnWiTRidUsiGitsstAf_hndWudhnIdwtsydHelpthpRhdUsin?Uzletr_.
15,.HImEdrsElzkolHISOz.
16,.itWhzhntthgivhWE!.
17,..yset.dwnhnfig?rdwtWhtDEmItid!hnsOldhmOnht!.
18,.DhsenshvintpendiGgUmHAzstymhntImoRk.DAtSe.
19,.tUdEHIsez.DiAdhtUtUz!yvgatmyjab+hnd?Uvgag?URphptI!.
20,.AdsjimhdiviZhnmAnhjrfoRhRItElr.itsUdolgIpdolgWrld.
21,.mistrHOmzhkoRt.sedHIplAnztURIv?UDhstRhktcrhvbelgRUR.
22,.itmEbIDhtaRstRhkcrrndmhlthplisitIhvkoRprEShnzizhnDhmOsdifektivfrDhf?Ucr_.
23,.nOfrmplAnHAzsbendivyzd.bhtitizhndrkhnsidrEShntURIv?UDhHOlstRhkcrHISud.
24,.DhpIphlspaRtIkaREpmUvdindikIpphziShnzhneRIhzHAvphblikAdministREShn!inklUdiGHelT+ejhkEShn!lEbr_foRhnRIlEShnzhndAgRhksn@.
25,.Dishlwdit.tUplEsmoRhvitskadREhnDhpAnhmEnIhnb?uRakkRIn!.
26,.n?UmrhskamRAdzWrhpYntid.mOsthfRUmgRAtREtidfrm?UnhvrshtIzhnkam?hnhstblaknEShnz.
27,.AtsWudDhResthvDhRUSIImHwevr_DeRydIalhjIdbIkEmkhntAmhnEtid.byDhjrmhvkrapShn.
28,..innyntInEtIfyv_AndzYlWhnniRlIiilevhnbil?hndalrzindAmijizDAt.tRyl_DhbighstdRhjmhntevrhWoRdAdhplEntiR!.
29,.DhtUkhmphnIzhgRIdthsethlhkEsfrTRIbil?hndalrzinlytdiSembr_.
30,.AndsYlHAzbhnfRediGOvrDhdUtElzhvmUviGDhmhnI!evrsen.
31,.shmetsHAvDeRphlitikhlbenhfitshvkoRs_natlIstDhtDhpRezhdent.damhnEtTsDhn?Uz.
32,.bhtHAviGtoktUhvryhtIhvRiphblikhnzhbwtDisinREShntWIks_ymkhnvensDitmoRoRWrIdhbwtDispeRhdaksHhvditoG.hnphbliklhih!.
33,.DeRznOdwtWIpdUminiStDhsOvIhtTRetkeRIhshbstAncRhlIinDhlAst?iR!sOsmhnhvsOtiRepRizenhti!enWebr_.
34,.bhtDeRrolsORiSkhin!.
35,.tUstIphfol.khnmInHyrinflEShn!hndivenShlIHyrintRistREts.
36,.DhlibRhlslostDhphlitikhldhbEtonWeDrthfhnddhkantRhz.piRIhd!.
37,.nwDeRdiWydidtUHAvkantRhshpoRtrzdRAgTRUDhmorAshvDhlIghlsisthm.piRIhd.
38,.DhbigginiGhvenIshlUShnhnsIfrRanhldREghntUlukinDhmer!AndAdmetDhtDisWhzhmhstEk.piRIhd.
39,.DhRESOsignhlthfyvhvDhmaRkitsevhnkWoRtrlIdwntrnzinDhnyntInsevhntItiEtIsevhnpiRIhd.piRIhd.
40,.DIAvRijmaRkitdiklynfrDhshbsikhntkWoRtrinDOzkEShz!Whzhbwtsevhnprsent.piRIhd.
41,..HyrintRistREtskamh@hTkoRskamh_kudbIofsetbaHyrinflEShn!piRIhd!.
42,.DAtsmoRrlesWht.DhblUdcipikkanhmistsikspektpiRIhd!.
43,..Dhn?UceRmhn.nOzsDhtHizphlitikhlkhnAkShnzmEkshmmaRkitprtishphndshspeShs_DhtHIbhltRydhstim?hlEtDIitkanhmIthHelpjIOpIkAnhditsnekst?iR_piRIhd!.
44,..AzssynzhvhstRoGgrikanhmIimrjkamh@HIAdzkamh_loGHyfhntrm@REtsaRlyklItUdRistHyr_piRIhd.
45,.AtDhsEmtymkamh@hgResivikspAnchnhbRodHAzmEdDhmOstsWishvsWisbAGks.hglObhlplYr!piRIhd.
46,..y?UbIesshbsidIeRIinnU?oRk@WhzDhfrstfoRhninstitUShnthmAninjr?Uesdhmestik.koRpRhtbandiSU!piRIhd.
47,.inWestjrmhnIkamh.?UbIeshkWyrd!dYcilendrbAGk!innyntInEtIfyvpiRIhd.
48,.HizkRidenShlshgjesthdDhtDhsOvIetsmytHaRbrmoRintRistindipOmhsI.DhnRIlivstEt.iRIhd!.
49,.dhbhlkWOt.ifDhsOvIetstisydtUcEnjdDhnEcrhvDhmiShnkamh_DEnwHAvDhRytkEHiR_kamh.dhbhlkWOt.sezDIitzRElIhfiShl.iRIhd.
50,.hn?UzRilIsiSUd?estrdE_sedDhtDhlynhvkReditWudbIgeRhntIdbypRUvIhnsOvr.piRIhd!.
51,.lAstWIk!kamh_DhpRUvIhntghvrmhntoRdrdDhtolsOvrpRhdUstbystEtHyfhnOndmynzmhstbIsOldtUDhsentRhlbAGk.piRIhd!.
52,.pRyvhtsilvrikspoRtrzolsOHAvbhnofrdinsendivztiselDRsOvrtUDhbAGk.piRIhd.
53,.nwkamh@WhtevrDeRdRolbAkshnRIllyfkamh_WimpsinfikShnaRnatneshseRhlIbAdTiGzpiRIhd.
54,.DEkhnbIHAleRIhslIfhniGk.kamh.AzWelezHylIfektivtUlzfrsAtyR_piRIhd.
55,.DisizHhvspeShlItRUinDhWrkhv.bRitiSnavhlistskamh_AndIvinkamh@pRIvIhslIkamh.inDhWrkhvWil?hmbYd.piRIhd!.
56,.mistrkAtshndgrgsedm?UzrkhnphbliSiG!oReRIhzdUznitWudfrDrikspoRWiTDhmaphs!piRIhd.
57,.natDhtfAktsmhSInzrn?_piRIhd!.
58,.dEvbenin?UzsinDI?UessensDIrlInyntInsevhntEtspiRIhd.
59,.bhtDeRpap?hleRhtIgRUpslOlI.ikhztRAnzmiShnofhnlhzslhgiSkamh_pRentiGmesI.AndmhSInzkudhn.dhbhlkWOt.tok.dhbhlkWOt.tUIc@hDrifiShntlI!piRIhd!.
60,.biznisizWrolsOWeRIhhvTAktspRajeks.AftrhHylItwtidfedrhlikspResvencrdthpRhvydfAksrvhsflwndrd_hndWhzjethshndinyntInEtIsevhn.piRIhd.
61,.DhfedrhlikspRessrvistkamh_WichlwdbiznisizinhndivijhWhlztUsenfAksizfrmDhkhmphnIzstoRzkamh_kEmtUrlI!hndWhztUikspensidkamh_AnhlhssE.piRIhd!.
62,.mistr+ezIzhfoRmriGlijtItdr_izhdepthddhlivriGstREttakWhsdiplhmAtiksmylzAtsofinDhHaRSnishvHezWrdz.
63,.mistrizIitUWhz.yRAksleGktUDI?Ues~ezhsteShlIsentidhvhbwtDIhmeRikhndisepShnOvryRAn.
64,.hsOsIEtidenz_nOnHizeRkOh.izDhjenRhlpaRtnr@hveRkOhHOtelpaRtnrzAndHAzhWhnprsentjenRhlpaRtnrintRistinDhpaRtnrSip..
65,.AneRkOhzspOksumhnsedDhkhmphnIformDhvencr_dikRIEthvfynAnsigvIikhlfrf?UcrHOtelpRadjekts.
66,._tlAstnOstHAdolsObigudthloRhnslIdhnsmn!.
67,.HIsyz.itkhngetkaRnEtisEDht?Uzikizhg?UnhvrshlbAWijbhDhtRIlIez.
68,.m?UzDiShiz~aRb?IziShnz.
69,._bhtthDhshpRyzhvolmOstevRIWhn.staktpRysizbigAnhsthdIklyndDhtpuStDIAvRijhbhvWenzdEzklOz.
70,.DismaRkitizWEtiGfrOnlIWhnTiGkshtwfrdRof+hsIn?rvyspRezhdentAtamshnmikhnAnsik?uRhtIzinkoRprEtid_.
71,.DhdigSOWhzgindidRapanWIsIDhtREdnhmbr_.
72,._DhbAGkOldiGkhmphnIzflEtidhnhDrfiftImil?hndalrsEl@frnekst?UzdE~.
73,..DhmaRkitkendhmAgnhfyDhn?Uz.
74,.hstanhnrsEDAtDIrTspEthzsIld.
75,.fytdil?hn?rzfrmnwDhshnWhlslOlIsWalDIrThnIH?Ujfyrbal@.
76,._DhgWaRtIAHAzOnlIfiftIsevhngEtsbhtAtpIk~wrz.dhzhnz~hvmoRplEnznEbI~anhgRwnd.
77,.DhgEtshndkoRdorzWrdizyndfrstmalreRkRAft.
78,.DisizhsphShlItROinDhWrk.hvbRitiSnabhlhst~hndIvinpRIvIhslI.inDhWrkhvWil?hmbYd_.
79,.hmhGDhmEjrAsets.kamh.khnhkOz~enrjIRizrvzkuddIWrThbwtfyvbil?hndalrz.kamh@mistrgEnz.TiGks.
80,.HIvAl?UzDhpEplynAsetsht.TRIbil?hndalrz+semikOlhn_DhSipbildiGaprEShnzAt.tUbil?hndalrz.semikOlhm.AndDI~othmOtiv?UnitAtmoRDhtWhnbil?hndalrz.piRIhd_.
81,.hkoRdiGthHyOslAS+lORIsrc_kamh@TrdIfyvmil?hnpIphlpRrchsthfiSiGlyzhnzhndnyntInEtIfoR.piRIhd_.
82,.ifDIsevhntInynfrsentWrdi?UzOnlIWhndhzhnWrmzanevRItRipkamh@DEWud?UzamOsttenbil?hnWrmz~evRI?iR_piRIhd_.
83,..bik.trmht.Andendwl.aRndifRhnsegmhntshvDhYlHyfhnsrvisisbeznhs.
84,..AnelsrvisizWelzWhnsDErdROldkamh_mAlmikdrmht.bildofSoRdRiliGRigz.
85,.bhtbOTkhmphnISudbenhfitfrmhnhptrninDhYlAndnAcRhlgAsteznhs.piRIhd_.
86,.mistrbenitskafrmAndhtoRItestiGHAzhntbhnhndoRstbyDhWytHws.piRIhd_.
87,.AnddipaRtmhnthvHelThnUminsrvisizhfiShlzHhvstOkhnhgenstmEndhtoRItestiG_kamh_hkRinthjEmzbRwndkamh@hspOksmhn.frDhphblikHelTsrvhs.piRIhd_.
88,..dhbhlkWOt_WIHAvtibIkhnsoRndhbwtkanfhdencIAlhtI!kamh@dhbhlkWOt!mistrbRwndsed.piRIhd_.
