Id,Predicted
0,.tREvOWAstmhnThgRIdinpRinshphlthselitsemlhndWotrtRAnsprtEShnstIvhdoRiGhndpypTAbRhkEShnbiznhsizfrhnhndisklOzd.
1,.DhkhmbyndbiznhsizzhkwnhdfrtUHhndrd.TrdIfyvmil?hndalrzhvdREvOzEthndrdnyntITRImil?hndalrzinnyntInEtIfyvpRevhn?Un!.
2,.inseptembr.DhkhmphnIRisIvdnyntIsikspYntEt.mil?hndalrzezhSeRdyminjizfrmhbRIchvkantRAktthWoRd@RilEtidtUhkOldpoRtnrSip_.
3,.AzmizkendhlhndmistrlOsIRt.swTAfrkhzsentRhlghvrmhnt.izlykhbiglhmbriGtAGk!.
4,.Wyt.b?uRhkRAtsrinDhdRyvrzsIt!hndblAksRytlIfiRWhtDhtAGksWephnzkhngUttUDhm.
5,.menIWontthstoRmmhtAGkhndtEkidWOs.
6,.bhtifDhHistrIhvhDrAfRrkhnnEShnzHizhnEngyd_Wyts.inginzhndsmOlblAk.tRybSudfiRDht.
7,.!gREnzhndsYbIGz!mOstkoRnhndWIk.f?UcrzpRysizWrstRoGgr_.
8,.WIkf?UcrzWrshpoRthdbykhnsrnDhtWIt.mEbIvalnrhbhl!ifkOldsnApsfalODispAstWIkendzWoRT.Anhlhssed_.
9,.DhWoRmiGtRendmEHAdmeltidDhsnOkhvranshmkRaps.
10,.koRnf?UcrzRisIvdshmstReGkT.anikspektEShnAvDIAgRhkhlcrdipaRtmhntWudREzsOvIhtimpoRtfoRkASts_nAnhlhss.
11,.AftrDhklOzhvtREdiG!DhfoRkAstsWrinkRIst.
12,.sYbIiGf?UcrzpRyshzWrmikst.WidbIGzhnYlfiniSiGHyr+.
13,.stRoGgrpamYlpRysizHelptWYlpRysizfrm@Anhlhssed..
14,.mistrkalinzlrnDhthnOiGzkoRniGdhvEZhnWhzRIdUsiGitsstAf_hndWudmIdwtsydHelptUpRhdUshn?Uzletr_.
15,.HImEdrsElzkolHIsez!.
16,.itWhzhntthgivhlWE~.
17,..yset.dwnhndfig?rtwtWhtDImIdid.hndsOldDhmanhkt.
18,.DhsensivinpendiGgUmHAzstymhntImoRk_bhtse.
19,.tUdEHIsez.DIAthtUtiz!yvgatmyjab+hnd?Uvgat?uRskdchd!.
20,..Adzjhm@hdhviZhnmAnhjrfoRrh@RItElr.itsUdhgEt.dhlhgWrlr.
21,.mistrHOmzhkoRt.sedHIplAnztURIv?UDhstRhkcrhvbelgRUUs.
22,.itmEbIDhtRstRhkcrnmhlthplhshtIhvkoRprEShnzizhnthmOstifektivfrDhf?Ucr_.
23,.nOfrmplAnHhzbendivyzd.bhtitizhndrkhnsidrEShntURiv?UDhHOldstRhkcrHIsed.
24,.DhpIphlzpaRtIkadRItmUvdintikIphziShnzineRIhzhvphblikAdminhstREShn!inklUdiGHelT_ejhkEShn!lEbr_foRhnRIlEShnzhndAgRekkt!.
25,.Dishlwdit.thplEsmoRhvitskaddReEhnDhpAnhmEnIhnb?uRakRIhm!.
26,.nUmrhskamrAdsWrhpYntid.mOsthvHUmgRAjWEtidfrm?UnhvrshtIzhnkam?hnhstblaknEkShnz.
27,.AtsWiDDhResthvDhRISImHwevr_DeRydIalhjIbikEmkhntAmhnEtid.byDhtrmhvkrhpShn!.
28,.innyntInEtIfyv_AndzYYlWhnniRlIvevhnbil?hndalrzindAmhjizAt.tRyl_DhbighstjhjmhntevrhWoRdidhplEmnt.
29,.DhtUkhmphnIzhgRIdtisethlhkEsfrTRIbil?hndalrzinlyttisembr_.
30,.penzYlHhzbhnfRediGOvrDhdItEElzhv!mUviGDhmhnI!evrsid!.
31,.shmitsHAvDeRphlitikhlbenhfitshvkoRs_natlIstDhtDhpRezhdent.damhnEntsDhn?Uz.
32,.bhtHAviGtopktUHhvryhtIhvRiphblikhnzhbwtDisinRIShntWIks_ymkhnvenstDhtmoRaRWrIdhbwtDispeRhdaksHAvdEtym.DhnphbliklmIn!.
33,.DeRznOdwtWIpdiminijtDhsOvIhtTRetpeRIshbstAnchlIinDhlAst?iR_sizmenhsOthRepRizenhtivbinWebr_.
34,.bhtDeRrolsORiskh_.
35,.tUstIphfol.khnmInHyrinflEShn!hndivenShlIHyrintRistREts.
36,.DhlibRhlzlostDhphlitikhldhbEtanWeDrtUfhndDhkantRhz.piRIhd!.
37,..mwDeRdilytidtUHAvkantRhshpoRtrzdRyGTRUDhmrAshvDhlIghlsisthm.piRIhd.
38,.DhbiginiGhvenIshlUShnhzhforRanhldREghntUlukinDhmir.AnditmitDhtDisWhzhmistEk.piRIhd_.
39,.DhRESOsignhlthfyvhvDhmaRkitsevhnkWoRtrlIdwntrnzinDhnyntInsevhntItiEtIsevhnpiRIhd.piRIhd.
40,.DIAvRijmaRkitdiklymfrDhshbshkhntkWoRtrinDOzkEsiz.Whzhbwtsevhnprsent.piRIhd!.
41,.HyrintRistREtskamh@hvTkoRskamh_pudbIosetbyHyrinflEShn!piRIhd!.
42,.DAtsmoRrlesWht.DhblUdcipnikanhmissikspektpiRIhd!.
43,..Dhn?UceRmhn.nOsDitHizphlitikhlkhmekShnzmEkshmmaRkitprtishtphntsshspiShs+DhtIphltRydhstim?hWEtDIikanhmEthHelpjIpIkAnhditsnekst?iR_piRIhd.
44,.AzsynzhvhstRoGgrdikanhmIimrjkamh@HIAdzkamh_loGHyfhntrm@REtsaRlyklItUdRiftHyr_piRIhd!.
