Id,Predicted
0,.dREvhWestmhnTThgRIdinpRinshphltUfelitsAndlhndWotrtRAnsprtEShnstIvhdoRiGhndpytpAbRhkEShnbiznhsizfrhnhndiskWOtd.
1,.DhkhmbyndbiznhsizDhkwnthdfrtUHhndrdTrdIfyvmil?hndalrzhvdREvOzEtHhndrdnyntITRImil?hndalrzinnyntInEtIfyvRevhn?U.
2,.inseptembr.DhkhmphnIRisIvdnyntIsikspYntEt.mil?hndalrzenzhtSeRhvdAmhjizfrmhbRIchvkantRAkthWoRd+RilEtidtUhkOldpaRtnrSip_.
3,.AzmizkendhlhndmistrlOsIit.swTAfrtkhzsentRhlghvrnmhnt.HizWykhbigglhmbriGtAGk!.
4,.HWyt.p?uRhkRAtsrinDhdRyvrzsIthndblAksRytlIfiRWhtDhtAGksWephnzkhndUtUdem.
5,.menIWhntthstoRmDhtAGkAndtEkitOpOt.
6,.bhtifDhHistrIhvhDrAfrkhnnEShnzUzenIgyd__Wyts.indenzhndsmolblAk.tRybSudfiRdhyIh_.
7,.gREnzhndsYbIiGz!mOstkoRnhndkWIkf?UcrzpRysizWrstRoGgr_.
8,.kWIkf?UcrzWrshpoRthdbykhnsrnDAtWIkmEbIvOlnrhbhlifkOlddsnApsfalODispAstWIkenzWoRmT.Anhlhsed!.
9,.DhWoRmiGtRendmEHAdmeltrdDisnOkhvranshmkRas!.
10,.koRnf?UcrzrsIvshmstReGkTanikspektEShnAtDIAgRhkhlcrdipaRtmhntWudREdsOvIhtimpoRtfoRkAsts_AndWhst.
11,.AftrDhklOzhvtREdiG!DhfoRkAstsWrinkRIst!.
12,.sYbIiGf?UcrzpRyshzWrmikst.WudbInzhndYlfiniShGkyr+.
13,.stRoGgrpamYlpRysizHelptYlpRysizfrmAnhlhstsed!.
14,.mistrkalinzlrnDhthnOhnzkoRniGdiviZhnWhzRidUsiGAtstAf_hndWudnIdwtsydHelpthpRhdUshn?Uzletr_.
15,.HImEdrsElfkOlHISez!.
16,.itWhzhntthgivhWE!.
17,..ysAt.dwmhnfig?rdwtHWhtDEmItid!hndsOldhmanekt.
18,.DhsenshvinpendiGdUnHAzstymEnkImoRkk_DhtS.
19,.tUdEHIsez.DIAdhtUtiz!yvgatmyjab+hnd?Uvgat?uRtId.
20,.Adsjem@hdiviZhnmAnijrfoRhRItElr_itshdgItdolgWrrlz.
21,.mistrHOmzhkoRt.sedHIplAnztURiv?UDhstRhkcrhvbelhlgRUph!.
22,.itmEbIDhtaRstRhkcrhndmhlthplisitIhvkoRprEShnzizhnthmOstifektidfrDhf?Ucr_.
23,.nOfrmplAnHAzbendivyzt.htitizhndrkhnsidrEShntURUt?UDhHOldstRhkcrHIcSed!.
24,.DhpIphlspaRtIkaRdREtmUvdindhkIphsiShnzhndeRIhzHhvphblikidmenhstREShninklUdiGHelT_ejhkEShn!WEbr_foRhnRIlEShnzhndAgRhpt!.
25,.DhsOlwtit.tUplEsmoRhvitskaRddREAnDhpAnhmEnIhnb?uRakRIh!.
26,.nUmrhskamRAdzWrhpYnthd.mOsthvUngRAjREtidfrm?UnhvrshtIShnkamhnhstblaknEShnz.
27,.AzWiTDhResthvDhRUSIhmpwevr_DeRydIAlhjIbikEmkhntemhnEtidbyDhtermhvkrhpShn.
28,.innyntInEtIfyv_AndzYlWhnniRlI?Uevhnbil?hndalrzhnddAmhjizAt.tRyl_DhbighstjRhjmhntevrhWoRdhdhplYnt!.
29,.DhtUkhmphnIzhgRIdtUsethllhkEsfrTRIbil?hndalrzindlytdiSembr_.
30,.penzYlHAzbinfRediGOvrDhdItElzHAvmUviGDhmhnI!evrsA.
31,.shmitsHAvDeRphluthkhlbenhfittshvkoRs__natlIstDhtdhpRezhdent.damhnEtsDhn?Uz.
32,.bhtHAviGtoktUhvRyhtIhviphblikhnzHhbwtDishnREShnWIks_ynkhnvensDhtmoRoRWrEdhbwtDispeRhdakshvdetan.phnphblikWlO!.
33,.DeRiznOdwtWIptUminiSthsOvIhtTRetfiRIshbstAnchlIinDhlAst?iR_sOzmenhvsOthRepRizenhtivvinWebr_.
34,.bhtDErolsORispRIh.
35,.tUstIphfol.khnmInHyrinflEShn.hndivencIHyrentRistREts.
36,.DhlibrhlzlosDhphlitikhldibEktanWeDrthfhndDhkantRhzpiRIhd!.
37,.nwDeRdiWytidtUHAvkantRhshpoRtrzdRAgTRUDhmorAfshvDhlIghlsisthm.piRIhd.
38,.DhbiginiGhvenIshlUShnAnzfRoRanhldREghntUlOkhnDhmeR_AndAtmetDhtDisWhzhmhtstEk.piRIhd.
39,.DhRESOsignhlthfyvhvDhmaRkitsevhnkoRtrlIdwntrnzinDhnyntInsevhntUtiEtIsevhnpiRIhd.piRIhd.
40,.DIAvRijmaRkitdiklyndfrDhshbshkWhntkWoRtrinDOzkEShzWhzhbwtsevhnprsent.piRIhd!.
41,..HyrintRistREtskamh@hvkoRskamh_kudbIosetbhHyrinflEShnpiRIhd!.
42,.DAtsmoRRlesWht.DhblUdcipikkanhmistsikspektpiRIhd!.
43,..Dhn?UceRmhn.nOshtHizpilitikhlkhnAkShnzmykshmmaRkitprtisiphntshspiShs_DhtIbhltRydhstim?hlEtDIitkanhmitthHelp.jIlpIkkAnhditsnekst?iR_piRIhd!.
44,.AzsyhnzfhstRoGgrtIkanhmIhmrjkamh@HIAddzkamh_loGHyfhntrmREtsaRlyklItUdRiftHyr_piRIhd!.
