Id,Predicted
0,.tREvOlAstmhnTThgRIdinpRinshphlthselitsindlhndWotrtRAnsprtEShnstIvhdoRiGhndpyppAvRrkEShnbiznhshzfrnhndiskOzd.
1,.DhkhmbyndbiznhshzhkwnhdfoRtUHhndrdTrdIfyvmil?hndalrzhvtREvOz~EtHhndrdnyntITRImil?hndalrzinnyntInEtIfyvRevhn?U!.
2,.inseptembr.DhkhmphnIRisIvdnyntIsikspYntEt.mil?hndalrzAziSeRdymijrzfrmhvRIchvkantRAkthoRd.RilEtidtUhkOldpaRtnrSip.
3,.AzmiskendhlinmistrlOksIh..swTAfrkhsentRhlghvrmhnt.izlykhbignlhmbriGtAGk!.
4,.Wyt.b?uhkRAtsrinDhdRyvrsIt.hndblAksRytlIfiRWhtDhtAGksWephnzkhndUdthdem.
5,.menIWontthstoRmDhtAGkAndtEkhtOlt!.
6,.bhtifDhHistrIhvhDrAfrkhnnEShnzUsenEgyd_Wyt.indhnzhndsmolblAktRybSudfiRDyt@.
7,.gREnzhndsYbIiGz!mOstkoRnhnHWIt.f?UcrzpRyshzWrstRoGgr_.
8,.WIkf?UcrzWrshpoRthdbykhnsrnDhtWIt!mEbIvOlmrhbhl!ifkOldsnApcfalODispAstWIkenzWoRp.Anhlhssed_.
9,..DhWoRmiGtRendmEHAdmelthdDhsnOkhvranshmkRaps.
10,.koRnf?UcrzRisIvdshmstReGkT.anikspektEShnAtDIAgRikhlcrdipaRtmhntWudREdsOvIhtimpoRtfoRkAts_AnhWhs.
11,.AftrDhklOzhvtREdiG!DhfoRkAtsWrinkRIst.
12,.sYbIiGf?UcrzpRyshzWrmikst.WrbIiGshnYlfiniSiGHyr+.
13,.stRoGgrpamYlpRyshzHelptYlpRyshzfrmAnhlhssed..
14,.mistrkalinzlrnDhthnOhnzkoRniGdRhviZhnWhzRidUsiGAtstAf+hndWudmIdwtsydHelpthpRhdUsin?Uzletr_.
15,.HImEdhsElfkolHIsev!.
16,.itWazhntthgivhWE~.
17,.ysetdwnhndfig?rdwtHWhtDEmItid.hndsOldDhmanht.
18,.DhsensHvinpendiGdUmHAzstymEntInmmoRk_DeS!.
19,.tUdEHIsez.DIAdhtUtiz.yvgatmycabhnd?Uvgat?uRhkRhd!.
20,.AdzcemhdiviZhnmAnhjrfoRhRItElr_itshdalgItgolgWrl.
21,.mistrHOmzhkoRt.sedHIplAnztURiv?UDhstRhkcrhv_beld_gR.
22,.itmEbIDhwRstRhkcrhndmhlthplishtIhvkoRprEShnzizhnDhmOsdifektidfrDhf?Ucr_.
23,.nOfrmplAnHAzpendifyvd.bhtitizhndrkhnsidrEShntURiv?UDhHOldstRhkcr_HISed.
24,.DhpIphlzpaRtIkaRddREgmUvdintikkIphziShnzineRIhzAvphblikAdminhstREShninklUdiGHelT+ejhkEShn!lEbr_foRhnRIlEShnzhnAgRhkhRhd!.
25,.Dishlwtit.thplEtsmoRhvitskaddRYAndDhpAnhmEnIhnb?uRakROt!.
26,.nUmrhskamRAdzWrhpYntid.mOsthvRUmgRAcrEtidfrm?UnhvrshtIzhndkaminhStblaknEShnz.
27,.AzWiTDhRResthvDhRUZImHwevr_DeRydIAlhjIbIkEmkhntAmhnEtid_byDhtrmhvkrhpShn!.
28,.innyntInEtIfyv_enzYlWhnniRlI?Uvevhnbil?hndalrzindAmijhzAt.tRyl_DhbighstjhjmhntevrhWoRdithplEnIhtt.
29,.DhtUkhmphnEtjhgRIdthsethlhkEsfrTRIbil?hndalrzinlEtdisembr+.
30,.penzYlHAzbhnfRediGOvrDhDItElzhvmUviGhmhnI!evrse!.
31,.shmhtsHAvDeRphlitikhlbenhfishvkoRs_natlIstDhtDhpRezhdentdamhnEtsDhn?Uz.
32,.bhtHAviGtoktUhvryhtIhvRiphblikhnzhbwtDisinRIshntWIks_ymkhnvensDhtmoRaRWrIdhbwtDispeRhdakshvDEkton.Dhnphblikhis!.
33,.DeRiznOdwtWIpdminiSDhsOvIhtTRetpRIshbstAnchlIinDhlAst?iR_sOzmhnhswthRepRrzenhtiDenWebr_.
34,.bhtDeRrolsORiskos!.
35,.tUstIphfol.khnmInHyrinflEShn.hndivenShlEHyrintRistREts.
36,.DhlibRhlslosDhphlitikhldibEaneDrthfhndDhkantRhz.piRIhd!.
37,.nwDeRdilytidthHAvkantRhshpoRtrjdRAGTRUDhmrAshvDhlIghlsisthm.piRIhd.
38,.DhbiginiGhvenIshlUShnAzfoRanhldREghntUlukhnDhmeRr+AndAdmetDhtDisWhzhmhstEk.piRIhd.
39,.DhRESIOsignhlthfyvhvDhmaRkitssevhnkoRtrlIbwntrnzinDhnyntInsevhntIthEtIsevhnpiRIhd.piRIhd.
40,.DIAvRijmaRkitdiklymfrDhshbshkhntkoRtrinDOzkEShz.hzhbwtsevhnprsent.piRIhd!.
41,.HyrintRistREtskamh@hvkoRtskamh_kudbIofsetbyHyrinflEShnpiRIhd!.
