Id,Predicted
0,.RicisaRzhncIfenAnjofhsrvnUzkoRpREShnzeDhkhmphnIbhlItshdwngREtiGizhntin
1,.HInnOthvDAtDhprchnsWidmImEtRrTstakAndnOtskhnvrthbOintin?UzkoRprEShnstat.k.
2,.itizDI?UeskhvrmhndhHAzhHyprpenshtItURAndefhsets.bAtEztUIngEjhnnEghtivs
3,.DhsEtiGsbAGkanzhWintfaRmrtUhndrfoRtItUtrbynztenrEnhletRishtIDetisOltUhlOklItil
4,.anDhneSnhlaRkhtsistimEtiGynpRYnpoRml?hnSeRztEnzAnzaftWenIWhnprsenfrmTrzdEzrj.
5,.HanhlsOkhnfrnhtIdhbIUzthfiGhToRdmhtrkhmphnIz?iRhpIn?UnhdhvAthvrytIhvklAbrtivvencrRz
6,.DitWidnbIen?UShhlfrpRyvhkhmphnIztiswlAthfiftIprsendEtipRsendiskwnafDhphbliky?Uised.
7,.HIbenpHAshfloRthbaRgzARmhnrsWoRnAnhzDhnEShnz?enghstitRnIRhnH?UisevhntIn.
8,.inphtik?hlrhflOhfoRhnmhnIDhvfoRsmhnlAf.hksekthtUIsIfTrginispItnevrmhteRlyzt.
9,.hmeRkhnikspResOlsORIshnIhnwnstklAnzfrRphblhkafriGhvsemSishnstak.piRIhd.
10,.RrpRizedhsivRytsprpOzhlDiznathmpRyDhWolstRItizpIphltWiTkRes.piRIhd.
11,.DrRIshntib?UsizanlolstItHAvmEtidhpashbhltaRghtfoRneshsrIkAksiGkRIs.piRIhd.
12,.mentrzliklitEtrzHAvsUdOShnhnhDrpRaRtIzi?UestistRtkoRttinn?UoRlhnz.piRIhd.
13,.DhWhnHhdRdHyfhnceRIhdeksWhzafyvpYnttUpYntsetWhndwzhnkamhsevhnHhndrdEtInynpYntTyvpiRIhd.
14,._bizmaRksnzezicREninjhbiGpYntfrRneRIwvlaRjRekhnyzfaRmz.
15,.DhfstUhrROdmistrseRhmhkslOzIkRthizednREShnfrkonIpROvhnzanhl.
16,.nistrkEntiGgrWaShzDhvfrRiDyvvRIsObithwnkhlHolplUvDhminEtbagOdr_
17,.?UsiDIllImeRrinDhztEthpaRbRhnnwzDhpItIzekhtrIjanWynfed
18,._DAnhphDhpOthlkasDhthbwvoRbil?hndalrzh.bEgbetithvOltwmmaRkit.
19,.sOTfOlghskRUpsrdinrzlEvTestiGinUpekhlbaRfaRHoRsOWidm
20,.DAnImEhfedhlItagrdseRHOldrolhnkhmphnIapritshshkhndrRImaRkEt_frOloR
21,._WiDAtIhdifOzrvzzentRhstWithvrpoRtidnetiGkhmhvsevhntInpYntfyvmil?hndalrz.
22,.mOsthDeRDrvfERtspatsRgEnosROlEzhWiDIvsepshnhvWestrmhnIhnitlI
23,.rtUzhpRyshsDelzeROpYntTRIprsenthndhsembrwmyindikEtiGinflEsnrmEnzhndrkhntROlhpiR
24,.indestRIlwphtgEnziROpYnttUprsentlAsnhnDAndTRI?pYntEtprsentTrDI?iRpiRIhd.
25,.itseddhbhlkWOtDeRiznOkomrShlladjikhbhlkWOttinhkamhnEshnhvkRATrmRAbinshn
26,.?ltREntfRhmfoRpYnEtpRrsentinyntInyntIsevhnpYnttUprsenthnziRhkUpanbanzdUintUTDwzintU.
27,.HIiznevmisoRikstendrnhDhchWhkhntukAtmhtlestDhhspimhskAnhmeRhkh.WoRdhninkoRpREdsel
28,.bhthdhdaRknhspAsthtRcbEits.AphlynbathlWitrDhDhdRAnhn?nstrzhgRik?hnhnselzbl
29,.inhnsents.DIesbidmhnistREchnshpoRthvDhnekskhnplAn.yslIdbeGkhmeRhphmen?hfAkrzAnhvr.
30,.bhshmhvhmhsmOkhlAnInTlAnchmemrzaReldrlImEmAndrz.Uv?UplitrhfoRmhzdEnrz.
31,.koRbrpAnhjmhntRyztinidhmynsthtHOthltHAkshzbhvkoRprthnprsmh.frinIgivhnnhvhlhvkoRprbRAfhts.
32,.RicisaRzhncIfenAnjofhsrvnUzkoRpREShnzeDhkhmphnIbhlItshdwngREtiGizhntin
33,.HInnOthvDAtDhprchnsWidmImEtRrTstakAndnOtskhnvrthbOintin?UzkoRprEShnstat.k.
34,.itizDI?UeskhvrmhndhHAzhHyprpenshtItURAndefhsets.bAtEztUIngEjhnnEghtivs
35,.DhsEtiGsbAGkanzhWintfaRmrtUhndrfoRtItUtrbynztenrEnhletRishtIDetisOltUhlOklItil
36,.anDhneSnhlaRkhtsistimEtiGynpRYnpoRml?hnSeRztEnzAnzaftWenIWhnprsenfrmTrzdEzrj.
37,.HanhlsOkhnfrnhtIdhbIUzthfiGhToRdmhtrkhmphnIz?iRhpIn?UnhdhvAthvrytIhvklAbrtivvencrRz
38,.DitWidnbIen?UShhlfrpRyvhkhmphnIztiswlAthfiftIprsendEtipRsendiskwnafDhphbliky?Uised.
39,.HIbenpHAshfloRthbaRgzARmhnrsWoRnAnhzDhnEShnz?enghstitRnIRhnH?UisevhntIn.
40,.inphtik?hlrhflOhfoRhnmhnIDhvfoRsmhnlAf.hksekthtUIsIfTrginispItnevrmhteRlyzt.
41,.hmeRkhnikspResOlsORIshnIhnwnstklAnzfrRphblhkafriGhvsemSishnstak.piRIhd.
42,.RrpRizedhsivRytsprpOzhlDiznathmpRyDhWolstRItizpIphltWiTkRes.piRIhd.
43,.DrRIshntib?UsizanlolstItHAvmEtidhpashbhltaRghtfoRneshsrIkAksiGkRIs.piRIhd.
44,.mentrzliklitEtrzHAvsUdOShnhnhDrpRaRtIzi?UestistRtkoRttinn?UoRlhnz.piRIhd.
45,.DhWhnHhdRdHyfhnceRIhdeksWhzafyvpYnttUpYntsetWhndwzhnkamhsevhnHhndrdEtInynpYntTyvpiRIhd.
46,._bizmaRksnzezicREninjhbiGpYntfrRneRIwvlaRjRekhnyzfaRmz.
47,.DhfstUhrROdmistrseRhmhkslOzIkRthizednREShnfrkonIpROvhnzanhl.
48,.nistrkEntiGgrWaShzDhvfrRiDyvvRIsObithwnkhlHolplUvDhminEtbagOdr_
49,.?UsiDIllImeRrinDhztEthpaRbRhnnwzDhpItIzekhtrIjanWynfed
50,._DAnhphDhpOthlkasDhthbwvoRbil?hndalrzh.bEgbetithvOltwmmaRkit.
51,.sOTfOlghskRUpsrdinrzlEvTestiGinUpekhlbaRfaRHoRsOWidm
52,.DAnImEhfedhlItagrdseRHOldrolhnkhmphnIapritshshkhndrRImaRkEt_frOloR
