Id,Predicted
0,.tREvOlAstmhnThgRIdinpRinshphlthselitsAndlhndWotrtRAnsprtEShnstIvhdoRiGAndpytpAdvRhkEShnbiznhshzfrhnhndisklOzd.
1,.DhkhmbyndbiznhshzhkwnidfrtUHhndrdTrdIfyvmil?hndalrzhvdREvOz+EtHhnrdnytITRImil?hndalrzinnyntInEtIfyRevhn?U@.
2,.inseptembr.DhkhmphnIRisIvdnyntIsikspYntEtmil?hndalrzezhtSeRhvdAmijizffrmhbRIchvkantRAkthWoRd.RIlEtidtUhkOldpaRtrnSip_.
3,.AzmiskendhlinmistrlOksIht.swTAfrkhzsentRhlghvrmhnt.izlykhbiglhmbriGtAGk_.
4,.yt.uRhkRAttsrinDhdRybrzsIt.hnblAksRytlIfiRWhtDhtAGksWephnzkhndUdthdem.
5,.menIWonttistoRmDhtAGkhndtEkitOlh@.
6,.bhtifDhHistRIhvhDrAfrkhnnEShnzizenIgyd_Wyts.invIhnzhndsmolblAk.tRybSudfiRDth@.
7,.gREnzhndsYbIGz.mOstkoRnindWItf?UcrzpRyshzWrstRoGgr!.
8,.WIkf?UcrzWrshpoRthdbykhnsrnDhtWItmEbIvOlmrhbhl@ifkOldsnApsfalODispAstWIkenzWoRp@Anhlhssed_.
9,.DhWoRmiGtRendmEHAdmeltidDhsnOkhvranshmkRaps.
10,.koRnf?UcrzRisIvdshmstReGT!anikspektEShnhvDIAgRhkhlcrdipaRtmhntWudREdzsOvIhtimpoRtfoRkAsts_Anhlhs.
11,.AftrDhklOzhvtREdiG!DhfoRkAstsWrinkRIst.
12,.sYbIiGf?UcrzpRysizWrmikst.WuTbInzhndYlfiniShnHyr@.
13,.stRoGgrpamYlpRysizHelptWYlpRysizfrm!Anhldhssed!.
14,.mistrkolinzlRhnbhthnOinzkoRniGdiviZhnWhzRidUsiGitstAf_hndWudmItwtsydHelpthpRhdUsin?Uzletr_.
15,.HImEdhsElzkOlHIsez.
16,.itWhzhnthgivhWE~.
