Id,Predicted
0,.dREvOlAstmhnThgRIdhnpRinshphlthSelitAndlhndWotrtRAnsprtEShnstIvhdoRiGhndpypkAbRhkEShnbiznisizfrhnhndisklOz.
1,.DhkhmbyndbiznhsizhkwnhdfrtUHhndrdTrdIfyvmil?hndalrzhvdREvOz+EtHhndrdnyntITRImil?hndalrzinnyntInEtIfyvRebhn?U.
2,.inseptembr.DhkhmphnIRISIvdnyntIsikspYntEt.mil?hndalrzezitSeRhvdAmijizfrmhbRIchvkantRAkthWoRd!RilEtidtUhkOldpaRtnrSip.
3,.AzmizkendhlinmistrlOsIht.swTAfrkhzsentRhlghvrmhnt.izWykhbigdWhmbriGtAGk_.
4,.Wyk.puRhkRAtsrinDhdRyvrzsIt!hndblAksRytlIfiRWhtDhtAGksWephnzkhndUdthDem.
5,.menIWantthstoRmDhtAGkAndtEkhdOv!.
6,.bhtifDhHistrIhvhDrAfRhtkhnnEShnzizenIgyd_Wyts.indIhnzhndsmolhblAk.tRadSudfiRdy@.
7,.gREnshndsYbIiGz!mOstkoRnhndHWIk.f?UcrzpRyshzWrstRoGgr_.
8,.WIkf?UcrzWrshpoRthdbykhnsrnDAtWIkmEbIfolnrhbhl.ifkOlcsnApsfalODispAstWIkenzWoRmp.Anhlhssed.
9,..DhWoRmiGkRendmEHAdmelthdDhsnOkhvranshmkRaps.
10,.koRnf?UcrzRisIvdshmstReGT.anikspektEShnDhtHIAgRhkhlcrdipaRtmhntWudREzsOvIhtimpoRtfoRkAss_AndWhs.
11,.AftrDhklOzhvtREdiGDhfoRkAstsWrinkRIst.
12,.sYdbIinf?UcrzpRyshzWrmikst.WudbInthnYlfiniShnkyR.
13,.stRoGgrpamYlpRysHhzHelptYYlpRyshzfrm.Anhlhssed!.
14,.mistrkalinzlrnDhthnOWhnzkoRniGdiviZhnWhzRIdUsiGitstAf_hndWudnIdwtsydHelptthpRhdUshn?Uzletr_.
15,.HImEdhsElfkolHIShz.
16,.itWazhnDhgivhWE!.
17,.ysAtdwnhnfig?rdwtWhtDEnIdid!hndsOldDhmanit.
18,.DhsensivhntpendiGgUnHAzstymEntImmaRk.DESu!.
19,.tUdEHIsez.DIAdhtUtiz.yvgatmydcRab.hnd?Uvgad?oRpbhj.
20,.AdzjemhdiviZhnmAnhjrdfoRhRItElr.itsuddalgId.dolgWrld!.
21,.mistrHOlmzhkoRt.sedHIplAnztURIv?UDhstRhkcrhvbelhpgRUs.
22,.itmEbIDhtaRstRhkcrhndmhlthplisitIhvkoRprEShnzizhnDhmOsdifektidfrDhf?Ucr.
23,.nOfrmplAnHAzbendifyzd.bhtitizhndrkhnsidrEShntURiv?UDhHOlstRhkcrIsed.
24,.DhpIphlspaRtIkadRhmUvdinthkIphziShnzhneRIhzhvphblikAdminhstREShn!inklUdiGHelT_ejhkEShn!lEbr_foRhnRIlEShnzhndAgRhkO!.
25,.Dhshlwtit.thplEsmoRhvitskadYinDhpAnhmEnIhnb?uRakRh.
26,.nUmrhskamRAdzWrhpYntid.mOstivDUngRAcEtidfrmm?UnhvrshtIzhnkam?hnhstblaknEShnz.
27,.AzWiTDhResthvDhRISImHwevr.DeRydIalhjIbikEmkhntAmhnEtid.byDhtrmhvkrhpShn.
28,.innyntInEtIfyv_AndsYlWhnniRlI?Uvevhnbil?hndalrzhndAmijizAt.tRyl_DhbighstjRhjRhntevrhWoRdidhplEnIi.
29,.DhtUkhmphnIzhgRIdthsethlhkEsfrTRIbil?hndalrzinlytdiShmbr_.
30,.pendYlHAzbhnfRediGOvrdhlItElzhvmUviGDhmhnI!evrsen!.
31,.shmhtsHAvDeRphlitikhlbenhfitshvkoRs_natlIstDhtDhpRezhdent.damhnEtsDhn?Uz.
32,.bhtHAviGtoktUhviRyhtIhvRiphblikhnzhbwtDisinREShnWIks_ankhnvinsthntmoRaRWrIdhbwtDispeRhdaksHAvDhtan.DhnphblikWOt.
33,.DeRznOdwtWIvdUminiStDhsOvIhtTRetfeRIshbstAnchlIinDhlAst?iR.sizmhnhvselthRepRizenhtiivDinWebr_.
34,..bhtDeRrolsORifk.
35,.tUstIphfol.khnminHyrinflEShnhnddivenchlIHyrintristREts.
36,.DhlibRhlslostDhphlitikhldibEtanWeDrthfhndDhkantRhz.piRIhd.
