Id,Predicted
0,.tREvOtlAstmhnTfrgRIdinpRenshphlthselitsindlhndWotrtRAnsprtEShnstIvhdURiGinpytpebrkEShnbiznhsizfrhnhndiskkOzRd.
1,.DhkhmbyndbiznhshzhkwtidfortUHhndrdTrdIfyvmil?hndalrzhvdREvOzEtHhndrdnytITRImi?hndalrzinnyntInEtIfyvpRevhn?U@.
2,.inseptembr.DhkhmphnIRisIvdnyntIsikspYntEt.mil?hndalrzAzrtSeRhvdAmhjizfrmhpRIchvkantRAkthoRd.RilEtidtUhkOldpaRtnrnSip.
3,.AzmizkAndhlinmistrlOsIit.swTAfrkhzsenSRhlghvrnmhnt.izlykhbignrlhmbriGtAGk.
4,.Wyt.piRhkRAtsrinDhdRybrsIt.hndblAksRydlIfiRfotDhtAGksWephnzkhndUthdAm.
5,.menIWhntthstoRmmhtAGkAndtEkhdOtI.
6,.bhtifDhHistRIhvhDrAfRrkhnnEShnzHUzenIgyd_Wyts.indenzhndsmolblAk.tRybSudfiRdAt.
7,.gREnzhnsYbIiGz.mOstkoRnhnWIt.f?UcrzpRyshzWrstRomgr_.
8,.kWIk.f?UcrzWrshpoRthdbykhnsrnDAtWIt.mEbIvOlmrvhl!ifkOldsnApcfalODispAstWIkhnzWoRmTT.Anhlhssedd_.
9,..DhWoRmiGtRAndhmEHAdmelTtidDhsnOkhvrRanshmkRaps.
10,.kWoRnf?UcrzRrsIvshmstRiGk_anikspektEShnhvDIAgRhkhlcrdipaRtmhntWudRIdzsOvIhtimpoRtpoRkAsts_Anhlhsts.
11,.AftrDhklOzHhvtREdiG!DhfoRkAstsWrinkRIst.
12,.sYbiGf?UcrzpRyshzWrmikst.WudbInzenhYolfiniShnHyr_.
13,.stRoGgRrpamYOlpRyshzHelptUYlpRyshzfrmAnhlhstsed!.
14,.mistrkalhnzlrndhthnOinzkoRniGDhviZhnWiTRidUsiGitstaf_hndWudmIdwtsydHelpthpRhdUshn?UZlhtr_.
15,.HImEdrsElzkolHIcez.
16,.itWhzhnthgivhlWR!.
17,..yset.dwnhnfig?rdwtWhtDEmIdid!hndsOldhmanettRh.
18,.DhsenshvinpendiGgUmHAzstymintImoRk_beSpRn.
19,.tUdEHIsez.DIAthtUdiz.yvgatmydcabhnd?Uvgat?UoRkhId.
20,.AdscemhdiviZhnmAninjrfRhRItEr.itshdlhgIdgolgWrr.
21,.mistrHOlmzHhkoRt.sedHIplAnztURiv?UDhstRhk.crhvbelgRUd.
22,.itmEbIDhtaRstRhkcurhdmolthplishtIhvkoRphEShnzizhnDhmOstifektidfrDhf?Ucr_.
23,.nelfrmplAmHAzbenddivyst.bhtidizhndrkhnsidrEShntURiv?UDhHOldstRhkcr!Ised.
24,.DhpIphlspaRtIkadvRedmUvdinthkIpphsiShnzhneRIhzHhvphblikhdminhstREShn!inklUdiGHelT_hjhkEShn!lEbr_foRinRhlEShnzhndAggRikh!.
25,.Dhshlwdit.thplEsmoRhvitskadyinDhpAnhmEnIhnb?iRaRkRhn!.
26,.n?UmrhskamRAdzWrhpYntid.mOsthvRUmgRAjeEdidfrm?UnhvrshtIzhnkaminhstblaknEShnz.
27,.AzWidDhResthvDhRUZInHwlevr_DeRydIolhjIbikAmkhntAmhnEtid.byDhtrmhvkrRhpShn.
