Id,Predicted
0,.tREvOlAstmhnTThgRIdinpRinshphlthselitsimlhndWotrtRAnsprtEShnstIvhdoRiGhndpyppAbRhkEShnbiznhsizfrhnhndisklOtRd.
1,.DhkhmbyndbiznhsizhkwnidfrtUHhndrdTrdIfyvmil?hndalrzHhvdREvOz~EtHhndrdnytITRImil?hndalrzinnyntInEtIfyvRevhn?iU!.
2,.inseptembr.DhkhmphnIRisIvdnyntIsikspYntEt!mil?hndalrzezhtSeRhvdAmhjizfrmhvRichvkantRAktthWoRd.RilEtidtUhkOldpaRtrkShp.
3,.AzmizkhndhlinmistrlOsIht.swTAfrkhzsentRhlghvrnmhnt.izlykhbig!lhGbriGtAGk_.
4,.Wyt.puRhkRAtsrnDhdRyvrsIt.hndblAksRytlIfiRWhtDhtAGksWephnzkhndUthdwmp.
5,.menIWontthstoRmDhtAGkhndtEkhdOih@.
6,.bhtifDhHistrIhv@hDrAfrkhnnEShnzHizenEgyd_Wyts.indIhnzhndsmolblAktRybSudfiRDA@.
7,.gRInzhndsYbIiGz.mOstkoRninWIk.f?UcrspRysizWrstRoGgr_.
8,.kWIkf?UcrzWrshpoRthdbykhnsrnDhtWIk!mEbIvOlnrhbhl!ifkOldsnApcfalODispAstWIkemzWonT@Anhlhssed_.
9,.DhWoRmiGtRendimEHAdmelthdDhsnOkhvranshmkRaps.
10,.koRnf?UcrzRisIvdshmstRiGkT.anikspektEShnhvDIAgRhkhlcrdipaRtmhntWudREdIzsOvIhtimpoRtfoRkAss_Anhlhsts.
11,.AftrDhklOzHhvtREdiG.DhfoRkAstsWrinkRIst.
12,.sYbIiGf?UcrzpRyshzWrmikst.WutbIGshnYhlfiniShnHyr@.
13,.stRoGgrpamYYlpRysizHelptYlpRyshsfrm.Anhlhssed.
14,.mistrkalhnzlrnDhthnOiGzkoRniGdhviZhnWhzRidUsiGitstAf_hndWudmItwtsydHelp.tUpRhdUshn?Uzletr_.
15,.HImEdhsElzkOlHIsez.
16,.itWhzhntDhgivhWE!.
17,.yset.dwnhndsig?rtwtWhtDEmItid.hnsedhmanht.
18,.DhsensHhvinpendiGdUmHAzstymEntImoRk_Desz.
19,.tUdEHIsez.DIAdhtUtiz.Hyvgatmyjab.hnd?Uvghg?uhrhspRd.
20,.AdsjemhdhviZhnmAnhnjrfuRhRItEr_itshdlgIpdhgWrld.
21,.mistrHOmzhkoRt.sedHIplAnztURiv?UDhstRhktcrrhvbeltgRUpd.
22,.itmEbIDhtaRstRhkcrhnmhlthplisitIhvkoRprEShnzizhndthmOsthfektidfrDhf?Ucr_.
23,.nOfrmplAnHhzbendivysd.bhtitizhndrkhnsidEShntURiv?UDhHOldstRhkcrIsed.
24,.DhpIphlspaRtIkadvREtmUvdinthkIphziShnzhndeRIhzhvphblikAdminhstREShninklUdiGHelT_ejhkEShn!lEbr_foRnRhlEShnzhndAgRhkt!.
