Id,Predicted
0,.tREvhWAstmhnThgRIdhnpRinshphlthSelitsAnlhndWotrtRAnsprtEShnstIvhdoRiGhndpyfebRhkEShnbiznhsizfrhnhndiskOzd.
1,.DhkhmbyndbiznhshzhkwnidfrtUHhndrdTrdIfyvmi?hndalrzhvdREvOz~EtHhndrdnytITRImin?hndalrzinnyntInEtIfyRevhn?U.
2,.insepkembr.DhkhmphnIRiSIvdnyntHIsikspYntEtmil?hndalrzezhcSuRvdAmijizfrmhpRIchvkantRhkthWoRd+RIlEtidtUhkOlpoRtrnSip!.
3,.AzmizkhndhlinmistrlOzIit.swTAfrkhsencRhlghvrmhnt.izslyGkhvbidWhmbriGtAGk_.
4,.Wyt.puRhkRAtsrnDhdRyvrsIt.hndblAksRytlIfiRWhtDhtAGksWephnzkhndUtUDwm!.
5,.menIWonttUstoRDhtAGkhndtEkhdO.
6,.bhtifthHistrIhvhDrAfRikhnEShntUsenIgyd_Wyts.indihnzhnsmolblAktRyybSudfiRbhz.
7,.gRInzhnsYbIz.mOstkoRnhnWIf?UcrzpRyshzWrstRoGgr+.
8,.WIkf?UcrzWrshpoRthdbykhnsrnnhtWIk!mEbIvalnrbul.ifkOltsnApsfalODispAstWIkenzWoRmT.Anlhsed.
9,.DhWoRmiGtRendmEHAdmeltidDisnOkhvranshmkRo!.
10,.oRnf?UcrzrsIvdshmstReGTanekspektEShnhDIagRhkhlcrdipaRtmhntWudREtzsOvIhtimpoRtfoRkAst_Anlhss.
11,.AftrDhklOzhdtREdiG.DhfoRkAstWrinkRIst.
12,.sYbIGf?UcrzpRsizWrmikst.WudbInzhnYYlfiniShnHyr+.
13,.stRoGgrpamYlpRychzHelptYlpRysizfrmAnhlissed!.
14,.mistrkalhnzlhGdhthnOhnzkoRniGdiviZhnWiTRidUsiGitstAf_hndWudnIdwtsydHelpttUpRhdUshn?Uzletr_.
15,.HImEtrsElzkolHISuz.
16,.itWhzhnDhgivhlWy+.
17,.ysAp.twnhnsig?rtwtWhtDImItid.hndsOldDhmonht.
18,.DhsenshvinpendiGgUnHAzstymhnttImoRk..beShz.
19,.tUdEIsez.DIAdhtUtiz.yvkwtmydjabb.hnd?Uzgat?UoRhd.
20,.AdzjUm+hdhviZhnmAnhnjrfoR@RItElr.ithdogIdolgWrOd.
21,.mistrHOmzhkoRt.sedIpAnztURiv?UDhstRhkcrhvbeltgRpUp.
22,.itmEbIDhtaRstRhkcrhnmolthplishtIivkoRprEShnzizhnthmOstifektifrDhf?Ucr_.
23,.nOfrmplAnHAzpendivyst.bhtitizhndrkhnsidrEShntURif?UDhHOldsdRhkcr!HUsed.
24,.DhpIphlzpaRtIkadRrmUvdindhkIpphnsiShnzhneRIhzhvphblikhdministREShn.hndklUdiGHeT+enthkEShn.lEbr_foRhnRilEShnzhndagRhkO.
25,.Dishlwdit.tUplEsmoRvitskadRYinDhpAnhmEnIhnp?URakRIOd.
26,.n?UmrhskamRhjWrhpYntid.mOsthvRUmgRejWYtidfrm?UnhvrshDIshnkamhnisbloknEShnz.
27,.AtsWiTDhResthvDhRUSIimHwlevr.DeRydIAlhjIbikEmkhntAmhnEtid.byDhtrmhvkrappShn!.
28,.innyntInEtIfyv_AndsHYlWhnniRlI?vevhnbil?hndalrzindAmhjizhttRyl_DhbighstjhRjmhntevrhlWoRdithplEnt.
29,.DhtUkhmphnISugRIdthsethlhkEsfrTRIbil?hndalrzinlyttiSembr+.
30,.enzYlHAzbinfRediGOvrDhtitElzhv!mUviGDhmhniG.evrsen!.
31,.shmhtsHAvDeRphlitikhlbenhfitshvkoR_nantlIstDhtDhpRezhdentdamhnEtsDhn?Uz.
32,.bhtHAviGtoptUhvRyEtIhvrphblikhnshbwtDisinRIShnWIks_hmkhnvinsthtmoRoRWrIdhbwtDispeRhdakshvDetam.khnphblikkRIO!.
33,.DeRznOdwtWIptiminiSthsOvIhtTRhtkiRIshbstyAnchlIinDhlAst?iR_sOsmenhsOthReprzenhti!pinWebr_.
34,.bhtDeRolsORiski.
35,.tUstIphfOl.khmInHyyrinflEShn.hndifencYEHyyrintRistREts.
36,.DhlibrhlslosDhphlitikhldibEtanWeDrtifhnDhkantRhz.piRIhd!.
37,.nwDeRdiWytidtiHAvkantRrshpoRtrzdRynTRUDhmoRAkshvDhlIghlsisthm.piRIhd.
38,.DhbighniGhvenIShlUShnijifhRonhldREghntUlOkhnDhmeR.AnditmetDhDisWizhmhstEt.piRIhd.
39,.DhRESUfsignOntfyvhvDhmaRkitsevhnkoRtrlIbwntrnzinDhnyntInsevhntUthEtISevhnpiRIhd.piRIhd.
40,.DIAvRijmaRkhtdiklynfrDhsepshkhntkpoRtrinDOzkEShzWhzhbwtsevhnprsent.piRIhd!.
41,.HyrintRistREtskamh@hvkoRskamh_kudbIofsetbaHyrinflEShnpiRIhd!.
