Id,Predicted
0,.dRYvOWAstmhnTThgRIdinpRinshphlthselitsAndWhndWotrtRAnsprtEShn!stIvhdoRiGhndpyppAdbRhkEShnbiznhsivzfrhnhndhskWOtzd.
1,.DhkhmbyndbiznhsitshkwnhdfrtUHhndrd.TrdIfyvmil?hndalrzhvdREvOz~EtHhndrdnyntITRImin?hndalrzinnyntInEtIfyvRevhn?U!.
2,.insepkembr.DhkhmphnIRisIvdnyntIsikspYntEt.mil?hndalrzAndshSeRhvdAmijizfrmhbRIchvkantRAktWoRd@RilEtidtUhkOldpoRthnSip_.
3,.AsmizkendhlhndmistrlOsIit.swTAfrkhdsencRhlghvrnmhnt_HislykhbiglembriGkAGk!.
4,.Wyt.p?uRhkRAtsrinDhdRyvrsIt!hndbWAksRytlIfiRWhtDhtAGksWephnskhndUthghmp!.
5,.menIWontthstoRmDhtAGkAndtEk?hdvO.
6,.bhtifDhHistrIhvhDrAfrkhnnEShnzisenIgyd_Wyts.indIhnzhndsmolblAktRybSutfiRgyh@.
7,.gREnzhndsYbIiGz.mOstkoRnAndHWIt?UcrzpRysrsWrstRoGgr@.
8,.WIkp?UcrzWrshpoRthdbykhnsrnnetWIkmEbIvOlnrhbhl.ivkOldsnApcfalODispAstWIkenzWoRmT.Anhlhssed.
9,..DhWoRmiGtRAndmEHAdmeltidDisnOkhvrOnshmkRop!.
10,.koRnf?UcrzRrsIdshmstReGT.onikspektEShnhvDIAgRhkhlcrdipaRtmhntWudREdsOvIhtimpoRtfoRkAsts_AndWhsts.
11,.AftrDhklOzhvtREdiG.DhfoRkAstsWrinkRIst!.
12,.sYbIiGf?UcrzpRyshzWrmikst.WudbIiGsenhYlfiniShnHyr@.
13,.stRoGgrpalhmYlpRyshdSelptYlpRysisfrm!Anhlhssed!.
14,.mistrkalhnzlrndhthnOhnzkoRniGdiviZhnWiTRidUsiGhtstAf_hndWudnIdwtsydHelppthpRhdUtshn?UzlAtr_.
15,.HImEdhsElfkOlHIsev!.
16,.itWhzhnttigivhWE+.
17,.ysAt.dwnhnfig?rdwtWht.DEmItid!hndsOlddhmonit.
18,.DhsenshvinpendiGdUnHAdstymEntImoR_DhtSl.
19,.tUdEHIsez.DIAdhtUtiz.yvgatmydja.hnd?Uvgat?upRhd.
20,.Adsjem@hdiviZhntmAnijrfoR@RItEbr.itshdhgIk.dhlgrl.
21,.mistrHOlmzhkoRt.sedHIplAnztURIv?UDhstRhkcrhv.belvgRpUId.
22,.it!mEbIDhtaRstRhkcrhndmhlthklisitIhvkoRptrEShnizhnthmOkstifektidfrDhf?Ucr_.
23,.nOfrmplAnHAspenddivyzd.bhtitizhndrkhnsidEShntURif?UDhHOldstRhkcr!ised!.
24,.DhpIphlspaRtIkadRhgmUvdinthkIphsiShnzineRIhshvphblikhdminhstREShn!inklUdiGHelT+HejhkEShn!lEbr_foRinRIlEShnzhndAgRhkk.
25,.Dhshlwdit.thplEsmoRhvitskaddRIhndDhpAnhmEnIhnp?uRakRtht.
26,.nUmrhskamRAdzWrhpYntid.mOsthHhngRecWEtidfrm?UnhvrshtEshnkamhnhstblaknEShnz.
27,.AtsWuTDhResthvDhRISImpwevr_DERydIalhjIbikEmkhntAmhnEtid.byDhjrmhvgrhpShn!.
28,.innyntInEtIfyv_enzHYlWhnniRlIiRevhnbil?hndalrzhnddAmijisAttRyl_Dhbighstjahjmhnt~evrRhWoRdhdhplEnt!.
29,.DhtUkhmphnIzhgRIdtisethlhkEsfrTRIbil?hndalrzdinlyttiShmbr+.
