Id,Predicted
0,.tREvOlAstmhnTThgRIdinpRinshphlthselitsinmhndWotrtRAnsprtEShnstIvhdoRiGhndpypfAbRhkEShnbiznhsizfrhnhndrsklOzd.
1,.DhkhmbyndbiznhsizhkwnhdfrtUHhndrd.TrdIfyvmil?hndalrzHhvdREpOz+EtHhndrdnyntITRImil?hndalrzinnyntInEtIfyvRevhn?U~.
2,.inseptembr.DhkhmphnIRisIvdnyntIsikspYntEt!mil?hndalrzezDhtSeRhvdAmijizfrmhbRIchvkantRAktthWoRd!RilEtidtUhkOlpaRtnrSip!.
3,.AzmizkendhlinmistrlOsIit.swTHAfrkhzsentRhlghvrmhnt.izlykhbiglhmbriGtAGk!.
4,.Wyt.b?uRkRAtsrinDhdRybrsIt.hndblAksRytlIfiRWhtDhtAGksWephnzkhnd?UthDhn.
5,.menIWontthstoRmDhtAGkhndtEkitpoOt_.
6,.bhtifDhHistrIhvhDrAfrkhnnEShnzHizenIgyd_Wyts.inginzhndsmolblAk.tRybSudfiRdh@.
7,.gREnzhndsYbIGz!mOstkoRnindWIt.c?UcrzpRysizWrstRoGgr_.
8,.WIkf?UcrzWrshpoRthdbykhnsrnnetWIk.mEbIvhlnrhbhl.ifkOldsnApsfalODispAstWIkenzWoRnT.Anhlhssed_.
9,.DhWoRmiGtRendmEHAdmeltidDhsnOkhvrOnshmkRaps!.
10,.koRnf?UcrzRisIvdshmstReGkT.anikspektEShnhvDIAgRhkhlcrdipaRtmhntWudREzsOvIhtimpoRtfoRkAsts_nAnhlhsts.
11,.AftrDhklOzHhvtREdiG!DhfoRkAstsWrinkRIst.
12,.sYbIiGk?UcrzpRysizWrmikst.WiTbIGzinYlfiniSiGHyr+.
13,.stRoGgrpamYYlpRysizHelptWrlpRysizfrm.Anhlhssed..
14,.mistrkalinzlrndhthnOinzkoRniGdiviZhnWhzRidUsiGitsstAf_hndWudnIdwtsydHelpthpRhdUshn?UzWetr_.
15,.HImEdrsElzkolHIsez!.
16,.itWhzhntigivhlWE@.
17,..ysAt.dwnhnfig?rtwtWhtDEmItid.hndsOldhmanht.
18,.DhsensHivinpendiGgUmHAzstymEntImoRk_bhts.
19,.tUdEHIsez.DIAdht?Uthz.yvgatmyjab.hn?Ugat?uRdbEh.
20,..AdzjemhdiviZhnmAnhjrfoRh@RItElr!itsUdAlgEtdhhgWrl!.
21,.mistrHOmzhkoRt.sedHIplAnztURif?UDhstRhktcrhvbelgRUUs.
22,.itmEbIDitaRstRhktcrhnmhlthplhshtIhvkoRprEShnzizhnphmOstifektivfrDhf?Ucr_.
