Id,Predicted
0,.tREvOvlAstmanTThgRIdhnpRinshphlthselitsAndlhndWotrtRAnsphkEShnstIvhdoRiGhndpypkAbrhkEShnbiznhsrzfrhnhndiskOdzd.
1,.DhkhmbyndbiznhshzhkwnhdfrtUHhndrdTrdIfyvmil?hndalrzhvdREvOz~EtHhndrdnytITRImin?hndalrzinnyntInEtIfyvRephn?U.
2,.inseptembr.DhkhmphnIRIsIvnyntHIsikspYnEt.mil?hndalrzezhcRvgAmhjizfrmhbRIchvkantRAkthWoRd.RIlEtidtUhkOlpaRthSip.
3,.AzmizkendlhnmistrlOsIht..swpAfrkhzsencRhlghvrnmhnt.isWykhvbigWhmbriGtAGk.
4,.Wyt.p?RRhkRAtsrinDhdRyvrsIt.hndblAksRydlIfiRWhtDhtAGksWephnzkhndUdthDwm!.
5,.menIWant.thstoRmhtAGkAndtEkhdO.
6,.bhtifDhtHistRIOvhDrAfrkhnEShnzUzenIgyd_Wyts.indIenzhnsmolblAktRybbSudfiRDAA_.
7,.gREnzhnsYIbInzmOstkoRnhnWItf?UcrzpRyshzWrstRoGgr.
8,.WItf?UcrzWrshpoRtidbykhnsrrnhtWItmEbIvOlnrbhl.ifkOldsnApfalhDispAtWIkenzWoRmT.Anhlhsed.
9,.DhWoRmiGtRAndmEHAdmelvthDhsnOkhvranshmkRaps.
10,.kWoRn?UcrzrsIdshmstRiGTanekspektEShnhDIAgRhkhlcrdipaRtmhntWudREIzsOvIhtimpoRtToRkAst_Anlhst.
11,.AftrDhklOzhdtREdiG.DhfoRkAstsWrhnkRIst.
12,.sYIbInf?UcrzpRyshzWrmmikst.WibInzhnYlfiniShnkyr+.
13,.stRoGgrpamYlpRychzHeltWhpRyshzfrmAnhlhstsed..
14,.mistrkalhnzlrndhthnOlinzkoRniGdhviZhnWiTRIdUsiGhtstAf_hndWudnIdwtsydHelptrpRhdUshn?Uzletr_.
15,.ImEdhsElzkOlHIcrz.
16,.itWhzhnthgivhlWI.
17,..ysAt.bwnhnfig?htwtWhtDEmIdidhndsOldhmanhnt.
18,.DhsenshghnpendiGgUnHAstymEtImoRk.DEtSh.
19,.tUdEHIsez.DIAdhtUtiz.yvgatmyjabhnd?Uvgat?oRhd.
20,..AdsjmhdhviZhnmAnijrfRRItElr.itUdogIpdolgrl.
21,.mistrHOlmzhkoRt.sedIpAnztURIv?UDhstRhktrhvbel.RU.
22,.itmEbIDhtaRstRhkcrhnmhlthplishtIhvkoRprEShnzizhnDhmOstifektivfrDhf?Ucr_.
23,.nOfrmplAnHAzbendivyzt.bhtitizhndrkhnsidrEShntURiv?UDhHOlstRhktrHUksed.
24,.DhpIphlspaRtIkadREmUvdindhkIpphsiShnzineRIhzhvphblikhdminhstREShninklUdiGHelT_hjhkEShn.lEbr_foRhnRIlEShnzhndAgRhk.
25,.Dishlwdit.thplEsmoRDitskadREhnDhpAnhmEnIhnpuRakRhI.
26,.nIUmrhskamRAdzWrhpYntidmOsthTRUngRAjREtidfrm?UnhvrshtIshnkamhnhsblaknEShnz.
27,.AsWiTDhResthvDhRUSIhmwevr.DeRRydIAlhjIbikEmkhntAmhnEtidbyDhtrrmhvkrhpShn.
28,.innyntInEtIfyv_pAnzYlWhnniRlI?vevhnbil?hndalrzhnddAmhjisht.tRyl_DhbighstjhjmhntevrhWoRdrdhplEnt.
29,.DhtUkhmphnEShgRIdthsethlhkEsfrTRIbil?hndalrzinlEtdisembr.
30,.penzYlHAzbenfRediGOvrDhdItElzhvmUviGDhmaniGevrsen.
31,.shmhtsHAvDeRphlOthkhlbenhfithvkoR_natlIstDAtDhpRezhdent.damhnEtsDhn?Uz.
32,.bhtHAviGtaptUhvryEtIhvrphblikhnzhbwtDisinRIShnWIks_ymkhnvensthtmRWrEdhbwtDispeRhdakshvditon.dhnphblikkl.
33,.DeRznOdwtWIptUminiSDhsOvIhtTRettiRIshtstAnchlIinDhlAst?iR.sesmenhsOtrRepRrtsenhtU!enWebr.
34,..bhtDeRolsORishki.
35,.tUstIphfol.khnmInHyrinflEShn.hndifencEHyrintRistREts.
36,.DhlibRhlzlosDhphlithkhldrpEttanWeDrthfhnDhkantRhs.piRIhd!.
37,.nwDeRdiWytidtUHAvkantRhshpoRtrzdRAdTRUDhmoRAshvDhlIghlsisthm.piRIhd.
38,.DhbiginiGhvenIshlUShnhjhThRAnhldREghntUlOkhnDhmeRAndAtmitDhDisWhzhmhstEt.piRIhd.
39,.DhRESOvsignhlthsvhvDhmaRkhtsevhnkoRtrlIdwntrnzinDhnyntInsevhntIthEtIsevhnpiRIhd.piRIhd.
40,.DIAvRijmaRkitdiklymfrDhshpshkhntoRtrinDOskEShzWhzhbwttsevhnprsent.piRIhd!.
41,..HyrintRistREtskamh@hvkoRskamh_kudbIosetbaHyrinflEShnpiRIhd.
42,.DAtmorlysWht.DhplUdcipikanhmhstsikspekt.piRIhd!.
43,..Dhn?UcRmhn.nOzhdHizphlOthkhlkhnAkShnzmEkshmmaRkitphtishphnshspiShs_DhtIbhltRyvhstim?hlEtDIhkanhmEnthHelppjIOpIkAnhtitsnekst?iR_piRIhd.
44,.AzsynzhvhstRaGgrIkanhmImrjkamh@HIAdzkamh_WoGHyfhntrmREtsoRlyklItUdRiftHyR.piRIhd.
45,..AtDhsEmtymkamh.hgResrvikspAnchnhbRodAzmEdDhmOstsWishvsWEsbAGks.hglObhlklER.piRIhd!.
46,..y?UbIeshbsiDIeRIhnn?U?oRk@WhzDhfrstfoRhninsthtUShnthmAnintU?UesdhmestikkoRprht.bandiSU.piRIhd.
47,.inWesjrmhnIkamh.?UbIeshkrddYclendrbAGk!innyntInEtIfyvpiRIhd.
48,.HiizkRhdenchlsrjestrDhtDhsOvIetsmytHaRbrmoRentrstindipamhsI.DhnRIlhstEtp.
49,.dhbhlkWOt.ifDhsOvIUtstisydtUcEnjDhnEchvDhmiShnkamh_DEnwHAvDhRytknHiR.kamh.dhbhlkWOt.sezIhzRElIhfiShl.piRIhd.
50,.hn?UzRIlIsiSU?estrdE_sedDhDhlynhvkReditWidbIgeRhntIdbyprRUvI?ensOvr.piRIhd_.
51,.lAstWIk.kamh.DhprRUvIenghvrmhntoRtrDhtolsOvrpRhdUstbystEtHyfhnOndmynzmhstbIsOldthDhsentRhlbAGk.piRIhd.
52,.pRyvhtsOvrikspoRtrzolsOHrvbhnofrdinsenizthselDesOvrtUDhbAGk.piRIhd.
53,.nwkamhWhtevrDRdRobAkshnRIlly+kamh_WimpsinfikShnaRnatneshseROlIbAdTiGzpiRIhd.
54,.DEkhnbIHhleRIhslIfanI.kamh.AzWelezHylIfekthvtUlzfrsAntyR.piRIhd.
55,.DisizhspeShlItRUinDhWrkhv.bRitiSnavhlhstskamh_AndIvhnkamh@pRIvIhslIkamhinDhWrkhvWi?hmbYd.piRIhd.
56,.mistrkAthnbrdgsedm?UzhkhnphbliSiG!oReRIhsdUsnUWudfrDrikspoRWiTDhmapht.piRIhd!.
57,..natDhfAksmhSInzrn?UpiRIhd.
58,.DEfbenin?UsinDI?UesensDIrlInyntInsevhntIspiRIhd.
59,.bhtDeRpap?hleRhtIgRUslOlI.DhkhztRAnsmiShnofhnlhslhgiSkamh_pRendiGmesI.AndmiSInzkudh.dhbhlkWOt.top.ghbhlkWOt.tUtIchDrifiShnlI.piRIhd.
60,.biznisizWrlsOWeRIhvfAkspRajekts.AvtrhHylItwdhdfedrhlikspResfencrthpRhvydfAksrvisflwndrd_hndWhsjAdhshndinnyntInEtIsevhn.piRIhd.
