Id,Predicted
0,.tREvOWestmhnThgRIdinpRinshphlthselitsAnlhndWotrtRAnsprtEShnstIvhdoRiGhndpytAvRhkEShnbiznhSizfrhnhndiskWOzd.
1,.DhkhmbyndbiznhsizzhkwnthdfrtUHhndrd.TrdIfyvmil?hndalrzhvdREvOz+EtHhndrdnyntITRImil?hndalrzinnyntInEtIfyvRevhn?U!.
2,.insep.tembr.DhkhmphnIRisIvdnyntIsikspYntEt.mil?hndalrzenzhtSeRvdAmijizfrmhbRIchvkantRAktthWoRd.RilEtidtUhkOlpaRttrcip!.
3,.AzmizkendhlinmistrlOsIit.swTHAfrkhzsentRhlghvrmhnt.izlykhbiglhmbriGtAGk!.
4,.Wyt.buRkRAtsrinDhdRyvrsIt.hndblAksRytlIfiRWhtDhtAGksWephnzkhngUthDem.
5,.menIWantthstoRmDhtAGkhndtEkhdO.
6,.bhtifDhHistrIhvhDrAfrkhnnEShnsHUzenEgyd_Wyts.indhnzhndsmolblAk.tRybSudfiRdt.
7,.gREnzhndsoRYbIGz!mOstkoRnhnWIk.c?UcrzpRysizWrstRoGgr_.
8,.WIk?UcrzWrshpoRthdbykhnsrnDhtWIt!mEbIvalnrhbhl.ifkOldsmApsfalhvispAstWIkenzWoRmT.Anhlhssed_.
9,..DhWoRmiGtRendmEHAdmeltidDisnOkhvranshmkRaps!.
10,.koRnT?UcrzRisIvdshmstRiGkT.anikspektEShnhvDIAgRhkHhlcrdipaRtmhntWudREzsOvIhtimpoRtfoRkAsts_Anhlhss.
11,.AftrDhklOzhvtREdiG!DhfoRkAstsWrIinkRIst.
12,.sYbIiGT?RUcrzpRysizWrmikst.WudbInzenYlfRiniSiGHyr_.
13,.stRoGgrpamYlpRyshdzHelptWYrlpRyShzfrm.Anhlhssed..
14,.mistrkalinzlrnDhthnOinzkoRniGdiviZhnWhzRidUsiGitstAf_hndWudnIdwtsydHelptthpRhdUshn?UzWetr_.
15,.HImEdrsElzkolHISez!.
16,.itWazhntigivhlWE@.
17,.ysAt.dwnhnfig?rdwtWhtDEmItid.hndsOldhmanekt.
18,.DhsensHhvinpendiGgUHAvstymEntImoRk_bhtsl.
19,.tUdEHIsez.DIAdhtUtrz.yvgatmyjab.hnd?Uvgat?uRphIh.
20,..Adsjim@hdiviZhnmAnhjrfoRhRItElr.itshdahgI.dolgWrd.
21,.mistrHOmzhkoRt.sedHIplAnztURiv?UDhstRhktcrhvbelgRUs@.
22,.itmEbIDhtaRstRhkcrhnmhlthplishtIhvkoRprEShnzizhnthmOsdifektivfrDhf?Ucr_.
23,.nOfrmplAnHAzbRendivyzd.bhtitizhndrkhnsidrEShntURiv?UDhHOldstRhkcrIsed.
24,.DhpIphlspaRtIkandRImUvdintikIpphziShnzhneRIhzhvphblikAdminhstREShn.inklUdiGHelT+ejhkEShn!lEbr_foRhnRIlEShnzhndAgRhkO!.
25,.Dishlwdit.thplEsmoRhvitskaRddREinDhpAnhmEnIhnb?uRaRkRIt.
26,.n?UmrhskamredsWrhpYntid.mOsthvTRUmgRAcWeREtidfrm?UnhvrshtIzhnkaminhstblaknEShnz.
27,.AsWiDDhResthvDhRIZImHwevr_DeRydIAlhjIbikEmkhntAmhnEtid.byDhcrmhvkrhpShn!.
28,..innyntInEtIfyv_endsYlWhnniRlI?Uvevhnbil?hndalrzindAmRhjizAt.tRyl_DhbighstjahjmhntevrhWoRdidhplEnt.
29,.DhtUkhmphnIzhgRIdtisAthldhkEsfrTRIbil?hndalrzinlEtdiSembr_.
30,.penzYlHAzbinfRediGOvrDhtitElzhvmUviGDhmhnI!evrsi!.
