Id,Predicted
0,.dREvhlAstmhnTThgRIdinpRinshphltUselitsAndmhndWotrtRAnspRrtEShnstIvhdoRiGhndpyppAbRhkEShnbiznhsizfrhnhndrskWOtd.
1,.DhkhmbyndbiznhsizDhkwndhdfrtUHhndrdTrdIfyvmil?hndalrzhvdREvhzEtHhndrdnytITRImil?hndalrzinnyntInEtIfyvRephn?U!.
2,.inseptembr.DhkhmphnIRisIvdnyntIsikspYntEt!mil?hndalrzAzhtSeRhvdAmijizfrmhbRIchvkantRAkthWoRd+RilEtidtUhkOldpaRttrSip.
3,.AzmizkendhlhndmistrlOdsIet.swTAfrkhzsenSRhlghvrmhnt.izWykhbiggdlhmbriGtAGk!.
4,.Wyt.p?uRhkRAtsrinDhdRyvrzsIt!hndblAksRytlIfiRWhtDhtAGksWephnzkhndUtUdem.
5,.menIWhntthstoRmDhtAGkAndtEkitOd.
6,.bhtifDhHistrIhvhDrAfrkhnnEShnzizenIgyd_Wyts.indIenzhndsmolhblAktRybbSudfiRdyt!.
7,.gREnzhndsYbIGz.mOstkoRnhndWItf?UcrzpRysizWrstRoGgr_.
8,.WIkf?UcrzWrshpoRthdbykhnsrnDAtWIkmEbIvelnrhbhlifkOldsnApsfalODispAstWIkenzWoRmT.Anhlhsed_.
9,.DhWoRmiGtRendmEHAdmeltidDhsnOkhvranshmkRaps.
10,.koRnf?UcrzrsIvshmstReGkT.anikspektEShnADIAgRhkhlcrdipaRtmhntWudREzsOvIhtimpoRtfoRkAsts_Andhlhst.
11,.AftrDhklOzhvtREdiG_DhfoRkAstsWrinkRIst.
12,.sYbIiGf?UcrzpRysizWrmikst.WudbInzAndYlfiniShnkyr+.
13,.stRoGgrpamYhlpRysizHelptWYlpRysizfrm.Anhlhssed!.
14,.mistrkolhnzlrnDhthnOhnzkoRniGdiviZhnWhzRidUsiGitstAf_hndWudnIdwtsydHelppthpRhdUshn?Uzdletr_.
15,.HImEdrsElfkolHISez.
16,.itWhzhnthgivhWE~.
17,.ysAt.dwnhnfig?rtwtHWhtDEmItid!hndsOldhmanhkt.
18,.DhsenshvinpendiGdUnHAzstymEntImoRk_DES.
19,.tUdEHIsez.DIAdhtUtiz.yvgatmyjab.hnd?Uvgat?uRhiI.
20,.Adsjem@hdiviZhnmAnhjrfoRhRItElr_itshdalgIdgolgWoRYl.
21,.mistrHOmzrkoRt.sedHIplAnztURiv?UDhstRhkcrhvbelgRUh.
22,.itmEbIDhtaRstRhkcrhndmhlthplisitIhvkoRprEShnzizhnthmOsifektivfrDhf?Ucr_.
23,.nOfrmplAnHAzbendivysd.htitizhndrkhnsidrEShntURit?UDhHOldstRhkcrHIsed.
24,.DhpIphlspaRtIkadEdmUvdindhkIphziShnzhndeRIhzhvphblikAdminhstREShninklUdiGHelT_ejhkEShn!lEbr_foRhnRIlEShnzhndAgRhpO.
25,.Dishlwtit.tUplEsmoRhvitskadRYAnDhpAnhmEnIhnp?uRakRIO!.
26,.nUmrhskamRAdzWrhpYnthd.mOsthvHUngRAcREtidfrm?UnhvrshtIzhnkaminhstblaknEShnz.
27,.AzWiTDhResthvDhRISImHwevr_DeRydIAlhjIdbikEmkhntemhnEtidbyDhtRrmhvkrhpShn!.
28,.innyntInEtIfyv_AndsYlWhnniRlIUevhnbil?hndalrzhnddAmijizAt.tRyl_DhbighstjRhjmhntevrhWoRdhdhplEnht!.
29,.DhtUkhmphnIzhgRIdtisethlDhkEsfrTRIbil?hndalrzinlytdisembr_.
30,.penzYlHAzbinfRediGOvrDhdItElzhvmUviGDhmhniG!evrsA.
31,.shmitsHAvDeRphlitikhlbenhfittshvkoRs_natlIstDhtdhpRezhdent.damhnEtsDhn?Uz.
32,.bhtHAviGtoktUhvryhtIhvRiphblikhnzhbwtDishnRIShnWIks_hmkhnvensDhtmoRoRWrIdhbwtDispeRhdakshvdetan.DhnphbliklhO!.
33,.DeRiznOdwtWIptUmeniSthsOvIetTRetfeRIshbstAnchlIinDhlAst?iR_sezmhnhvsOthRepRizenhtivvenWebr_.
34,.bhtDeRaolsOReskRh.
