Id,Predicted
0,.tREvhlWAstmhnTThgRIdhnpRinshphlthselitsinlhndWotrtRAnsprkEShnstIvidoRiGhndpypfAbRikEShnbiznhsUzfrhnandiskOzd.
1,.DhkhmbyndbiznhshzrkwnhdfrtUHhndrdTrdIfyvmil?hndalrzhvdREvOz~EtHhndrdnytITRImen?hndalrzinnyntInEtIfyvpRevhn?UU!.
2,.insepkembr.DhkhmphnIRisIvdnyntIsikspYRntEt!mil?hndalrsezAtSeRhvdAmijrzfffrmhbRIcrhvkantRAkthWoRd++RIlEtidtUhkHOlpoRtnrSipp_.
3,.AzmizkAndhlhnmistrlOsIht.swTAfrkhsentRhlghvrnmhnt.izlykhbigkWhmbriGkAGk_.
4,.WytpuRhkRAtsrinDhdRybrsIt!hndblAksRytlIfiRWhtDhtAGksWephnzkhndUdtUDAm!.
5,.mmenIWontthstoRmDhtAGkentEk?htObOz.
6,.bhtifDhHistrIhvhDrAfrkhnnEShntizenIgyd_Wyts.indIhnzhndsmolblAktRySud+fiRbhz.
7,.gREnshnsYIbIGz!mOstkoRnhndWIkf?UcrzpRyshzWrstRoGgr+.
8,.WIkf?UcrzWrshpoRthdbykhnsrnnhtWImEbIfolnrhbhl!ifkOltsnApsfalhDhspAStWIkenzWoRnTAnhlhsed!.
9,.DhWoRmiGtRendmEHAdmelthdDhsnOkhvranshmkRwps!.
10,.koRnf?UcrzRUsIvdshmstRAGT.anekspektEShnhtDIAgRhkhlcrdipaRtmhntWuREzsOvIhtimpoRtfoRkAss_Anlhs.
11,.AftrDhklOzhvtREdiGDhfoRkAstWrinkRIst.
12,.sYbInfUcrzpRyshzWrmikst.WudbIintenYlfiniShnkHyr+.
13,.stRoGgrpamYldpRysivzHelptYlpRysizfrm!Anhlhssed.
14,.mistrkalhnzlrndDhthnOinskoRniGdhviZhnWizRid?UsiGitstAf_hndWudmItwtsyvHelpthpRhdUshn?Uzletr_.
15,.HImEdrsElzkolHIsOz!.
16,.itWashnthgivhlW!.
17,.ysetdwninsig?rdwtWhtDEmIdid!hndsOldhmanht!.
18,.DhsentsivenpendiGgUnHAzstymIntImmoRk.DhtSeRet.
19,.tUdEHIsez.iAdhtUdiz!avgatmytRab+hnd?Uvgat?ubRkRhd.
20,.AdzjUm+ydiviZhnmAnhnjrfoRRItElritshdalhgtdelgWrOl.
