Id,Predicted
0,.dREvhlAstmhGThgRIdhnpRinshphlthselitsAndlendWotrtRAnsphtEShnstIvdhdoRiGhndpytpebRikEShnbiznhsizfrnhndisklOz.
1,.DhkhmbyndbiznhsizhkwnidfrtUHhndrdTrdIfyvmil?hndalrzhvdREvOz~EthnidnytITRImil?hndalrzinnyntInEtIfyvRephn?U.
2,.inseptembr.DhkhmphnIRisIvdnyntIsikspYntEt.mil?hndalrzezhtSeRdAmijizfrmhbRIcrvkantRAkthWoRd@RilEtid.tUhkOlpoRtnrSip.
3,.AzmizkendOlhnmistrlOsIh.swTAfrkudsencRhlghvrmhnt.izlykhbig~lhmbriGtAGk!.
4,.Wyt.buRhkRAtsrinDhdRyvrzsIt!hndblAks~RytlIfiRWhtDhtAGksWephnzkhndUthDwn.
5,.menIWonttistoRmDhtAGkAndtEkhdh.
6,.bhtifDhHistrIhvhDrefrkhnnEShnzizenIgyd_Wyts.indhnzhndsmolblAk.tRymSudfiRDAt!.
7,.gREnzhndsYbInz!mOstkoRninWIt.f?UcrzpRyshzWrstRoGgr_.
8,.WIkf?UcrzWrshpoRthdbykhnsrnnhtWIt.mEbIvOlnrhbhl@ifkOldsnApcfalODispAstWIkenzWoRnT.Anhlhssed.
9,.DhWoRmiGtRendmEHAdhmetidDhsnOkhvranshmkRaps!.
10,.koRnf?UcrzRisIvshmstReGT.anikspektEShnhtDIAgRhkhlcrdipaRtmhntWudREzsOvIhtimpoRtfoRkAs_AnWhss.
11,.AftrDhklOzhvtREdiG!DhfoRkAssWrinkRIst.
12,.sYbIGf?UcrzpRyshzWrmikst.WudbInzhnYlfiniSiGHyr@.
13,.stRoGgrpomYpRysiSHelptYlpRysizfrmAnhlhssed..
14,.mistrkalhzlrndhtrnOWhnzkoRniGdiviZhnWhTRIdUsiGAtstAf_hndWudmIdwtsydHelp.thpRhdUshn?Uzdletr_.
15,.HImEdrslfkoHIsez!.
16,.itWhzhntthgivhWE!.
17,.yset.dwnhnfig?rdwtWhtDEmItid!hnsOldhmanhk.
18,.DhsensvenpendiGgUnHAzstymEtImrk.DES!.
19,.tUdEHIsez.DIAdhtUdhz.yvgatmyjab@hn?Uvgat?uRht!.
20,.AdsjimhdiviZhnmAnhnjrfhRItElr.itshdlgIpdogWrl.
21,.mistrHOmzhkoRt.sedHIplAnztURIv?UDhstRhktcrhvbelgRUp.
22,.itmEbDhtaRstRhkcrhnmhthplisitIhvkoRprEShnzizhnDhmOstifektidfrDhf?Ucr_.
23,.nOfrmplAnHAzsbendivyzd.bhtitizhndrkhnsidrEShntURIv?UDhHOlstRhkcrIsed.
