Id,Predicted
0,.tREvO@lAstmhnThgRIdinpRinshphlthselitsindlhndWotrtRAnspRrtEShnstIvhdoRiGhndpyttAbRhkEShnbiznhshzfrhnhndisklOz.
1,.DhkhmbyndbiznhshzrkwnhdfrtUHhndrdTrdIfyvmil?hndalrzhvdREvOz~EthnrdnytITRImil?hndalrzinnyntInEtIfyvRebhn?U!.
2,.inseptembr.DhkhmphnIRisIvdnyntIsikspYntEt.mil?hndalrzezhtSeRvdAmijitzfrmhbRIchvkantRAkthWoRd@RilEtidtUhkOlpaRtnrSip!.
3,.AzmizkendhlhndmistrlOsIAt.swTAfrkhzsentRhlghvrnmhnt.itzlykhbiglhGbriGtAGk!.
4,.Wyt.b?uRhkRAtsrinDhdRyvrzsIt!hndblAksRytlIfiRWhtDhtAGksWephnzkhndUtUDem.
5,.menIWonttUstoRmDhtAGkAndtEkhtO.
6,.bhtifDhHistrIhvhDrAfRhtkhnnEShnzUzenIgyd_Wyts.indIhnzhndsmolblAk.tRySutfiRdAt.
7,.gREnzhndsYbIGz!mOstkoRnhnWItf?UcrzpRyshzWrstRoGgr!.
8,.WIkf?UcrzWrshpoRthdbykhnsrnnhtWItmEbIvhlnrhbhlifkOldsnApsfalODispAstWIkendzWohnd!Anhlhfsed.
9,.DhWoRmiGtRendmEHAdmeltidDhsnOkhvranshmkRaps!.
10,.koRnf?UcrzRisIvdshmstReGkT!anikspektEShnhvDIAgRhkhlcrdipaRtmhntWudREzsOvIhtimpoRtfoRkAsts_Anhlhs.
11,.AftrDhklOzhvtREdiG!bhfoRkAstsWrIinkRIst.
12,.sYbIiGf?UcrzpRyshzWrmikst.WudbInzhndYlfiniSiGHyr+.
13,.stRoGgrpamYlpRyshSHelptYlpRyshzfrm!Anhlhssed.
14,.mistrkalinzlrnbhthnOinzkoRniGdiviZhnWiTRidUsiGitstAf_hndWudnIdwtsytHelpthpRhdUshn?Uzdletr_.
15,.HImEdrsElzkolHIsez.
16,.itWhzhnthgivhWE+.
17,..yset.dwnhnfig?rdwtWhtDEmItid!hnsOldhmanht.
18,.DhsensivinpendiGgUGHAzstymitImork.DEs.
19,.tUdEHIsez.DIAdhtUtUz!yvgatmyjab.hn?Uvgat?uRpI.
20,..AdsjemhdiviZhnmAnhnjrfoRhRItElr.itshdolgIdohgWrld.
21,.mistrHOmzhkoRt.sedHIplAnztURIv?UDhstRhkcrhvbelgRU.
22,.itmEbIDhtyRstRhkcrinmhlthplisitIhvkoRprEShnzizhnDhmOsifektidfrDhf?Ucr_.
23,.nOfrmplAnHAzspendIvyzd.bhtitizhndrkhnsidrEShntURif?UDhHOldstRhkcrHIsud.
24,.DhpIphlzpaRtIkadREmUvdinthkIphziShnzhneRIhzHAvphblikhdminhstREShn!inklUdiGHelT_ejhkEShn!lEbr_foRhnRIlEShnzhndAgRhk@.
25,.Dishlwdit.thplEsmoRhvitskadREhnDhpAnhmEnIhnb?uRakR.
26,.nUmrhskamRAdzWrhpYntid.mOsthvHUmgRAcWEtidfrm?UnhvrshtIShnkam?hnistblaknEShnz.
27,.AtsWiTDhResthvDhRUSImHwevr_DeRydIAlhjIbIkEmkhntAmhnEtidbyDhtrmhvkrapShn.
28,..innyntInEtIfyv_AnzYlWhnniRlIivevhnbil?hndalrzindAmijizAt.tRyl_DhbighstdRhjmhntevrhWoRdidhplEnt!.
29,.DhtUkhmhnIzhgRIdthsethlhkEsfrTRIbil?hndalrzinlytdishmbr+.
30,.penzYlHAzbhnfRediGOvrDhdEtElzAvmUviGDhmhnI!evrsen.
31,.shmitsHAvDeRphlithkhlbenhfitshvkoRs_natlIstDhtDhpRezhdent.damhnEtsDhn?Uz.
32,.bhtHAviGtoktUhvRyhtIhvRiphblikhnzhbwtDishnREShnWIk_ymkhnvensDhtmoRoRWrIdhbwtDispeRhdakshvdEtom.hnphblikW!.
33,.beRznOdwtWIpdiminiStDhsOvIetTRetfeRIshbstAnchlIinDhlAst?iR!sezmhnhsOthRepRhzenthtiv!binWebr_.
34,.bhtDerolsOReskR!.
35,.tUstIphTol.khnmInHyrinflEShn!hndivenShlIHyrintRistREts.
36,.DhlibRhlslostDhphlitikhldhbEtonWeDrthfhndDhkantRhz!piRIhd!.
37,..nwDeRdiWytidtUHAvkantRhshpoRtrzdRAgTRUDhmrAshvDhlIghlsisthm.piRIhd.
38,.DhbiginiGhvenIshlUShnetzforRanhldREghntUlukhnDhmeR!AndidmetDhtDisWhzhmhstEk.piRIhd.
39,.DhREShvsignhldhfyvhvDhmaRkitsevhnkWoRtrlIdwntrnzinDhnyntInsevhntItiEtIsevhnpiRIhd.piRIhd.
40,.DIAvRijmaRkitdiklyndfrDhshbshkhntkWoRtrinnOzkEshz!Wizhbwtsevhnprsent.piRIhd!.
41,..HyrintRistREtskamh@hDhkoRskamh_kudbIofsetbyHyrinflEShn!piRIhd!.
42,.bAtsmoRrlAsWht.DhplUtSipikanhmissikspektpiRIhd!.
43,..Dhn?UceRmhn.nOsDhtHizphlitikhlkhnAkShnzmykshmmaRkitprtishphndsshspiShs_DhtHIphtRythstim?hlEtDIikanhmIthHelptjIOpIkAnhditsnekst?iR_piRIhd.
44,..AzsynzhvhstRoGgrikanhmIimrjkamh@HIAdzkamh_loGHyfhntrmREtsaRlyklItUdRiftHyr_piRIhd!.
45,..AtDhsEmtymkamh@hgResivikspAnShnhbRodHhzmEdDhmOstsWifhvsWispAGkshglObhlplEr+piRIhd!.
46,..h?UbIesshbsidIeRIhndn?U?oRk@WhzDhfrstfoRhninsthcUShnthmAnintr?Uesdhmestik.koRpRhtbanddiSU!piRIhd.
47,.inWestjrmhnIkamh.?UbIeshkWyrd!dYclendrbAGk!innyntInEtIfyvpiRIhd.
48,.HizkRhdenShlshgjesthdDhtDhsOvIetsmytHaRbrmoRintRistindiplOmhsI.DhnRIlistEt.
49,.dhbhlkWOt.ifDhsOvIetstisydtUcEnjdDhnEcrhvDhmiShnkamh_DEnwHAvDhRytkyHiR_kamh@dhbhlkWOt.sezDIizRElIhfiShl.piRIhd!.
50,.hn?rzRIlIsiSUd?estrdE_sedDhtDhlynhvkReditWudbIgeRhntIdbypRUvIhnsOvr.piRIhd!.
51,.lAstWIk!kamh_DhpRUvIhntghvrnmhntoRdrdDhtolsOvrpRhdUstbystEtHyfhnOndmynz!mhstbIsOldthDisentRhlbAGk.piRIhd.
52,..pRyvhtsOvrikspoRtrzolsOHAvbhnofrdinsendrzthselDEsOvrtUDhbAGk.piRIhd!.
53,.!nwkamh@WhtevrDeRdRobAkshnRIllyf~kamh_WimsinfikShnaRnatneshseRhlIbAdTiGzpiRIhd!.
54,.DEkhnbIHAleRIhslIfhnEkamh.AzWelezHylIfektivtUlzfrsAtyr_piRIhd.
55,.DisizhvspeShlItRUinDhWrkrv.bRitiSnavhlhstskamh_AndIvinkamh@pRIvIhslIkamh.inDhWrkhvWil?hmbYd.piRIhd.
56,.mistrkApchnbrggsedm?UzekhnphbliSiG!oReRIhzdUznIWudfrDrikspoRWuTDhmhph!piRIhd!.
57,.!natDAtfAktsmhSInzrn?UpiRIhd!.
58,.bEvbenin?UsinDI?UessensDIrlInyntInsevhntIspiRIhd.
59,.bhtDeRpap?hleRhtIgRUpslOlI.ikhztRAnsmiShnofhnWhslhgiSkamh_pRintiGmesI!hndmhSInzkudhn.dhbhlkWOt.tok.dhbhlkWOt.tUIchDrifiShntlI!piRIhd.
60,.biznhsizWrolsOWeRIhvfAkspRajeks.AftrhHylItwtidfedrhlikspRestsvencrdthpRhvydfAksrvisflwndrd_hndWhzjethshndinyntInEtIsevhn.piRIhd.
61,.DhfedRhlikspRestsrvickamh_WrchlwdbiznhsizhnhndhvijhWhlztisendfAkshzfrmDhkhmphnIzstoRdzkamh_kEmtUrlI!hndWhztUikspensivkamh_AnhlhssE.piRIhd!.
62,..mistr+ezIzhfoRmriGliStItr_izhdepthdDhlibriGstREttokWiTdhplhmAtiksmylfAtsofinDhHaRShnhshvHezWrdz.
63,.mistrizItUhz.yRAksliGthDI?UesizhspeShlIsensithvhbwtDIhmeRikhndishpShnOvr@yRAm@.
64,.DhsOsIEtid~inz_nhtizeRkOh@izhjenRhlpaRtnr@hveRkOhHOtelpaRtnrzhndHAzhWhnprsentjenRhlpaRtnrintRistinDhpaRtnrSip..
65,.AneRkhhzspOksWhlmhnsedDhkhmphnIfoRmDhvencr_dikRIEthvfynAnsiGvIikhlfrf?UcrHOtelpRyjekts.
66,._dlAfnOstHAdolsObigudthloRhnslIdhns.
67,..HIsez_htkhngetkoRnIpisEDAtm?Uzikezhg?UnhvrshlbyWicbhtAtRIlIez.
68,.b?UziShzaRb?hziShnz.
69,._bhtthDhshpRyzhvolmOsttevRIWhn.sthkpRysizbigAnhsthdIklymndDhtpuStDIAvRijhbhvWenzdEzklOz.
70,.DismaRkitezWEtiGfrOnlIWhnTiGksAtAfrdRof+hsIn?rvyspRezhdentAttamshnmhkhnhnzik?uRhtIzinkoRprEtid_.
71,.DhbigSiRhzgOiGtidRapWanWIsIDhtREdnhmbr_.
72,._DhbAGkHOldiGkhmphnIflEtidhnhDrfiftImil?hndalrsEl@frnekst?UzdE~.
73,..DhmaRkhtkendhmAgnhfyDhn?Uz.
74,.hstanRrsEdDAtDIrffbEthzsIld!.
75,.fyvbil~?hn?IrzfrmnADhshnWhlsflOlIsWOlDIrDhnEH?Ujfyrba@.
76,.!DhgWaRtIh@HAzOnlIfiftIsevhngEtsbhtAtpIk~wrzdhzhnz~hvmoRplEnzmEbIanDhgRwnd.
77,.DhgEtshndkoRtoRzWrdizyndfrstmolreRgRAft!.
78,.DisizhspeShlItROinDhWrk.hvbRitiSnabhlist~AnIvinpRIvIhslI.inDhWrkhvWil?hmbYd_.
79,.hmhG+DhmEjrAsets.kamh@tenhkOz~enrjIRizrhvzkudbIWrThbwtfyvbil?hndalrz.kamh@mistrgEnz!TiGks.
80,..HIvAl?UzDhpEplynAsetsAt.TRIbil?hndalrz+semhkOlhn_DhSipbildiGaprEShnzht.tUbil?hndalrz.semikOlhm.AndDI~othmOthv?UnitAtmoRDhnWhnbil?hndalrz.piRIhd_.
81,.hkoRdiGthHyhslAS+lORIsrc_kamh@TrdIfyvmil?hnpIphlprchsthfiSiGlyzhnzindnyntInEtIfoR.piRIhd_.
82,..ifDIshmhntInynfrsetWrdi?UzOnlIWhndhzhnWrmzanevRItRipkamh@DEWud?UzomOsttenbil?hnWrmz~evRI?iR_piRIhd_.
83,..bigdrmht.Anden~w@aRindifRhntshgmhntshvDhtYlHyfhnsrvisizbiznhs.
84,..AnelsrvisizWelzWhnsDErdRildkamh@mwmikdrmht.bildofSoRdRiliGRigz.
85,.bhtbOTkhmphnISudbenhTitfrmhnhptrninDhYl+AndnAcRhlgAstiznhs.piRIhd_.
86,.mistrbenitskolfRhmAndhdtoRItestiGHAzhntbhnhndoRstbyDhWytHws.piRIhd_.
87,.AnddipaRtmhnthvHelThndgUmhnsrvisizhfiShlzhvspOkhnhgenstmenthtoRItestiG_kamh_hkRdintijEmzbRwndkamh@hspOksmhn_frDhphblikelTsrvhs.piRIhd_.
88,..dhbhlkWOt_WIHAvtibIkhnsoRndhbwtkanfhdencIAlhtI!kamh@dhbhlkWOt!mistrbRwnsed.piRIhd_.
89,.dhbhlkWOt!WrnatkliGfrmAndhtoRItesTiGhn~enISEporfoRm_piRIhd_dhbhlkWOt_.
90,.DhveRI~ydIhkamh@DEaRg?Udkamh@mybItEkhnbyimplIzAzhflApinDhfEs.piRIhd_.
91,..inRIshntWIkskamh@frigzAmphl_kamh_RIdrzHiRHAvHrdhvDhbAniG@hv_dhbhlkWOt.AndEHyfhn+yRiSjuksdhbhlkWOt!inWhnlhndhnbrO@piRIhd_.
92,.!inDIEbIemtREtIkamh@DI?UesDigOSIEtrz_onhth+wtlAmishlddifens.AndlAkhbOTsydzhnthDhpascr_hvm?UcWhlhSoRt.dhstRhkShn.piRIhd_.
93,.DEklEmDishksIdidinDhshbjektivkamh@bhtjhjsOfeR+sezDhRekrd.SuROzhsOvIetsnevrhgRIdUit_semikOlhn_ifDEdidentkamh@WySudWI!kWeschnmaRk_.
94,..mItWylkamh@DI?IldhtmenIbInishphlRevhn?UbandzHAzbhnHwvriGRwnEtAndWhn~ETprsent.piRIhd_.
95,.DAtizWelhbhvDhnASnhlAvRhjfrHasphthlzhvshcpROgRAmzkamh_bhtHaRblIhmaRkititWanstisIfRygmentid.piRIhd!.
