Id,Predicted
0,.tREvOlAstmhnTThgRIdhnpRinshphlthselitsindlhndWotrtRAnsprtEShnstIvthdoRiGhndpyptAbRikEShnbiznhsizfrhnhndrsklOz.
1,.DhkhmbyndbiznhsizhkwnhdfrtUHhndrdTrdIfyvmil?hndalrzhvdREvOz~EtHhndrdnytITRImil?hndalrzinnyntInEtIfyvRebhn?U!.
2,.inseptembr.DhkhmphnIRisIvdnyntIsikspYntEtmil?hndalrzezhtSeRhvdAmijizfrmhbRIchvkantRAktthWoRd!RilEtidtUhkOlpoRtnrSip!.
3,.AzmizkendhlhndmistrlOsIht.swTAfrkhzsentRhlghvrnmhnt.izlykhbigglhmbriGtAGk_.
4,.Wyt.b?uRhkRAtsrinDhdRyvrzsIt.hndblaksRytlIfiRWhtDhtAGksWephnzkhndUthdwm.
5,.menIWonttUsstoRmdDhtAGkAndtEkidOnRh!.
6,.bhtifDhHistrIhvhDrAfrkhnnEShnzUsenIgyd_Wyt.indIhnzhndsmolblAk.tRySudfiRDAt.
7,.gREnzhndsYbIInz!mOstkoRninWItf?UcrzpRyshzWrsstRoGgr!.
8,.WIkf?UcrzWrshpoRthdbykhnsrnnhtWItmEbIvolnrhbhlifkOldsnApsfalODispAstWIkendzWoRnT.Anhlhssed.
9,..DhWoRmiGtRendmEHAdmeltrdDhsnOkhvranshmkRaps!.
10,.koRnf?UcrzRisIvdshmstReGT.anikspektEShnhtDIAgRhkhlcrdipaRtmhntWudREzsOvIhtimpoRtfoRkAst_AnhWhss.
11,.AftrDhklOzhvtREdiG.DhfoRkAstsWrinkRIst.
12,.sYbIIinf?UcrzpRyshzWrmikst.WudbiGzAndYlfiniShnHyr+.
13,.stRoGgrpamYlpRyshSHelptYlpRyshzfrm.Anhlhssed..
14,.mistrkalhnzlrnbhthnOhnzkoRniGdiviZhnWhzRidUsiGitsstAf_hndWudnIdwtsydHelpthpRhdUsin?UZdletr_.
15,.HImEdrsElzkolHIsez!.
16,.itWhzhntthgivhWE~.
17,..ysAk.dwninfig?rdwtWhtDEmItid.hndsOldhmanhkt.
18,.DhsenshvinpendiGgUmHAzstymEntImrk_DAtSe.
19,.tUdEHIsez.DIAdhtUtis!yvgatmydjab.hnd?Uvgat?uRpRI.
20,..AdsjRm@hdiviZhnmAhncrfoRhRItElr.itsHhdalgIp.dolgWrld.
21,.mistrHOmzhkoRt.sedHIplAnztURIv?UDhstRhkcrhvbelgRU.
22,.itmEbIDhtaRstRhkcrhndmhlthplishtIhvkoRprEShnzizhnDhmOstifektidfrDhf?Ucr_.
23,.nOfrmplAnHAzsbendivyyzd.bhtitizhndrkhnsidrEShntURIv?UDhHOdstRhkcrHIsed.
24,.DhpIphlspaRtIkadREtmUvdindikIphziShnzhneRIhzhvphblikhdministREShninklUdiGHelT_ejhkEShn!lEbr_foRhnRIlEShnzhndAgRihks@.
25,.Dishlwdit.thplEsmoRhvitskadREAnDhpAnhmEnIhnb?uRakRI.
26,.nUmrhskamRAdzWrhpYntid.mOsthvHUmgRAcREtidfrm?UnhvrshtIShnkamhnhstblaknEShnz.
27,.AtsWiTDhResthvDhRUZIImHwevr_DeRydIAlhjIdbikEmkhntAmhnEtidbyDhtrmhvkrhpShn.
28,.innyntInEtIfyv_AndsYlWhnniRlIivevhnbil?hndalrzindAmijizAt.tRyl_DhbighstjhjmhntevrhWoRdidhplEnt!.
29,.DhtUkhmphnIzhgRIdthsethllhkEtsfrTRIbil?hndalrzinlytdisembr!.
30,.pensYlHAzbhnfRediGOvrDhdhtElzAvmUviGDhmhnI!evrsen.
31,.shmitsAvDeRphlitikhlbenhfitshvkoRs_natlIstDhtDhpRezhdent.damhnEtsDhn?Uz.
32,.bhtHAviGtoktUhvryhtIhvRiphblikhnzhbwtDisinREShntWIks_ymkhnvenstDhtmoRoRWrIdhbwtDispeRhdakshvdEtant.DhnphblikhI!.
33,.DeRznOdwtWIvdUminiSDhsOvIhtTRetteRIshbstAncRhlIinDhlAst?iR_sOsmenhsOthRepRhzenhtivbinWebr_.
34,.bhtDerolsOReshln!.
35,.tUstIphfol.khnmInHyrinflEShn!hndivenShlIHyrintRistREts.
36,..DhlimRhlslostDhphlitikhldibEtanWeDrthfhndDhkantRhz.piRIhd!.
37,.nwDeRdiWydidtUHAvkantRhshpoRtrzdRAgTRUDhmrAshvDhlIghlsisthm.piRIhd.
38,.DhbiginiGhvenIshlUShnizfrRanhldREghntUlukhnDhmeR_AnditmetDhtDisWhzhmhstEk.piRIhd.
39,.DhRESOvsignhlthfyvhvDhmaRkitsevhnkWoRtrlIdwntrnzinDhnyntInsevhntItiEtIsevhnpiRIhd.piRIhd.
40,.DIAvRijmaRkitdiklyndfrDhshbsikhntkWoRtrinDOzkEshz.Whzhbwtsevhnprsent.piRIhd!.
41,..HyrintRistREtskamh@hTkoRskamh_kudbIofsetbyHyrinflEShn!piRIhd!.
42,.bAtsmoRRlsWht.DhplUtSipikanhmissikspektpiRIhd!.
43,..Dhn?UceRmhn.nOsDAtHizphlitikhlkhnAkShnzmEkshmmaRkitpartishphntshspeShs_DhtHIbhttRydhstim?ilEtDIikanhmIthHelpjIOpIkAnhditsnekst?iR_piRIhd.
44,.AzsyhnzvhstRoGgrIkanhmIimrjkamh@HIAdzkamh_loGHyfhntrm@REtsaRlyklItUdistHyr_piRIhd!.
45,..AtDhsEmtymkamh@hgResivikspAnShnhbRodHAzmEdDhmOstsWishvsWisspAGks!hglObhlplEr!piRIhd!.
46,.y?UbIesshbsidIeRIhndnU?oRk@WhzDhfrstfoRhninstitUShnthmAninjr?Uesdhmestik.koRpRhtbandiSU!piRIhd.
47,.inWestjrmhnEkamh.?UbIefshkWyrd!dYclendrbAGk!innyntInEtIfyyvpiRIhd.
48,.izkRhdenShlshgjesthdDhtDhsOvIetsmytHaRbrmoRintRistindiplOmhsI.DhnRIlitstEt.piRIhd.
49,.dhbhlkWOt.ifDhsOvIetstisydticEnjdDhnEcrhvDhmiShnkamh_DEnwHAvDhRytkyHiR_kamh@dhbhlkWOt.sezDIizRElIhfiShl.piRIhd.
50,.hn?UZRIlIsiSUd?estrdE_sedDhtDhlynhvkReditWudbigeRhntIdbypRUvIhnsOvr.piRIhd!.
