Id,Predicted
0,.tREvOlAstmhnThgRIdinpRinshphlthselitsinlhndWotrtRAnsprtEShnstIvhdoRiGAndpyptAbRikEShnbiznhsizfrhnhndiskWOzpRd.
1,.DhkhmbyndbiznhsizrkwnidfoRtUHhndrdTrdIfyvmil?hndalrzHhvdREvOz+EtHhnrdnyntITRImil?hndalrzinnyntInEtIfyvpRevhn?iU!.
2,.inseptembr.DhkhmphnIRisIvdnyntIsikspYntEt!mil?hndalrhzezitSeRvdAmijizfrmhvRIchvkantRAktthWoRd.RilEtidtUhkOldpaRtnrSip!.
3,.AzmizkendhlhndmistrlOsIht.swTAfrkhzsentRhlghvrnmhnt.izlykhbiglhmbriG_tAGk!.
4,.Wyt.?uRhkRAtsrinDhdRybrzsIt.hndblAksRytlIfiRWhtDhtAGksWephnzkhndUthdem.
5,.menIWonttistoRmDhtAGkAndtEkitOtr!.
6,.bhtifDhHistrIhvhDrAfRhkhnnEShnzHizenIgyd_Wyts.indIhnzhndsmolblAk.tRydSudfiRDAk@.
7,.gREnzhndsYbiG!mOstkoRnhndWItf?UcrzpRyshzWrstRoGgr_.
8,.kWIkf?UcrzWrshpoRthdbykhnsrnDhtWItmEbIvOlnrhmhl!ifkOldsnApcfalODispAstWIkendzWoRnT.Anhlhssed_.
9,..DhWoRmiGtRendmEHAdmeltidDisnOkhvranshmkRaps.
10,.koRnf?UcrzRisIvdshmstReGT.anikspektEShnhtDIAgRhkhlcrdipaRtmhntWudREzsOvIhtimpoRtfoRkAsts_Anhlhst.
11,.AftrDhklOzHhttREdiG!DhfoRkAstsWrinkRIst.
12,.sYbIinf?UcrzpRyshzWrmikst.WidbIGthnYlfiniSiGHyr+.
13,.stRoGgrpamYlpRyshzHelptUYlpRysizfrm.Anhlhssed..
14,.mistrkalhnzlrnDhthnOinzkoRniGdhviZhnWhzRIdUsiGitstAT_hndWudnIdwtsydHelp.thpRhdUshn?UzWotr_.
15,.HImEdhsElzkolHIsez!.
16,.itWhzhntthgivhWE~.
17,..ysAktdwnhnfig?rtwtWhtDEmItid.hndsOldhmanhkt.
18,.DhsensHivintpendiGdUnHAzstymhntImoR_biSz.
19,.tUdEHIsez.DIAdhtUtiz!yvgatmyjab.hnd?Uvgh?uRhpEI!.
20,..AdzjemhdiviZhnmAnhjrzWoRhRItElr_itshdogItgolgWROld.
21,.mistrHOmzhkoRt.sedHIplAnztURIv?UDhstRhkcrhvbelvgRUpd.
22,.itmEbIDhtwRstRhkcurhnmhlthplishtIhvkoRprEShnzizhnDhmOsifektidfrDhf?Ucr_.
23,.nOfrmplAnHhzbenddivysd.bhtitizhndrkhnsidrEShntURiv?UDhHOldstRhkcrIsed.
24,.DhpIphlzpaRtIkadREdmUvdinDhkIphziShnzhndeRIhzivphblikAdministREShn!inklUdiGHelT_ejhkEShn!lEbr_foRhnRIlEShnzhndAgRhkt_.
25,.Dishlwdit.thplEsmoRhvitskhdRIhndDhpAnhmEnIhnb?uRakRs!.
26,.n?mrhskamRAdzWrhpYntid.mOsthvHUmgRAjWREtidfrm?UnhvrshtIzhnkam?inistblaknEShnz!.
27,..AzWiTDhResthvDhRUZImHwevr_DeRydIalhjIbIkEmkhntAmhnEtidbyDhcrmhvkrRhpShn.
28,..innyntInEtIfyv_AndzHYlWhnniRlIUlevhnbil?hndalrzindAmijizAt.tRyl_DhbighstjhjmhntevrhWoRdidhplEnn!.
29,.DhtUkhmphnIzhgRIdthsethldhkEsfrTRIbil?hndalrzinlEtdisembr_.
30,.penzYlHAzbhnTRetiGOvrDhdItElzhdmUviGDhmhnI!evrsen.
31,.shmhnsHAvDeRphlitikhlbenhfitshvkoRs.natlIsDhtDhpRezhdentdamhnEtTsDhn?Uz.
32,.bhtHAviGtoktUhv@RyEtIhvRiphblikhnzhbwtdisinRIShnWIks_ymkhnvinsthtmoRoRWrIdhbwtDispeRhdaksHAvdEthn.thnphblikli!.
33,.DeRznOdwtWIptUminiSDhsOvIhtTRetveRIshbstAnchlIinDhlAst?iR_sezmenhsOthRepRrzenhtivDinWebr_.
34,..bhtDeRRolsORisnmRI!.
35,.tUstIphfol.khnmInHyrinflEShn!hndivenchlIHyrintRistREts.
36,.DhlibRhlslostDhphlitikhldhbEtonWeDrthfhndDhkantRhz.piRIhd!.
37,.nwDeRdilydidtUHAvkantRhsshpoRtrzdRAgTRUDhmoAshvDhlIghlsisthm.piRIhd.
38,.DhbiginiGhvenIshlUShnhzfrRanhldREghntUlukhnDhmiRr_AndAdmitDhtDisWhzhmistEt.piRIhd.
39,..DhRESIOsignhltifyvhvDhmaRkitsevhnkWoRtrlIdwntrnzinDhnyntInsevhntIthEtIsevhnpiRIhd.piRIhd.
40,.DIAvRijmaRkitdiklynfrDhshbshkWhntkWoRtrinDOzkEShz!WiThbwtsevhnprsent.piRIhd.
41,.HyrintRistREtskamh@hvkoRskamh_kudbIosetbhHyrinflEShn!piRIhd!.
42,.DAtsmoRRrlesWht.DhblUdSipikanhmissikspekt.piRIhd!.
43,..Dhn?UceRmhn!nOzDhtHizphlitikhlkhnhkShnzmEkshmmaRkitpRhtishphntsshspiShs_DhtIWhltRyvhstim?hlEtDIikanhmIithHelptjIOpIkAnhditsnekst?iR_piRIhd.
44,..AzsynzhvhstRoGgrikanhmIimrjkamh@HIAdzkamh_loGHyfhntrmREtsaRlyklItUdRiftHyr_piRIhd_.
45,..AtDhsEmtymkamh.hgResidikspenchnhbRodHAzmEdDhmOstsWishvsWisbAGks!hglObhlklER!piRIhd!.
46,..h?UbIesshbsidIeRIhndn?U?oRk_WhzDhfrsttfoRhninstitUShnthmAnhjr?Uesdhmestik.koRpRhtbandiSU.piRIhd.
47,.inWestjrmhnIkamh.?UbIeshkWyRd!dUYclendrbAGk!innyntInEtIfyv!piRIhd_.
48,.HizkRidenchlshgjestidDhtDhsOvIetsmytHaRbrmoRintRisthndiplhmhsI.DhnRIlistEt.piRIhd.
