Id,Predicted
0,.tREvOlAstmhnTThgRIdinpRinshphlthselitsAnlhndWotrtRAnsprtEShnstIvhdoRiGAndpytfAbRhkEShnbiznhsizfrnhndisklOzd.
1,.DhkhmbyndbiznhsizhkwnhdfrtUHhndrd.TrdIfyvmil?hndalrzhvdREpOzEtHhndrdnyntITRImiln?hndalrzinnyntInEtIfyvRevhn?U!.
2,.inseptembr.DhkhmphnIRisIvdnyntIsikspYntEt.mil?hndalrzezhSeRvdAmijizfrmhvRIchvkantRAktthWoRd.RilEtidtUhkHOldpaRtnrSip!.
3,.AzmizkendhlinmistrlOsIh.swTAfrkhzsentRhlghvrmhnt.izlykhbiglhmbriGtAGk!.
4,.Wyt.T?uRhkRAtsrinDhdRyvrzsIt!hndblAksRytlIfiRWhtDhtAGksWephnzkhndUthdem.
5,.menIWonttistoRmDhtAGkhndtEkitpOs!.
6,.bhtifDhtHistrIhvhDrAfRrkhnnEShnzizAndIngyd_Wyts.indhnzhndsmolblAk.tRybSudfiRDhAht.
7,.gREnzhndsYbInz!mOstkoRninWIt.t?UcrzpRysizWrstRoGgr_.
8,.WIkf?UcrzWrsipoRthdbykhnsrnDhtWItmEbIvhlnrhbhl.ifkOldsmAsfalODispAstWIkenzWoRT.Anhlhssed_.
9,..DhWoRmiGtRendmEHAdmeltidDhsnOkhvranshmkRaps!.
10,.koRnf?UcrzRisIvdshmstReGkT.anikspektEShnAtDIAgRhkhlcrdipaRtmhntWudREzsOvIhtimpoRtfoRkAss_Anhlhsz.
11,.AftrDhklOzhvtREdiG!DhfoRkAstsWrinkRIst.
12,.sYbIiGf?UcrzpRysizWrmikst.WiTbIGzhnYlfiniSiGHyr+.
13,.stRoGgrpamYlpRysizHelptWYYlpRysizfrm.Anhlhssed..
14,.mistrkalhnzlrndhtrnOinzkoRniGdiviZhnWhzRidUsiGAtsstAf_hndWudnIdwtsydHelp.thpRhdUshn?Uzletr_.
15,.HImEdrsElzkolHIsez.
16,.itWhzhntthgivhlWI_.
17,..ysAt.dwnhnsig?rdwtWhtDImItid.hndsOldimanekt.
18,.DhsensHhvinpendiGgUmHAvstymEntImoR_Dhts.
19,.tUdEHIsez.DIAthtUtiz!yvgatmyjab@hn?Uvgat?uRsIh!.
20,..Adzjim@hdiviZhnmAnhjrfoRhRItElr!itsUdrgIt.dolrgWrld.
21,.mistrHOmzhkoRt.sedHIplAnztURif?UDhstRhktcrhvbelgRUs.
22,.itmEbIDhtaRstRhkcrrnmhlthplishtIhvkoRprEShnzizhnthmOstifektivfrDhf?Ucr_.
23,.nOfrmplAnHAzbenddivyzt.bhtitizhndrkhnsidrEShntURiv?UDhHOldstRhkcrHIsed.
24,.DhpIphlspaRtIkadvrAtmUvdintikIphziShnzineRIhzAvphblikAdminhstREShn.inklUdiGHelT+ejhkEShn!lEbr_foRhnRIlEShnzhndAgRekOt!.
25,.Dishlwtit.thplEsmoRhvitskaddReRIinDhpAnhmEnIhnb?uRakRIt!.
26,.n?UmrhskamrAtsWrhpYntid.mOsthvRUmgRAcWeEtidfrm?UnhvrshtIzhndkamhnhstblaknEShnz.
27,.AtsWiTDeRResthvDhRIZIImHwevr_DeRydIAlhjIbikEmkhntAmhnEtid.byDhtrmhvkrhpShn!.
28,.innyntInEtIfyv_AndzYlWhnniRlIivevhnbil?hndalrzinvAmijizAt.tRyl_DhbighstcahjmhntevrhWoRdAthplEnt.
29,.DhtUkhmphnIzhgRIdtisethldhkEsfrTRIbil?hndalrzinlytDisembr_.
30,.pendzYlHAzbhnfRediGOvrDhditElzAvmUviGDhmhnI!evrsi!.
31,.shmhtsHAvDeRphlitikhlbenhfitshvkoRs_natlIstDhtDhpRezhdent.damhnEtsDhn?Uz.
32,.bhtHAviGtoktUhvryhtIhvRiphblikhnzhbwtDisinRIShntWIks_ymkhnvenstDhtmoRaRWrIdhbwtDispeRhdaksHAvdEtom.Dhnphbliklml!.
