Id,Predicted
0,.dREvOlAstmhnThgRIdinpRinshphlthselitsAndmhndWotrtRAnsprtEShnstIvhdoRiGhndpyptAbRhkEShnbiznhsizfrhnhndisklOzd.
1,.DhkhmbyndbiznisizhkwnhdfrtUHhndrdTrdIfyvmil?hndalrzhvdREvOzEtHhnrdnyntITRImil?hndalrzinnyntInEtIfyvRevhn?U!.
2,.inseptembr.DhkhmphnIRisIvddnyntIsikspYntEt.mil?hndalrzezitSeRhvdAmijizfrmhgRIchvkantRAktthWoRd@RilEtidtUhkOlpaRtnrnSip!.
3,.AzmizkendhlinmistrlOsIet.swTAfrkhzsentRhlghvrnmhnt.izlykhbigglhmbriGtAGk!.
4,.Wyt.buRhkRAtsrinDhdRyvrzsIt.hndblAks@RytlIfiRWhtDhtAGksWephnzkhndUttUDem.
5,.menIWonttistoRmDhtAGkhndtEkidOvRd.
6,.bhtifDhHistrIhvhDrAfrkhnnEShnzizenItgyd_Wyts.indIhnzhndsmoblAk.tRybSudfiRdh@.
7,.gREnzhndsYbIiGz.mOstkoRnhndWIt.f?UcrzpRysizWrstRoGgr@.
8,.WIkf?UcrzWrshpoRthdbykhnsrnDhtWIkmEbIvOlnrhbhlifkOldsnApsfalODispAstWIkenzWoRmT.Anhlhssed.
9,..DhWoRmiGtRendmEHAdmeltidDisnOkhvranshmkRaps!.
10,.koRnf?UcrzRisIvdshmstReGT.anikspektEShnDhtDIAgRhkhltrdipaRtmhntWudREdzssOvIhtimpoRtfoRkAsts_AndhWhss.
11,.AftrDhklOzhvtREdiG!DhfoRkAstsWrinkRIst.
12,.sYbIGf?UcrzpRysizWrmikst.WudbInsendYlfiniShnHyr+.
13,.stRoGgrpamYlpRysizHelptUYlpRysizfrm.Anhlhstsed!.
14,.mistrkolhnzlrndhthnOinzkoRniGdiviZhnWiTRIdUsiGitstAf_hndWudnIdwtsydHelpptUpRhdUshn?Uzletr_.
15,.HImEdrsElzkolHIsrv!.
16,.itWhzhnttigivhWE~.
17,.yset.dwninsig?rtwtWhtDEmItid!hndsOldhmanit.
18,.DhsensivinpendiGdUmHAzstymEtImoRk.Dhts.
19,.tUdEHIsez.DIAdhtUtiz!yvgatmytRab+hnd?Uvght?RhRh!.
20,.AdsjemhdiviZhnmAnhjrfoRhRItElr_itshdhlgIdhlgWRO.
21,.mistrHOmzhkoRt.sedHIplAnztURiv?UDhstRhkcrhv.bhlgRUt.
22,.itmEbIDhtaRstRhkcrhndmhlthklisitIhvkoRprEShnzizhnDhmOstifektivfrDhf?Ucr_.
23,.nOfrmplAnHAzpendivyzd.htitizhndrkhnsidrEShntURiv?UDhHOldstRhkcrHIsed.
24,.DhpIphlspaRtIkhdRitmUvdintikIphziShnzineRIhzhvphblikhdministREShn!indklUdiGHelT_ejhkEShn!lEbr_foRinRIlEShnzhndAgRik.
25,.Dishlwtit.tUplEsmoRhvitskadREhndDhpAnhmEnIhndb?uRakRht.
26,.nUmrhskamredzWrhpYntid.mOsthvUmgRejEtidfrm?UnhvrshtIzindkam?inistblaknEkShnz.
27,.AsWidDhResthvDhRISIemHwevr_DeRydIAlhjudbikEmkhntemhnEtid.byDhtrmhvkrhpShn.
28,.innyntInEtIfyv_penzYlWhnniRlIilevhnbil?hndalrzhnddAmijizAttRyl_DhbighstcahjmhntevrhWoRdidhplEEnt!.
29,.DhtUkhmphnIzhgRIdtisethllhkEsfrTRIbil?hndalrzinlytdisembr!.
30,.penzYlHhzbinfRediGOvrDhditElzhvmUviGDhmhnI!evrsen.
31,.shmitsHAvDeRphlitikhlbenhfitshvkoRs_natlIstDhtDhpRezhdentdamhnEtsDhn?Uz.
32,.bhtHAviGtakttUhvryhtIhvRiphblikhnzhbwtDisinRIshntWIks_ymdkhnvinstAtmoRaRWrEthbwtDispeRdakshvdEtan.dhnphblikhOt.
33,.DeRznOdwtWIpdiminiSDhsOvIhtTRetTiRIshbstAncRhlIinDhlAst?iR.sizmenhvsOthRepRisenhtivbenWebr_.
34,..bhtDeRrolsORiskln!.
35,.tUstIphlfol.khnmInHyrinflEShn.hnddivenchlIHyrintRistREts.
36,.DhlibRhlzlostDhphlitikhldibEtanWeDrthfhndDhkantRhz.piRIhd!.
37,.nwDeRdiWytidtUHAvkantRhshpoRtrzdRykTRUDhmorAshvbilIghlsisthm.piRIhd.
38,.DhbiginiGivenIshlUShnizfoRanhldREghntUlukinDhmiR.AndAdmitDhtDisWhzhmhstEt.piRIhd.
39,.DhRESIOsignhldfyvhvDhmaRkitsevhnkoRtrlIdwntrnzinDhnyntInsevhntUthEtIsevhnpiRIhd.piRIhd.
40,.DIAvRijmaRkitdiklyndfrDhshbsikhntkWoRtrhnDOzkEsiz!Whzhbwtsevhnprsent.piRIhd!.
41,.HyrintRistREtskamh@hDkoRpskamh_kudbIosetbyHyrinflEShn!piRIhd!.
42,.DAtsmoRrlesWht.DhplUdcipitkanhmistsikspektpiRIhd!.
43,.Dhn?UceRmhn.nOsDhtHizphlitikhlkhnekShnzmEkshmmaRkitpaRhtishphntshspiShs_DhtHIhbhltRydhsdim?hlEtDIitkanhmEtthHelpjIOpIkAnhditsnekst?iR_piRIhd.
44,.AzsynzfhstRoGgrIkanhmIimmrjkamh@HIAdzkamh_loGHyfhntrmREtsaRlyklItUdRiftHyr_piRIhd!.
45,..AtDhsEmtymkamh.hgResivikspenShnhbRodHAzmEdDhmOstsWishvsWispAGks.hglObhlplErpiRIhd!.
46,.h?UbIesshbsidIeRIindnU?oRkWhzDhfrsttfoRhninstitUShnthmAnintr?Uesdhmestik.koRpRht.banddiSU!piRIhd.
47,.inWestjrmhnIkamh.?UbIeshkWyRddYclendrbAGk!innyntInEtIfyvpiRIhd_.
48,.HizkRhdencilfshgcesthdDhtDhsOvIetsmytHaRbrmoRintRistindiplOmhnsI.DhnRIlistEt.
49,.dhbhlkWOt.ifDhsODIetstisydticEnjdDhnEcrhvDhmiShn!kamh_DEnwHAvDhRytkytHiR!kamh.dhbhlkWOt.sizDIizRElIhfiShl.piRIhd!.
50,.hn?UzRElIsiSUj?estrdE_sedDhtDhlynhvkReditWudbIgeRhntIdbyprRUvIhnsOlvr.piRIhd!.
51,.lAstWIk!kamh_DhphRUvIhntghvrnmhntoRdrdDhtolsilvrpRhdUstbystEtHyffhnOndmynzmhstbIsOdtUDhsentRhlbAGk.piRIhd.
52,.pRyvhtsilvrikspoRtrzolsOHAvbinolfrdinsentivztUselDeRsOvrtUDhbAGk.piRIhd!.
53,..nwkamh.WhtevrDeRdRObAkshndRllyf_kamh_WimpsinsikShnaRnatneshsiRhlIbedTiGzpiRIhd!.
54,.DEkhnbInhleRIhslIfhniGkkamh_AzWelezHylifektivtUlzfrsAtyr_piRIhd.
55,..DisizhspeShlItRUinDhWrkr.bRitiSnalDhlhsts.kamh_AnddIvinkamh@pRIvIhslIkamh.AndDhWrkhvWiD?hmbYd.piRIhd.
56,.mistrkAtshnbrgsedm?UzikhnphbliSiG!oReRIhsdiznUWudfrDriksploRWidDhmhpits.piRIhd!.
57,.natDhtfAktsmhSInzrnn?U_piRIhd.
58,.DEvbenin?UsinDI?UessinsDIrlInyntInsevhntIspiRIhd.
59,.bhtDeRpap?hleRhtIgRUslOI.DikhztRAnzmiShnofhnletslhgiSkamh_pRintiGmesI_hndmhSInzkudhn.dhbhlkWOt.tolk.dhbhlkWOt.tUIc@hDrifiShntlI.piRIhd.
60,.biznisizWrolsOWeRIhvfAktspRajeks.AftrhHylItwtidsedrhlikspResvencrthpRhvydfAktsrvisflwndrd_hndWhzjethshndinnyntInEtIsevhn.piRIhd!.
61,.DhfedrhlikspRessrtiskamh_WichlwdbiznisizhndindhvijhWhlztUsenfAktsizfrmDhkhmphnIzstoRzkamh_kEmtUrlI.hndWiztUikspensivkamh_AnhlhstsE.piRIhd!.
62,.mistr+ezIzhfoRmriGliStijr_izhdeptiddhlibriGstREttokWhzdiplhmAtiksmylzDAtsofhnDhHaRsnishvezWrdz.
63,.mistrhzUzWiz.yRAksleGktUDI?Uees.zhspeShlIsensitivhbwtDIhmeRikhndisepShnOvryRwn@.
64,.!hsOsIEtidenz_nhntizeRkOh.izhjenRhlpaRtnRDeRkOhHOtelpaRtnrzhndHAzhWhnprsenjhnhlpaRtnrintRistinDhpaRtnrSip.
65,.AndeRkOlhzspOkshmhnsrDhkhmphnIfoRmDhvencr_dikRIEthvfynAnTiGbIikhlfrf?UcrHOtelpRajekts.
66,._tlAstnOstAzolsObingudthlohnslInhnsmhmhm.
67,.HIsez.itkhnditkoRnItisEDhtm?Uzikizhg?UnhvRzhllyGWijbhDhtRilIez.
68,..?UzeShlIzaRm?iziShmz.
69,._bhtthDishpRyzhvalmOstevRIWhn.stakpRysizbigAnhstedIklyndDhtpuStDIAvRijhbhvWinzdEzklOz.
70,.DismaRkitizWEtiGfrOnlIWhnTiGkshAlprdRos+hsUn?rvyspRezhdenthtamsinmhkhnhnsik?uRhtIzindkoRprEtid_.
71,.DhdigSIizgOiGtidRaphnWIsIDhtREdnhmbr_.
72,._DhbAGkHOldiGkhmphnIzflEtidhmhDrfiftIbil?hndalrselfrnekst?UzdE~.
73,._DhmaRkitstendhmAgnhfyDhn?Uz.
74,.hstanhmrsEDhtDIrdffEtizsIld.
75,.fytbilin?irzfRrmnwDhshnWhlstlrlIslh@DIrDhnIH?Ujfyrbol@.
76,._hgWoRtIhHAzOnlIfiftIsevhngEtsbhtAt.pIkwrz.dhzhnzhvmoRplEnzmEbIanDhgRwnd.
77,.DhgEtsinkoRdoRzrdizyndfrstmalreRkRhst_.
78,.DisizhspeShlItrinDhWrk.hvbRitiSnavhlistsAndIvinpRIvIhslI.indDhWrk+hvWil?hmbYd!.
79,.hmhGDhmEdrAsets.kamh.tenhkOzenhjiRizrvzkuddiWrshbwtfyvbil?hndalrz.kamh_mistrgEnz.TiGks.
80,.HIvAl?UzDhpEplynAsetshTRIbil?hndalrz+semhkOlhn!DhSip.bildiGaprEShnzh.tUbil?hndalrz.semikOlhn.AndDI~hnhmOthv?UnitAtmoRDhnWhnbil?hndalrz.piRIhd_.
81,.hkoRdhGthHyislAS~lORIsrc!kamh@TrdIfymil?hnpIphlpRchsthfiSiGtlyshnsinnyntInEtIfoR.piRIhd_.
82,..ifDIsemhntinynprsentWhdI?UzOnlIWhndhzhnWrmzanevRItRip_kamh@DEWud?UzolmOstendil?hnWrmzhvRIHiR_piRIhd_.
83,..bikdrmht.Andend@el@aRhndifRhnsegmhntshvDhYlHyfhnsrvisizbiznhs.
84,.AnelsrvisizWelzWhnsDErdRildkamh_balmikdrmht.bildofSSuRdRiliGRAgz.
85,.bhtbOTkhmphnISudbenhfitfrmhnhptrninDhlAndnAcRhlgAstiznhs.piRIhd_.
86,.mistrbenitskolfRrmAnditoRItestiGHAzhnbinindoRstbyDhWytHws.piRIhd_.
87,.AnddipaRtmhnthvHelThn?UmhnsrvisizhfiShlzAvspOkhnhgenstmendhtoYtestiG!kamh_hgRintijEmzbRwndkamh_hspOksmhn_frDhphblikHelsrvis.piRIhd_.
88,.!dhbhlkWOt_WIHAvtibIkhnsrnthbwtthmfhdhnSIAlhtI!kamh@dhbhlkWOt!mistrbRwndsed.piRIhd_.
89,.dhbhlkWOt_WrnhtkliGfrmAndidtoRYtestiGin~enISEprfoRm+piRIhd.dhbhlkWOt_.
90,.DhveRI~ydIekamh@DE+aRg?Udkamh_mybhtEkhnbyimplYtIzezhslAtinDhfEs.piRIhd+.
91,.!inRIshntWIkskamh@frigzAmphl.tamh_RIdrsHiRHAvHrdhvDhbAniG@hv_dhbhlkWOt.AnddyHyfhn+yRistuksdhbhlkWOt!inWhnlhndinbrO@piRIhd+.
92,.!inDIEbIemtRItIkamh@DI?UespigOSIEtrz_nythwtlammishlddifents.AndlAktbOTsydzinthDhpastr_hvm?UtROlhSoRt.distRhkShn.piRIhd_.
93,.DEklEmDishksIdidinDishbjektivkamh@bhtjhjsOfeR+sezDhRekrd.SOzDhsOvIetsnevrhgRIddit_semikhlhn_ifDhdidhndkamh_WySudWI!kWeschmaRk_.
94,..mItWylkamh@DI?IldDhnmenIbInishbhlRevhn?UbandzHAzbhnHhvriGrwnEtAndWhnETprsent.piRIhd_.
95,.DAtizWelhbhvDhnASnhlAvRijfrHAspithlzhshcpROgRAmzkamh_bhtHaRdlIimaRkititWhnsdisIfRygmentid.piRIhd!.
96,.DhsitIkhnpRabhblIHAndhltUpROgRAmzkamh@sezSaRpmhmoRIhlidministRitrcaRlzkOk_kamh.dhbhlkWOt_bhtTRIhfoRkudbIpRablhmAtik_piRIhddhbhlkWOt_.
97,.HhndrzsedhdIsITRItRAnspaRtSatdwnmhndEbyHhndrindfytrzhpeRhntlIWhzkeRIiGdhgzfrmklhmbIh.
98,..DhpylhthnhmeRhkhnhndtUhDrzhboRddytinDh.
99,..hfiShlzhntigOshgaphsedDhplEnignoRdRrkWeststUlAndAftrentrInHhndrhndeRz.
100,.!mistrmaRthnRIshntlIdipaRtidtfrmDhfAdtOldmistrsymhndrinrydtUWaSiinneSnhleRpoRt_DhtHImytstathpyvhtmoRgijinSuRhnskhnsrn.
101,.instAdmistrsymhnprsWEtidHimtijYntHizgRUbesDhcIfigzek?htivofhsrhvDhveRIhsHOldiGkhmphnIzthbIset@hpth@OnIcdRiht.
102,.stoRIzhvDhleftWiGAntikshvbRithnslOkhldhvrmhntsHAvhpiRdinDhbRitiSpResfrsevRhl?rz..
103,.intRIshntWIksfaRigzAmphlbIdrzHiRHAvHrdhvDhbAniGhvAntIHyRiScOksinWhnlhndhnbO.
104,.dEvlrnhvhbukdistRib?htidininhDrbrOkhljesIzdRImskrthbwtlithlbYHUcAlhnjhseksezhmbydResiGezigrOl@.
105,.DhbRitiSphblikHhzgatn?UzdtUinjYntshclUdIleftthstoRIzezpaRthvitsReg?hlrnIzpEprdyht_.
106,..bhtdeRzhtAdlIsydtUWhtsgYnatinlOkhlghvrmhntDhdizrvzklOzritenShn!.
107,.!?UesekspoRttROzinDhmhnTbhtnatniRlIezmhcezimpoRts.
108,..stRoGimpoRtsHwevrtmInDhtdimestikdimAnddRytnwistRoG_WhncRWEtikrbhtREddefhshtizthHAvhphldlOnRrseShn.
109,..tREdefisitsWIkinDhdalr+AzDEdidlAstWIk!hndithSoRtRAnhWIkrdalrmInzmoRHelpfrekspoRts!.
110,.iDhloGgrhnDhWIkdalrmEmimoRinflEShnAndtytmhnIAndivenShlIhiseShn.
111,..RytnwHwevrDIikanhmIhpiRstiltUbIgROiG_.
112,..frmenIjAphnIzkhmphnIzitWhzDhfrsttymmiDEtevrsInAnhmeRhkhninvestrsezmistreRhnd.
113,..peRIdiskhvrdjhpAnfoRhmeRhkhnzAkShlIilhspaleRhnHIkWips.
114,..mistrHhmsekoRtsedHIplAndztURiv?UDhstRhkcrhvbelhkRI!.
115,.itmEbIDhthstRhkcrAndmhlthplhsitIhvkoRprEShnzizhnDhmOstifektivfrDhf?Ucr_.
116,.!nOfrmplAnHAzbindivyzdbhtitizhndrkhnsidrEShntURIv?UDhHOldstRhkcrHIsed.
117,.mistrRabrtshndkhnbestbIhndrstednatizhn?Ufig?rinDhkhnsrvhtivmUvmhnt_bhtezDIeRhvDhpap?hlistshndfaDrkaflhn.
118,..AzDhpap?hlistsdidHIhpIltUlesejhkEtidlOrmidhlklAspIphlHUfyndIkhnamikAndsOShlcEnjfRytnIG.
119,.pap?hlhstmItiGzHAdhRivyvhlistflEvrWiTbAnrzrjiGpIphltivOtezDEpREd!.
120,.DhkhmphnIdiklyndtikamentanDhRizhlts.
121,.pEnWebrzmizmhglEdsethspeShlphmOShnbUstit?iRrlIrsElsignifikhntlIImEkinAtHaRdtUhcIvgEnzinhlEthstpiRIhd_.
122,..HIHAdbinsIn?rvyspRezhdenthvWhSiGthnaprEShnzWyDhdifenskantRAkttd.
123,.pItrefbeRIshksIdzmistrkhniRinWaSiGthnAzhvyspezhdhnt.
124,.mistrbeRIHAdbinpRezhdenthvHaRtmensisthmzh?UnithvfigIintrnAShnhlinkoRbrr!.
125,..nwisIbEztRyGtUmEkhmenz.
126,..itinvytigRezidhntstUjYnthkhmitItieRDeRgRybzhgenstDhkhmphnIAnddiskhsshlUShnz.
127,..DhkhmphnIolsOdOnEtfiftITwzhndalrztUhlOkhlinvyRhnmenhlgRUpthHyrspeShliststUivAl?UEtDhkhmphnIzplAnzdiklInhpkhntAmhnEtidsydz.
128,..DhkhnshlthntsnOthstimhmiShnivDhplAnzDAtnIDrDhkhmphnInoRfedrhlReg?hlEtrzn.
129,.sIbhgRIdtURemhdIDIOvrsyt_.
130,..AndDEes~EskejuldzhDhlanchvDhspEShthldiskhvrIfrseptembrtWenInynt_.
131,.!DhShthlWudbIDhfrsttiliftofshnsphnyntInEtIsikscAlhnjriksplOZhn_.
132,.!DhlancHAdbinplAntfrrlIrDis?iRbhtWhsgRAbzbyDhspEsEjhnsIhbwtfyvtymzbikhzhvdizydAnd@hDrdilEz.
133,.?estrdEzhnwnsmhntbyRepRizenithvHwrdmInzthHwsWhllOtanDhsimzhmedmhntseprlIfrmDIOvrwkanfRhnsrpoRt_piRIhd!.
134,hvDIhmedmhntAsizkamh+iWhlbIinkoRprEtidinthDhHyWElejhslEShn.piRIhd!.
135,.!bhtifitfElzkamhDhsenitkamh@WichpRUvDIhmemhntbyhtUtUWhnmaRjhnrlIrDhs?iRkamh_WhldapDhspIdHyfhnlimitpRhviZhnpiRIhd!.
136,._hlithlgidlUzkudshfhDhmaRkitsRizisthnsi.
137,.dhbhlkWOt_WIjist.getigitsynkamhinDAtmaRkitWhlRispandpiRIhddhbhlkWOt_.
138,..frtWentImhnitskamhDhtUgRipsfEstofrmapisAtsydthDhstRItkamh_AzhHAnfhlhtelhviZhnkRUzhndfoRhnjrnhlistsRikoRdhdDhsInpiRIhd!.
139,.bhtDhpROtestsRAphdlIbROkhpWinDhmIdIhHeditHwm.
140,..senhtfynAnsceRmhnbenshmAndspIkrRytkamhbOTtekshmzkamh_pliSripIlpiRIhd_.
141,..sedipRezhdenchlkAndhditsREnjiGfrmkempttidikakiskamh_HUsIkshphlitiklObhniGtiDhstwT.
142,.HIpRyvhtlIinsissIhpOzizRipIlkamh_bhtshmTiGkIiz?UziGHizaphziShnezhbaghniGcip_piRIhd!.
143,..EpAkshsIkRsIAndhgResivDiskEmbAkthHhntidAftrhtprchstkaRkpiRIhd!.
144,.!mOsthbsivrznwsEmistrnOvelIpEdtUmhcfrDhkhmphnIkamh_WicAdnOYlRizrvzhvitsOpiRIhd!.
145,.AndSoRtlIAftrDIAkWhziShnkamh@YlpRyshstaRtitsslyd_piRIhd!.
146,.!inDAntInEtITRIkamh@meksikOhnvenhsWElhtOtEpAksDAt?UcrYlprchsiz_WidHAvtUIbAkbyletrzhvklRhn.
147,.DhneksspRiGkamhcaRtrkhmphnIkamh+hnhDrbigindipendhnttamh_AndrcAptrilevhnpiRIhd!.
148,..HIhnhDr?UesindhstRIlIdrzinsistkamh@DOkamh_DAtimpoRtSudbIshbjekttiDhsEmdigRIhvskRUthnIpiRIhd.
149,.AndDEbaakAtDIhpROc?UzdimIthndphltRIplAntsdASkhntin?UsinspekShnhvprdhkShnlynzpiRIhd.
150,..instedkamhDEfEvr@hnhnwntsceksbyROviGkamh_ReDrDAninHyfhnHwskamhinspektrzfOkisiG_hndhbhlkWOtkRitikhlkhntROlpYntsdhbhlkWOt!insIfhdpRasesiG.piRIhd!.
151,..AGgrdlhkUdhfiShlzkhnvInthDeRHykoRttijhjmistrAmr@hvlessemrpiRIhd.
152,.!dhbhlkWOtytOldhvitsDIendhvytIAlhjIkamhdhbhlkWOt_sezmistrAmrhvkamh@hpaRtIvetrhnpiRIhd.
153,.!dhbhlkWOtifWIkIpDhsepkamhWhldyWiDrflAgpiRIhddhbhlkWOt_.
154,.HIWhzstRifthvizpaRtItythlzhndstakdwtkamh@RipiG_hpHhzlikudnemhSipkadtifoRDhWEtiGtelhviZhnkAmhs.
155,.!DIAktWhzezhnAcRhlfrHimvezItiGpoRtkamhHItOldhfRend_piRIhd!.
156,..sinsIdstjInezDhblUpRintfrhpROtInkamhDhdifektiznOntUinvalvhpROtinDAtifektsmeshlzpiRIhd_.
157,.bhthtempstyzlEthmisiGRdifektivpROtInhvDhmhshltiSUhvmhs?hlrdisthf?hpEShnz_HAvloGpRUvdfRestREtiG.piRIhd_.
158,.!?UeshtrnIgUl?wtIkamhtRyGthAsktImstrlIdrzkamh_Whlrv?UHwDhboudpiktDhn?UpRezhdent!piRIhd.
159,.!mintymkamh@mistrmhkaRDIizrplEsiGkI?Un?hnhfiShlzkamh_inklUdiGAtsjenrhlkwzhlhndsemhnigOSIEtrz.piRIhd_.
160,.!foRniztapEtkamhHIpikskantRAktindoRghnyzincIfWeltrSI_kamh@HUenditHizOnbidthbipRezhdentbybAkiGmistrmhkaRDI_piRIhd.
161,..WyliknalhjinDAtphtenchlkamhshmWestjrmhnttUhmEkrzcEfhndrWestrnRistRikShnzpiRIhd!.
162,..WhciGEkhmp?UtrHyfhndRivhnlEDhtrnRamedhlintUhpRrsiZhnpaRtkamh_mistr+EmhnkhnsIdzDhRiskpiRIhd_.
163,..bhtkamhHIaRg?UskamhdhbhlkWOt_DhdIprDhkhaprEShnbitWInhskamh_DhmoRkhntROlhbhlDhsOvIetsaRpiRIhdzdhbhlkWOt_.
164,.!DhRanTWelsagAtintenshfydkRitisizhmOvrDhWestrnastAl?hnghvrmhntspRIlEShnSipWiTanthpRinrz_shcezmistrbandAndmistrHOmzhkoRtkamh_HUvDhghvrmhnthsisthdfynAnShlI.piRIhd!.
165,.DhstEtghvrmhntignalijDhtAkspErzkudlUzizmhcezWhnHhnrdmil?hnhstEl?hndalrzhvrRaTWelz.piRIhd!.
166,..DhstEtghvrmhntsinSuRhnsaRmindDhstEtHyfhn@OndbAGkolsOHAvinvesmhntsAndRhTWelzhksIdiGWhnHhnrdmil?hnastREl?hndalrzpiRIhd.
167,._izdhnveRIWelfrstakHOldr.
168,.bhtitsdifhkhlt.tisImWrDhkhmphnIgOsfrmH?iR.
169,.DIadIOHAndathmObIlidhstRIzaRDIOnlIWhnzDhtHivletrlIigzvAnijizhnteknalhjIoRdizynzslikhWE~.
170,.bRiZhplyhntsmEkrzHAvloskRwnthkatmenhl?uRhpIhnzRUivistAbliStiRep?htEShnfoRdizyndhndkWalhtIstAnrj!.
171,.telhviZhnsetmEkrz.Reg?rhlIskejUltIvIpROgRAmiGbigAn?iR.AvlostwthDhjApnIzAndDh?uRhpIhmz.
172,.bRitiSkhmp?iRtrbRAndslyksimkliRindEkoRnHAvblUmbhtkWiklilt.
173,.itWhlselekstivitintAthlEtrdEt!.
174,.frmhnTsHIHAdshfrdnytsWetsfIrzhndWEtloz!.
175,.sOfynhlI_DhWrIdnU?oRkrHAdezblhdtesthdfoRevhdhnshvDIEjvyRhs!.
176,.DhRizhltWhzpaah@.
177,.HIAthDr?UesindhstRIlIdrzhndsisthnsO.DAtimpoRSudbIshbjektthDhsEmdigRIt.
178,.insted_DEfEvranhnnwnsceksbyROviG@ReDrDAtinHwshndspektrz_fOkisiGgOankRitikhlkhntROlpYnts.insIfudpRasrI.
179,.mistRothnrsEvDhtDIrTsfEt+izsIld@.
180,.DhstRhnhrzkAnttelWeDrDI?UnhvrsWikspAndTrevr.pwrgyDhbigbiGhvOld.oRReDrtWhlshmdEkhlApsintUhnhpakhliptikbigkRhc!.
