Id,Predicted
0,.dREvOlAstmhnTThgRIdinpRinshphltUselitsAndlhndWotrtRAnsphtEShnstIvhdoRiGhndpytpAbRikEShnbiznisizfrnhndisklOzd.
1,.DhkhmbyndbiznhsizhkwnhdfrtUHhndrdprdIfyvmill?hndalrzhvdREvOzEtHhndrdnytITRImiln?hndalrzindnyntInEtIfyvRephn?U.
2,.inseptembr_DhkhmphnIRisIvdnyntIsikspYntEt.mil?hndalrzezhtSeRhvdAmijizfrmhbRIchvkantRekthWoRd_RilEtidtUhkOldpaRttrSip.
3,.AzmizkendhlinmistrlOksIht.swlTAfrkhzsencRhlghvrnmhnt.izWlykhbigghtWhmbriGtAGk_.
4,.Wyt.buRhkRAtsrinDhdRyvrzsIt.hndblAksRytlIfiRHWhtDhtAGksWephnzkhndUtUdem.
5,.menIWontthstoRmDhtAGkAndtEkhtOO!.
6,.bhtifDhHistrIhvhDrAfrkhnnEShnzizenIgyd_Wyts.indhnzhndsmolblAktRybbSudfiRDAt.
7,.!gREnzhndsYbiGzmOstkoRnhndHWIkf?UcrzpRysizWrstRoGgr_.
8,.HWIkf?UcrzWrshpoRthdbykhnsrnDAtHWIkmEbIvOlnrbhl.ifkOldsnApsfalODispAstWIkhnzWoRmT.Anhlhsed_.
9,.DhWoRmiGtRendmEHAdmeltiddisnOkhvrOnshmkRapps.
10,.koRnf?UcrzrsIvvshmstReGkTanikspektEShnhDIAgRhkhlcrdipaRtmhntWudREdzsOvIhtimpoRtfoRkAsts_Anhlhss.
11,.AftrDhklOzhvtREdiG_DhfoRkAstsWrinkRIst.
12,.sYbIiGf?UcrzspRysizWrmikst.WrdbInznYlfiniShnkyr_.
13,.stRoGgrpamYlpRyshzHelptWYhlpRysizfrmAnhllhstsed!.
14,.mistrkalinzlrndhthnOinskoRniGdiviZhnWhzRidUsiGitstAf_hndWudnIdwtsydHelp.thpRhdUshn?Uzletr_.
15,.HImEdhsElvkOlHISez!.
16,.itWhzhnthgivhlWE~.
17,.ysek.dwnhnsig?rdwtHWhtDEmItid!hndsOldhmanikt.
18,.DhsenshvinpendiGdUnHAzstymInttImoRk_DhtSn.
19,.tUdEHIsez.DIAdhtUtiz.yvgatmyjab.hnd?Uvgat?uRhsId.
20,..Adsjem@hdiviZhnmAnijrforRItElr_itshdalhgIt.dOlgWrOd.
21,.mistrHOmzhkoRt.sedIplAnztURiv?UDhstRhkcrhv_belpRUth!.
22,.itmEbIDhtyRstRhkcrhndmhlthplisitIhvkoRprEShnzizhnthmOstifektidfrDhf?Ucr_.
23,.nOfrmplAnHAzpenddivyzd.htitizhndrkhnsidrEShntURiv?UDhHOlstRhkcrHIsed.
24,.DhpIphlspaRtIkaddREmUvdinthkIpphsiShnzhneRIhzhvphblikidminhstREShninklUdiGHelT_HejhkEShn!lEbr_foRinRilEShnzhndAgRhRt.
25,.Dhshlwtit.tUplEsmoRvitskadRIhndDhpAnhmEnIhnp?uRakRI!.
26,.nUmrhskamRedzWrhpYntid.mOsthvHUmgRejREtidfrm?UnhvrshtIshnkamhnhstblaknEShnz.
27,.AzWiDDhResthvDhRUSIIhmpwevr_DeRydIAlhjIbikEmkhntemhnEtid.byDhtermhvkrhpShn.
28,.innyntInEtIfyv_AndzYlWhnniRlIUevhnbil?hndalrzhnddAmhjisAt.tRyl_DhbighstjRhjmhntevrhlWoRtrdhplEnt.
29,.DhtUkhmphnIzhgRIdtisethlrkEsfrTRIbil?hndalrzindlEttiSembr_.
30,.penzYlHAzbinfRediGOvrDhdItElzAvmUviGDhmhniG!evrsen.
31,.shmhtsHAvDeRphlithkhlbenhfipsshvkoRs__natlIstDhtDhpRezhdent.damhnEksDhn?UUz.
